2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130230 JUTAI";-;27;26;50;78;57;41;80;65;80;147;157;108;44;76;47;48;48;48;31;28;29;24;22;16;30;24;21;35;25;20;8;5;10;2;3;3;5;5;4;9;4;4;5;7;7;1;7;4;3;4;7;-;-;1639
"130240 LABREA";-;120;85;125;102;112;115;71;66;51;64;38;15;36;54;25;24;18;13;24;25;42;27;15;22;26;11;19;10;8;5;-;7;10;14;10;12;31;22;29;13;19;41;31;29;24;25;29;55;94;140;168;104;8;2283
"130250 MANACAPURU";-;3;5;6;15;17;30;27;28;24;16;31;18;12;19;22;23;23;22;12;11;7;7;4;3;2;1;2;1;1;6;-;2;3;2;-;2;-;1;-;-;1;1;1;1;3;1;3;5;2;8;4;-;-;438
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"130260 MANAUS";-;774;686;803;592;693;665;794;667;869;815;785;780;747;685;741;683;642;515;464;440;399;352;412;388;387;284;295;255;261;244;217;176;179;162;201;178;165;150;128;121;95;114;100;95;118;103;115;98;153;181;238;202;8;20414
"130270 MANICORE";-;16;42;42;44;55;55;83;58;65;34;24;29;16;11;8;9;12;6;6;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;843
"130280 MARAA";-;-;1;2;3;7;8;6;12;25;10;10;8;5;3;7;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;179
"130290 MAUES";-;59;67;29;19;18;8;18;11;8;13;11;8;8;13;7;7;2;4;5;4;6;3;3;1;1;7;2;2;2;5;-;2;3;-;-;-;1;-;1;2;2;-;1;-;1;2;3;2;4;21;82;54;-;532
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;1;2;2;2;-;1;3;5;7;8;15;10;17;2;3;6;7;2;4;-;-;2;4;2;1;1;2;1;-;-;-;1;1;-;1;-;1;-;-;1;2;1;1;-;-;-;-;-;-;120
"130320 NOVO AIRAO";-;4;7;11;11;31;28;24;14;11;16;6;-;1;-;2;-;1;1;5;3;-;3;5;6;8;5;4;1;2;4;3;-;1;5;-;4;4;5;1;4;1;1;-;5;2;1;2;-;2;1;2;1;-;259
"130330 NOVO ARIPUANA";-;5;6;7;7;10;37;40;31;40;35;14;20;34;20;34;27;28;13;10;12;2;2;2;-;1;-;-;1;3;3;1;-;-;2;-;1;1;-;1;-;1;-;-;-;-;-;1;2;-;-;1;1;-;456
"130340 PARINTINS";-;4;10;37;36;17;5;1;-;6;4;5;8;6;2;11;7;6;4;7;5;2;-;2;6;-;2;2;2;1;2;2;1;1;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;2;-;-;-;-;218
"130350 PAUINI";-;5;4;8;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;5;3;6;-;56
"130353 PRESIDENTE FIGUEIREDO";-;6;5;8;8;10;8;9;9;10;19;24;14;5;1;9;13;8;8;6;7;3;-;4;1;2;2;15;4;5;9;2;1;6;6;5;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;270
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;2;2;1;1;1;-;1;-;-;-;-;-;-;-;1;9;2;1;-;7;-;-;-;117
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;9;17;40;7;11;1;-;1;3;5;7;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;315
"130380 SAO GABRIEL DA CACHOEIRA";-;80;104;103;82;81;66;39;63;44;45;39;25;24;23;41;35;20;29;8;7;7;20;31;31;28;26;19;39;20;22;14;8;14;15;8;9;14;28;33;36;33;31;51;58;83;72;53;88;98;121;84;73;-;2225
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;10;22;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;379
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;1;-;1;-;-;-;-;1;1;-;1;-;1;1;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"130406 TABATINGA";-;39;25;48;35;71;83;64;47;81;50;35;36;34;28;23;29;26;9;10;13;12;7;4;15;7;6;8;5;11;11;10;8;13;7;6;9;12;9;21;30;35;54;57;41;32;39;34;26;43;45;21;12;1;1437
"130410 TAPAUA";-;13;30;20;24;28;18;33;54;57;37;22;13;10;3;4;11;16;13;31;33;31;51;44;31;21;21;12;19;30;17;17;14;8;26;14;22;12;14;12;16;17;35;19;18;55;97;86;67;80;73;65;9;-;1523
"130420 TEFE";-;74;73;74;81;72;60;74;76;92;122;137;76;57;57;56;61;39;68;54;64;45;27;26;30;23;32;39;29;31;33;26;28;26;16;26;11;31;21;21;26;12;13;17;16;31;33;29;64;30;32;22;22;-;2335
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;2;21;17;14;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;75
"130440 URUCURITUBA";-;-;-;-;-;4;3;-;1;1;-;1;5;3;9;12;3;3;2;-;1;1;3;-;-;-;-;5;1;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;64
"140002 AMAJARI";-;-;1;2;-;1;2;-;-;1;2;3;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;1;-;22
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;1;-;-;1;3;4;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;23
"140010 BOA VISTA";-;51;48;40;53;78;97;83;71;51;51;49;29;22;8;14;14;11;12;16;13;17;22;16;11;14;17;12;14;20;19;20;14;15;19;15;34;36;41;47;53;77;64;47;64;113;112;97;85;56;55;77;23;-;2137
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;3;2;2;2;2;4;3;8;5;3;13;20;11;26;4;14;11;6;2;1;2;1;1;1;-;2;2;1;3;2;1;-;162
"140017 CANTA";-;2;5;6;3;2;2;3;2;2;1;2;4;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;2;-;-;3;-;5;4;2;4;3;-;1;-;1;2;-;-;1;-;-;1;1;3;-;73
"140020 CARACARAI";-;2;4;3;4;3;3;3;1;4;3;2;3;1;3;-;-;2;-;3;-;4;-;1;-;2;1;3;2;-;1;6;2;5;4;4;6;5;5;7;7;5;10;9;12;9;8;5;14;19;27;15;8;-;250
"140023 CAROEBE";-;1;-;1;3;6;3;3;5;4;20;10;23;11;17;10;9;3;11;12;19;21;7;5;21;9;11;3;3;5;3;1;2;1;1;1;3;-;-;3;1;2;-;-;-;-;-;-;1;-;1;-;-;-;276
"140028 IRACEMA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;1;-;-;-;3;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;13
"140030 MUCAJAI";-;2;2;2;3;-;-;1;-;3;1;2;3;-;-;-;-;1;-;-;-;-;1;4;1;-;3;-;6;-;5;-;6;7;2;-;3;7;9;3;2;2;5;4;2;-;-;1;-;-;1;1;1;-;96
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;70
"140045 PACARAIMA";-;-;1;3;-;-;2;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;1;-;-;24
"140047 RORAINOPOLIS";-;2;-;4;3;6;3;3;1;4;-;10;7;1;2;5;1;1;3;2;2;3;4;1;2;2;3;4;2;7;1;3;5;6;2;6;-;1;3;-;1;-;1;1;-;-;2;1;2;2;1;1;3;-;130
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;1;-;2;7;3;2;3;4;6;3;1;1;3;1;4;3;2;1;4;1;2;1;7;2;2;5;-;-;5;-;-;-;3;2;-;-;-;-;-;-;1;1;1;-;-;90
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;1;1;4;3;3;1;-;19
"150010 ABAETETUBA";-;11;14;11;13;14;17;16;22;32;33;53;13;6;5;3;4;8;3;2;13;1;2;2;4;3;8;11;13;11;13;16;15;23;22;4;9;7;6;8;3;4;6;8;5;4;3;5;9;6;1;-;8;-;533
"150013 ABEL FIGUEIREDO";-;2;1;-;2;-;4;3;6;4;3;1;-;-;2;-;-;1;2;1;1;-;2;-;1;2;1;2;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;47
"150020 ACARA";-;-;-;1;-;3;2;6;6;5;5;4;6;6;7;1;1;8;7;5;4;3;-;2;2;-;1;2;-;-;1;1;3;1;-;1;1;1;-;2;-;-;-;-;1;1;-;4;1;-;2;1;-;-;108
"150030 AFUA";-;23;50;25;26;28;16;9;10;20;19;24;6;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;9;6;7;8;15;5;-;429
"150034 AGUA AZUL DO NORTE";-;12;15;15;19;48;20;34;24;18;10;12;27;16;9;20;9;4;11;14;8;6;5;4;1;-;-;-;4;-;1;3;3;6;3;1;4;3;2;4;1;3;2;1;-;3;2;1;1;1;2;3;1;-;416
"150040 ALENQUER";-;19;19;29;26;49;27;64;44;32;53;49;43;45;43;48;42;27;21;32;10;13;8;2;2;1;1;4;-;2;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;9;3;7;4;-;784
"150050 ALMEIRIM";-;4;6;-;-;9;14;15;32;32;12;17;7;2;2;3;6;12;13;9;10;5;-;5;2;1;-;2;-;-;-;1;2;1;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;230
"150060 ALTAMIRA";-;22;37;66;56;82;99;100;104;139;150;146;53;32;34;18;29;19;22;25;19;33;20;13;6;10;11;21;14;11;5;8;12;9;10;8;1;10;4;10;4;5;5;8;-;7;21;23;13;12;11;18;9;1;1605
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;157
"150080 ANANINDEUA";-;27;50;33;32;45;37;81;91;105;46;20;27;21;16;11;9;8;17;7;13;11;12;10;6;10;5;3;6;9;6;8;12;8;12;6;8;7;10;4;13;9;7;4;7;6;8;8;5;8;4;11;21;-;960
"150085 ANAPU";-;29;45;137;230;151;90;141;82;92;46;17;17;18;20;7;9;9;19;6;12;9;18;13;5;3;-;-;-;2;2;2;1;-;1;3;-;1;5;4;-;-;3;1;1;1;3;4;3;1;-;2;7;-;1272
"150090 AUGUSTO CORREA";-;2;1;2;-;-;-;2;6;9;18;5;7;4;3;5;4;3;9;3;4;3;1;1;1;2;1;-;1;2;1;1;-;1;-;1;-;1;1;1;-;-;-;-;-;1;-;1;-;1;-;1;-;-;110
"150095 AURORA DO PARA";-;2;4;11;13;11;10;3;5;6;10;11;3;9;4;1;1;1;1;-;-;2;11;12;8;-;-;-;1;1;1;1;1;1;1;1;-;1;1;1;1;-;2;-;-;-;-;1;-;-;-;-;-;-;154
"150100 AVEIRO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150110 BAGRE";-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23
"150120 BAIAO";-;-;-;1;1;-;4;5;5;7;7;9;2;4;1;-;-;1;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"150125 BANNACH";-;6;6;7;12;7;13;6;18;16;14;12;4;2;5;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;3;4;5;8;3;-;214
"150130 BARCARENA";-;5;4;3;7;8;13;20;35;37;26;9;-;4;1;1;2;2;-;1;3;3;-;-;1;2;1;2;1;2;4;4;10;2;8;4;3;3;4;2;2;1;1;2;1;3;3;4;2;3;1;1;-;-;261
"150140 BELEM";-;98;123;155;180;203;250;303;268;261;173;139;78;89;75;63;64;52;78;60;63;68;47;68;50;48;31;42;23;30;30;43;35;42;40;37;37;37;27;41;32;28;35;27;33;39;45;57;45;54;53;42;37;-;4078
"150145 BELTERRA";-;2;1;3;3;8;11;23;28;90;79;66;50;2;-;2;1;-;5;15;2;2;-;-;1;1;4;2;1;2;-;2;-;-;1;2;-;-;-;-;-;-;2;-;-;-;-;3;5;12;3;-;-;-;434
"150150 BENEVIDES";-;9;16;17;14;10;16;20;19;13;22;23;18;5;11;3;4;2;4;1;-;-;-;2;3;1;1;1;3;-;3;-;-;1;2;3;1;1;-;-;3;2;1;-;1;6;2;2;1;1;2;2;2;-;274
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;1;1;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;19
"150160 BONITO";-;-;1;1;-;3;2;-;1;1;2;4;3;4;2;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;31
"150170 BRAGANCA";-;5;12;7;11;10;9;16;21;25;15;11;13;16;12;7;9;12;10;16;12;11;10;3;8;7;6;3;6;3;5;2;5;5;3;9;5;3;4;2;12;4;8;1;2;3;3;1;-;1;-;1;2;-;387
"150172 BRASIL NOVO";-;1;5;1;5;13;27;16;12;18;16;13;10;4;9;8;2;4;4;5;10;3;5;2;-;1;-;1;1;1;3;1;2;1;-;1;-;1;-;1;-;-;1;2;1;3;-;2;-;-;-;-;1;-;217
"150175 BREJO GRANDE DO ARAGUAIA";-;3;1;-;5;4;2;1;2;4;3;3;4;8;19;16;1;1;3;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;87
"150178 BREU BRANCO";-;13;20;8;27;18;33;34;30;70;71;65;41;13;19;7;7;8;59;82;21;2;2;4;19;10;15;18;9;3;4;15;11;3;-;-;-;1;2;3;16;40;16;16;23;12;13;4;12;22;12;3;10;-;966
"150180 BREVES";-;4;2;2;4;4;13;11;14;21;26;21;5;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;-;4;15;3;4;3;6;3;2;1;4;-;1;-;-;-;-;5;-;187
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;1;-;2;2;10;16;18;24;22;9;5;4;5;1;-;2;2;2;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;133
"150210 CAMETA";-;23;19;25;47;74;48;53;54;83;67;20;17;7;9;7;6;5;11;8;5;7;7;15;12;3;18;13;5;9;3;3;4;4;2;3;2;3;7;7;4;1;6;4;1;4;6;4;8;1;14;10;3;-;781
"150215 CANAA DOS CARAJAS";-;22;15;35;49;64;88;102;79;62;72;69;49;27;28;29;18;19;23;14;20;13;14;19;6;13;15;5;6;4;6;2;3;3;4;1;5;1;-;-;2;4;1;-;2;3;-;3;6;10;10;11;6;-;1062
"150220 CAPANEMA";-;5;4;4;9;5;10;12;19;14;26;19;11;11;8;5;8;5;10;7;8;3;8;8;12;10;8;6;10;10;10;9;10;3;14;8;7;4;4;6;1;5;2;1;-;-;2;2;3;3;-;-;2;-;371
"150230 CAPITAO POCO";-;4;8;6;5;2;4;17;8;10;12;21;8;5;6;3;10;3;2;2;6;3;1;3;4;4;11;4;9;4;1;3;4;2;-;4;2;7;7;12;1;5;8;9;16;5;10;9;2;2;3;1;3;-;301
"150240 CASTANHAL";-;17;20;25;24;33;38;60;92;115;95;52;17;13;14;18;10;6;14;9;9;4;4;8;7;5;6;12;6;7;5;6;18;12;16;15;4;5;5;5;2;10;5;5;9;11;5;4;6;12;6;6;11;-;923
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;10;1;-;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;94
"150270 CONCEICAO DO ARAGUAIA";-;84;95;104;101;113;82;102;86;65;55;93;68;37;23;24;15;23;11;17;15;11;7;1;7;8;13;7;8;6;4;8;4;12;10;7;3;10;11;2;3;10;15;13;39;38;91;102;182;163;163;89;74;-;2334
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;4;3;6;7;-;-;1;2;1;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;41
"150276 CUMARU DO NORTE";-;5;14;13;19;21;22;14;11;35;36;25;8;13;12;14;3;3;9;9;4;3;3;-;3;5;-;2;1;1;8;2;2;2;5;3;5;5;4;9;10;6;6;5;3;6;4;4;5;-;5;-;-;-;407
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;5;1;1;2;1;9;14;8;2;4;9;7;1;2;3;4;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;81
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;33;23;3;-;-;-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;99
"150290 CURUCA";-;1;3;4;2;1;1;4;8;6;3;9;1;1;4;1;8;5;5;1;-;-;-;2;2;-;1;-;1;-;1;-;-;2;3;-;-;-;-;-;-;-;1;1;2;1;-;1;-;-;1;-;1;-;88
"150293 DOM ELISEU";-;1;5;4;3;4;4;6;10;17;27;31;44;81;96;74;51;44;44;31;7;8;4;4;4;1;1;-;-;-;1;1;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;1;-;617
"150295 ELDORADO DOS CARAJAS";-;-;1;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;4;-;1;-;-;-;4;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;1;-;1;-;-;36
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;37;45;36;29;14;19;14;13;25;17;12;8;14;42;64;43;30;21;6;6;3;6;6;6;6;2;1;2;-;-;1;-;-;-;-;2;1;-;1;1;1;-;-;2;1;3;4;25;25;25;11;12;-;642
"150307 GARRAFAO DO NORTE";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"150309 GOIANESIA DO PARA";-;7;7;13;8;20;35;16;21;20;17;35;27;17;38;35;37;43;76;57;36;22;30;18;21;8;4;9;8;14;11;2;6;5;4;4;2;7;5;9;9;23;15;4;1;4;1;5;6;10;14;3;2;-;851
"150310 GURUPA";-;-;-;-;2;-;6;11;5;2;-;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"150320 IGARAPE-ACU";-;9;7;8;11;22;17;21;40;26;19;15;4;3;11;5;1;1;3;1;-;-;-;-;-;-;2;5;1;1;3;1;1;1;2;1;1;2;2;1;3;6;-;1;3;8;15;6;1;2;4;3;3;-;303
"150330 IGARAPE-MIRI";-;4;3;-;3;3;5;14;15;20;14;14;6;3;-;4;-;1;2;2;3;1;1;-;2;-;3;-;2;1;1;-;2;2;3;1;1;1;1;-;3;-;1;8;2;1;8;2;1;5;3;3;1;-;176
"150340 INHANGAPI";-;2;1;1;5;3;12;13;23;19;4;7;3;3;2;-;1;1;-;-;1;-;-;-;1;-;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;2;1;1;-;-;115
"150345 IPIXUNA DO PARA";-;1;3;5;7;10;9;24;13;12;12;10;2;2;1;1;2;3;2;1;2;1;3;3;1;3;-;3;2;1;-;1;-;1;-;2;5;2;2;1;-;-;2;-;1;-;-;3;4;6;1;-;-;-;170
"150350 IRITUIA";-;-;-;1;1;-;2;5;3;10;6;4;1;1;2;2;-;-;-;-;1;1;1;-;-;-;-;2;-;1;1;-;-;4;-;-;2;-;-;-;-;1;1;-;1;2;-;-;1;-;1;1;-;-;59
"150360 ITAITUBA";-;31;44;53;55;57;65;101;96;91;80;108;71;84;73;61;62;46;34;32;19;17;18;8;8;8;11;9;7;6;5;6;8;4;3;2;3;5;2;1;7;6;5;8;3;4;4;4;9;13;6;7;13;2;1485
"150370 ITUPIRANGA";-;12;9;14;21;29;25;16;5;7;2;3;43;6;8;12;5;3;1;2;1;1;1;4;-;2;5;2;1;1;1;-;2;1;1;-;2;-;-;2;-;-;-;1;3;3;1;-;4;6;5;-;1;-;274
"150375 JACAREACANGA";-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150380 JACUNDA";-;1;7;2;3;6;17;26;40;30;37;37;34;29;15;15;10;13;17;12;9;13;17;5;10;3;9;1;8;4;4;2;5;4;6;4;1;5;1;-;1;-;1;1;1;-;-;2;-;1;1;1;-;-;471
"150390 JURUTI";-;3;-;-;3;5;12;20;19;7;4;3;6;4;4;9;6;3;4;1;-;1;2;4;-;-;4;-;-;-;2;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;131
"150400 LIMOEIRO DO AJURU";-;-;-;2;1;-;1;-;3;7;3;1;2;6;2;6;4;1;-;5;2;-;-;-;-;-;1;-;1;1;-;-;-;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;54
"150405 MAE DO RIO";-;2;2;-;3;3;4;11;6;8;57;31;21;8;5;3;2;4;3;3;4;4;-;2;1;2;1;-;1;2;-;2;1;1;3;1;2;1;-;-;2;-;2;-;1;-;1;-;2;2;6;1;-;-;221
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;30
"150420 MARABA";-;25;37;71;25;55;55;60;57;77;77;49;42;32;17;30;12;23;16;38;29;30;39;20;16;29;18;10;29;14;9;22;6;2;6;7;6;9;6;2;2;4;2;11;3;7;17;11;11;19;12;9;4;-;1219
