2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130220 JURUA";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"130230 JUTAI";-;27;26;50;78;57;41;80;65;80;147;157;108;44;76;47;48;48;48;31;28;29;24;22;16;30;24;21;35;25;20;8;5;10;2;3;3;5;5;4;9;4;4;5;7;7;1;7;4;3;4;7;-;-;1639
"130240 LABREA";-;120;85;125;102;113;116;72;67;52;64;38;15;36;54;25;24;18;13;24;25;42;27;15;22;26;11;20;10;8;6;-;7;10;14;10;12;31;22;29;13;19;41;31;29;24;25;30;55;94;140;168;104;8;2291
"130250 MANACAPURU";-;3;5;9;16;17;31;27;28;24;16;31;18;12;19;22;23;23;23;12;12;8;7;4;3;2;1;2;2;1;6;-;2;3;2;-;2;-;1;-;1;1;1;1;1;3;1;3;5;3;8;4;-;-;449
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"130260 MANAUS";-;796;710;857;611;754;699;840;713;936;882;840;817;766;710;783;715;671;554;499;480;423;394;445;403;406;307;314;289;303;263;249;197;195;186;217;214;193;163;157;147;114;118;116;112;129;110;129;139;191;240;310;214;19;22039
"130270 MANICORE";-;16;43;44;44;60;57;84;58;68;37;28;31;19;12;8;11;12;6;7;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;873
"130280 MARAA";-;-;1;2;3;7;8;6;12;25;10;10;8;5;3;7;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;179
"130290 MAUES";-;59;67;29;19;19;8;18;11;8;14;11;8;8;13;7;7;2;4;5;4;6;3;3;1;1;7;2;5;3;6;2;3;5;5;3;6;10;10;15;19;12;11;5;3;2;13;7;6;22;28;90;55;-;690
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;1;2;3;3;-;7;6;10;11;10;17;11;17;2;3;6;7;2;5;-;-;2;4;2;1;1;2;1;-;-;-;1;1;-;1;-;1;-;-;1;2;1;1;-;1;-;-;-;-;147
"130320 NOVO AIRAO";-;4;7;11;11;31;28;24;14;11;16;6;-;1;-;2;-;1;1;5;3;-;3;5;6;8;5;4;1;2;4;3;-;1;5;-;4;4;5;1;4;1;1;-;5;2;1;2;-;2;1;2;1;-;259
"130330 NOVO ARIPUANA";-;14;10;31;31;31;53;73;54;56;44;23;28;38;22;38;35;31;15;12;13;4;2;3;-;1;-;-;1;3;3;1;-;-;2;-;1;2;-;1;-;1;-;1;-;1;-;4;3;3;4;2;5;15;715
"130340 PARINTINS";-;4;10;38;36;17;6;5;8;24;43;51;50;48;72;60;41;41;30;21;20;8;14;14;9;1;7;2;3;10;8;8;3;5;6;2;4;1;-;3;-;2;-;-;1;1;1;-;1;2;-;-;-;-;741
"130350 PAUINI";-;5;4;8;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;5;3;6;-;56
"130353 PRESIDENTE FIGUEIREDO";-;6;6;8;8;10;8;9;9;10;19;24;14;5;1;9;13;8;8;6;7;3;-;4;2;3;2;15;4;5;9;2;3;6;6;12;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;282
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;2;2;1;1;1;-;1;-;-;-;-;-;-;-;1;9;2;1;-;7;-;-;-;117
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;10;17;42;7;11;1;-;1;3;5;8;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;319
"130380 SAO GABRIEL DA CACHOEIRA";-;84;106;107;82;85;69;41;64;45;47;42;26;27;26;43;45;23;30;12;10;8;31;36;34;32;29;21;41;22;25;14;13;22;16;8;9;19;29;36;36;34;32;51;59;84;76;58;88;100;126;87;74;5;2369
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;11;24;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;382
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;1;-;1;-;-;-;-;1;1;-;1;-;1;1;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;13
"130406 TABATINGA";-;71;55;81;52;94;99;70;54;94;59;42;45;41;31;24;32;27;14;12;14;16;9;5;18;7;8;9;7;13;11;10;8;15;7;7;11;14;12;21;31;36;56;57;41;34;44;35;26;47;50;28;25;24;1753
"130410 TAPAUA";-;13;30;20;24;28;18;34;56;57;37;22;13;10;4;7;11;18;13;33;36;34;52;49;37;26;24;17;26;40;28;23;16;8;27;15;24;13;16;16;17;17;35;23;25;65;103;86;67;81;79;66;9;-;1648
"130420 TEFE";-;75;76;74;85;75;62;76;78;99;124;139;78;58;62;62;64;42;73;59;67;45;33;27;32;24;34;40;29;32;33;26;28;26;18;26;11;31;21;21;26;12;13;17;16;31;33;29;64;30;32;22;22;1;2413
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;2;21;17;14;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;75
"130440 URUCURITUBA";-;-;-;-;-;4;3;-;1;1;-;1;5;3;9;12;3;3;2;-;1;1;3;-;-;-;-;5;1;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;64
"140002 AMAJARI";-;-;1;2;-;1;2;1;-;1;5;4;-;-;3;1;-;7;3;3;-;-;1;3;-;-;2;-;-;-;1;-;3;-;4;1;2;-;1;-;-;1;1;-;-;-;1;1;-;4;-;1;1;-;62
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;2;1;-;1;2;3;-;-;1;-;-;1;3;8;4;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;33
"140010 BOA VISTA";-;55;52;43;61;85;102;84;73;58;54;54;33;27;19;18;19;15;12;20;19;22;26;32;23;27;25;22;38;48;45;46;33;42;38;41;49;53;53;53;62;78;68;48;66;113;113;99;87;61;58;78;24;2;2576
"140015 BONFIM";-;-;2;1;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;2;3;3;2;2;2;5;3;10;7;5;15;20;12;28;6;18;12;7;4;1;2;1;2;2;-;3;2;4;4;2;1;2;199
"140017 CANTA";-;2;5;6;3;2;2;3;3;2;1;2;4;-;4;-;1;-;-;-;-;-;1;-;-;-;-;1;1;-;3;-;-;5;2;7;5;4;4;3;1;1;-;2;2;-;-;1;1;-;2;1;3;-;90
"140020 CARACARAI";-;2;4;3;4;3;3;3;1;4;3;2;4;1;3;1;-;3;3;12;12;14;16;20;17;11;8;9;7;3;4;11;5;6;4;4;6;5;5;7;7;5;10;9;12;9;8;5;14;19;27;15;8;-;381
"140023 CAROEBE";-;1;-;1;3;6;3;3;5;4;20;10;23;11;17;10;9;3;11;12;19;21;7;5;21;9;11;3;3;5;3;2;2;2;1;1;3;-;1;3;1;2;-;-;1;-;-;-;1;-;1;-;-;-;280
"140028 IRACEMA";-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;3;2;-;-;-;-;2;1;4;2;3;6;8;3;3;6;3;2;2;3;-;4;2;-;-;-;-;-;-;1;-;-;-;65
"140030 MUCAJAI";-;2;2;2;3;-;-;1;-;3;1;4;3;-;-;-;-;1;-;-;-;-;1;4;3;-;3;1;8;-;9;1;9;11;9;1;7;12;15;3;2;4;6;4;2;-;-;2;-;1;1;2;1;-;144
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;1;-;1;-;-;-;-;-;-;6;-;1;3;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;78
"140045 PACARAIMA";-;-;1;3;1;-;2;3;5;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;3;1;1;-;-;30
"140047 RORAINOPOLIS";-;14;24;26;13;14;11;7;10;6;16;18;21;12;23;17;18;19;12;13;4;3;6;8;8;4;6;10;10;10;2;4;6;7;2;6;-;1;3;-;1;-;2;2;-;-;3;1;2;2;1;1;3;3;415
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;1;-;2;7;3;2;3;4;6;3;1;1;3;1;4;3;2;1;5;3;6;3;8;2;2;9;1;1;6;1;-;-;5;2;-;-;1;-;-;-;2;1;1;-;-;112
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;1;-;-;-;4;1;1;1;1;4;4;3;1;-;28
"150010 ABAETETUBA";-;11;14;11;13;14;17;17;22;32;34;53;13;6;5;4;4;9;4;3;14;1;3;2;4;3;8;11;13;13;13;17;16;23;22;4;9;9;6;9;5;4;9;9;6;4;4;7;12;9;4;-;8;-;567
"150013 ABEL FIGUEIREDO";-;2;1;-;2;-;4;3;6;4;3;1;1;-;2;-;-;1;2;1;2;-;2;-;1;4;4;2;3;-;2;1;-;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;61
"150020 ACARA";-;-;-;1;-;3;2;6;6;5;5;4;6;6;7;1;1;8;7;5;4;3;-;2;2;-;1;2;-;-;1;1;3;1;-;1;1;1;-;2;-;-;-;-;1;1;-;4;1;-;2;2;-;-;109
"150030 AFUA";-;23;50;25;26;28;16;9;10;20;19;24;7;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;9;6;7;8;15;5;-;430
"150034 AGUA AZUL DO NORTE";-;12;15;15;19;49;20;34;24;18;10;12;27;16;9;20;9;4;11;14;8;6;5;4;1;3;1;-;4;-;1;6;5;6;3;1;5;4;2;7;3;4;2;1;-;3;4;1;1;1;4;3;1;-;438
"150040 ALENQUER";-;19;19;30;26;50;27;65;44;32;57;54;59;60;64;49;54;46;42;39;15;15;11;6;4;4;1;7;1;5;11;7;2;2;2;5;3;1;1;1;-;1;4;7;4;6;1;-;9;16;5;8;4;-;1005
"150050 ALMEIRIM";-;4;6;-;-;9;14;15;32;32;12;17;7;2;2;3;6;12;13;9;10;5;-;5;2;1;-;2;-;-;-;1;2;1;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;230
"150060 ALTAMIRA";-;24;45;73;64;91;112;146;148;160;161;155;64;34;48;26;34;25;29;28;23;36;24;15;10;11;14;23;15;12;5;9;14;10;10;8;3;12;6;10;5;6;8;8;1;8;22;24;13;16;11;18;11;1;1889
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;157
"150080 ANANINDEUA";-;29;50;35;32;48;41;87;97;114;56;32;36;27;32;18;18;17;34;18;19;22;18;23;26;22;17;12;20;14;15;8;14;21;20;11;11;8;16;7;15;13;9;5;9;7;11;19;25;28;23;27;27;4;1367
"150085 ANAPU";-;29;45;137;230;151;90;141;82;92;46;17;17;18;20;7;9;9;19;6;12;9;19;13;5;3;-;-;1;2;2;2;2;1;1;3;-;1;5;4;-;-;3;1;3;3;7;7;3;1;-;2;7;-;1287
"150090 AUGUSTO CORREA";-;2;1;2;-;-;-;2;6;10;18;5;7;4;3;7;5;3;9;5;6;6;5;6;3;2;2;3;1;4;3;1;3;1;-;1;-;1;1;2;-;-;1;2;-;1;-;1;-;1;1;1;-;-;148
"150095 AURORA DO PARA";-;2;4;13;13;11;10;3;5;6;10;11;3;9;4;1;1;1;1;-;-;2;11;12;8;-;-;-;1;1;1;1;1;1;1;1;-;1;1;1;1;-;2;-;-;-;-;1;-;-;-;-;-;-;156
"150100 AVEIRO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150110 BAGRE";-;-;-;1;1;1;1;-;4;2;1;-;-;1;1;1;3;-;4;3;5;5;6;6;7;7;-;-;-;-;1;-;1;-;1;-;1;4;1;5;7;-;-;3;-;-;-;-;-;-;-;-;-;-;84
"150120 BAIAO";-;-;-;1;1;-;4;5;5;7;7;9;2;4;1;-;-;1;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;54
"150125 BANNACH";-;6;6;7;12;7;13;6;21;17;14;14;6;2;6;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;4;4;5;9;6;-;228
"150130 BARCARENA";-;5;4;3;7;9;13;20;35;37;28;9;-;5;1;1;3;2;1;1;3;3;-;-;2;2;1;2;1;2;4;4;10;2;9;4;3;3;5;2;2;2;1;2;1;3;3;5;3;4;2;1;-;-;275
"150140 BELEM";-;115;142;172;195;225;273;333;303;329;240;186;109;133;132;109;116;109;124;119;110;99;90;119;86;68;50;56;41;46;48;59;58;63;68;57;57;61;52;61;57;50;45;40;50;54;54;84;60;79;60;50;43;13;5552
"150145 BELTERRA";-;2;1;3;3;8;11;23;28;90;79;66;50;2;-;2;1;1;7;17;5;3;-;-;2;1;4;2;1;3;-;2;-;-;1;2;-;-;-;-;-;-;2;-;-;-;-;3;5;12;4;-;-;-;446
"150150 BENEVIDES";-;10;16;17;15;11;16;20;19;14;25;25;19;5;11;3;5;3;4;1;-;-;1;4;3;1;1;2;3;-;7;3;1;6;4;3;2;2;3;1;5;3;3;1;1;6;2;9;3;4;3;2;3;-;331
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;1;2;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;20
"150160 BONITO";-;-;1;1;-;3;2;-;1;1;2;4;4;4;2;1;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;2;-;-;-;1;1;1;-;1;-;-;39
"150170 BRAGANCA";-;6;12;7;11;10;9;16;22;26;15;13;15;18;12;9;14;13;10;16;14;12;13;3;8;7;7;3;6;3;5;5;6;5;4;11;7;4;4;2;14;4;9;1;3;3;7;3;3;10;6;5;2;-;453
"150172 BRASIL NOVO";-;1;5;2;7;14;31;20;21;23;26;22;26;14;16;22;13;14;13;14;21;8;12;5;4;6;4;6;6;9;7;3;7;3;-;8;3;2;2;3;-;2;2;3;1;3;-;2;-;-;-;-;2;-;438
"150175 BREJO GRANDE DO ARAGUAIA";-;3;1;-;6;4;2;1;2;6;5;12;5;8;19;17;1;1;3;1;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;2;1;-;-;2;1;-;-;1;-;110
"150178 BREU BRANCO";-;13;20;8;28;19;34;36;31;72;72;66;41;14;19;7;8;9;62;84;22;4;5;4;19;11;15;18;9;3;4;15;11;3;-;-;-;1;2;3;16;40;16;16;23;12;13;4;12;22;12;3;10;-;991
"150180 BREVES";-;4;2;3;4;5;15;16;16;28;37;38;13;2;5;5;2;5;4;4;8;3;4;3;1;3;5;4;6;8;7;9;10;11;12;5;12;16;6;6;6;8;4;5;6;6;2;3;-;4;2;2;5;-;400
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;1;-;2;2;10;16;18;24;22;9;5;4;5;1;-;2;2;2;-;4;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;137
"150210 CAMETA";-;23;20;25;48;74;48;54;56;83;67;21;17;7;9;7;6;5;13;9;7;7;9;16;12;3;18;14;6;13;3;6;6;4;3;6;2;4;7;7;5;1;8;6;2;4;7;4;8;1;14;10;3;-;818
"150215 CANAA DOS CARAJAS";-;24;15;35;49;64;91;105;80;66;81;70;56;34;31;33;20;27;38;33;32;18;26;24;15;14;16;10;10;5;7;9;5;6;6;1;5;1;-;2;4;5;2;2;3;4;-;3;7;13;17;15;6;-;1245
"150220 CAPANEMA";-;6;4;7;10;5;10;12;19;15;28;20;12;12;10;11;8;6;10;7;11;6;8;9;15;11;8;6;11;12;10;15;11;4;14;8;8;6;6;7;5;13;7;2;3;6;5;4;6;8;3;-;2;-;462
"150230 CAPITAO POCO";-;4;8;6;5;2;4;17;8;10;12;21;8;6;6;3;10;3;2;2;6;3;2;3;4;4;11;5;10;4;1;3;5;2;-;4;2;7;8;15;3;6;9;11;17;5;11;12;2;5;3;2;3;-;325
"150240 CASTANHAL";-;18;21;25;26;37;42;62;94;123;101;61;23;15;17;20;12;10;15;12;11;6;6;10;8;7;6;13;8;11;5;7;22;15;19;17;12;7;10;5;9;16;8;9;10;13;8;12;12;14;7;9;11;-;1077
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;11;1;-;1;1;1;-;1;-;-;1;1;-;-;1;-;-;-;-;1;3;4;2;1;1;3;1;-;1;2;1;-;-;-;-;1;-;-;-;-;1;-;-;114
"150270 CONCEICAO DO ARAGUAIA";-;84;95;104;102;114;82;102;86;66;55;93;69;37;23;24;16;23;11;19;15;13;7;2;8;8;14;7;8;6;4;8;4;12;10;7;3;10;11;2;3;10;15;14;39;38;91;103;183;163;163;89;74;-;2349
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;4;3;6;7;-;-;1;2;1;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;41
"150276 CUMARU DO NORTE";-;5;14;13;19;21;23;14;11;35;37;25;8;13;13;14;4;5;10;9;4;3;4;-;3;5;-;2;2;1;9;2;3;4;5;3;5;5;4;11;10;7;8;5;4;8;6;5;6;-;5;-;2;-;434
"150277 CURIONOPOLIS";-;-;-;-;-;1;1;-;-;7;3;1;3;1;11;16;8;2;5;9;7;1;2;3;4;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;92
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;33;23;3;-;-;-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;100
"150290 CURUCA";-;1;3;4;2;1;2;4;8;10;5;9;1;1;4;1;8;5;5;1;-;-;-;2;2;-;1;-;1;-;1;-;1;2;4;1;-;-;-;-;-;2;1;1;2;2;-;2;-;-;1;-;1;-;102
"150293 DOM ELISEU";-;1;5;4;3;5;4;7;10;18;27;31;47;88;104;80;57;50;53;37;11;13;5;6;4;1;1;-;-;-;1;2;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;1;-;2;-;1;-;684
"150295 ELDORADO DOS CARAJAS";-;-;1;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;4;-;1;-;-;-;4;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;1;-;1;-;-;36
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;37;45;36;29;14;19;14;13;25;17;12;8;14;42;64;43;30;21;6;6;3;6;6;6;6;2;1;2;-;-;1;-;-;-;-;2;1;-;1;1;1;-;-;2;1;3;4;29;29;39;13;12;-;666
"150307 GARRAFAO DO NORTE";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"150309 GOIANESIA DO PARA";-;7;7;13;8;20;35;16;21;20;19;35;27;18;38;38;39;44;76;59;38;26;31;22;22;8;4;9;8;14;11;2;6;5;4;4;3;7;5;9;9;23;15;4;1;4;1;6;6;10;14;3;3;-;877
"150310 GURUPA";-;-;-;-;2;-;6;12;8;2;2;1;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"150320 IGARAPE-ACU";-;9;8;8;11;22;17;21;40;26;19;15;4;3;11;5;1;1;3;1;-;-;-;-;-;-;2;5;1;1;3;1;1;1;2;1;2;2;2;1;3;6;-;1;3;8;16;6;1;3;4;3;3;-;307
"150330 IGARAPE-MIRI";-;4;3;-;3;3;5;14;15;21;14;17;7;3;1;5;-;1;2;2;3;1;1;-;2;-;3;-;2;1;1;-;2;2;3;1;1;1;1;-;3;1;1;8;2;1;8;2;1;5;3;3;1;-;184
"150340 INHANGAPI";-;2;1;1;5;3;12;13;24;19;4;7;3;3;2;-;1;1;-;-;1;-;1;-;1;-;-;-;1;1;2;-;-;2;-;-;3;1;3;4;1;7;18;10;10;9;1;4;5;2;1;1;-;-;190
"150345 IPIXUNA DO PARA";-;1;3;5;7;10;9;25;13;12;12;10;2;2;1;1;2;3;2;1;2;1;3;3;1;3;-;3;2;1;-;2;-;1;-;2;5;2;2;1;-;-;2;-;1;-;-;3;5;6;1;-;-;-;173
"150350 IRITUIA";-;-;-;1;2;-;2;5;5;10;7;4;1;1;3;6;2;-;1;1;2;1;4;-;2;1;-;2;1;1;2;2;6;4;-;1;3;-;1;1;-;1;1;-;2;2;1;-;1;-;1;1;-;-;95
"150360 ITAITUBA";-;31;45;53;55;59;65;101;97;94;86;113;76;86;74;61;64;46;35;35;19;17;18;8;8;8;11;11;8;7;7;8;10;5;3;2;3;6;5;2;7;8;5;8;5;5;6;4;11;15;8;7;14;3;1548
"150370 ITUPIRANGA";-;14;9;14;21;29;25;16;5;8;2;3;43;7;10;12;6;4;5;4;2;1;1;5;-;2;6;2;2;1;1;-;6;4;2;3;6;1;1;2;-;-;-;1;4;4;1;-;4;7;5;-;1;-;312
"150375 JACAREACANGA";-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150380 JACUNDA";-;1;7;2;3;6;17;26;40;31;39;38;34;29;17;15;10;13;18;12;10;13;17;5;10;4;10;1;9;4;4;2;5;4;6;4;1;7;1;-;1;-;1;1;1;-;-;2;-;2;3;1;-;-;487
"150390 JURUTI";-;3;-;-;3;5;12;20;19;7;4;3;6;4;4;9;6;3;4;1;-;1;2;4;-;-;4;-;-;-;2;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;131
"150400 LIMOEIRO DO AJURU";-;-;-;2;1;-;1;-;3;7;3;1;2;6;2;6;5;1;1;5;2;1;-;-;-;-;1;-;1;1;-;-;-;2;1;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;59
"150405 MAE DO RIO";-;2;2;-;3;3;4;11;6;8;57;32;22;9;6;3;2;4;4;3;4;4;-;2;1;2;1;-;1;2;-;2;1;1;4;2;2;1;-;1;2;-;2;-;1;-;1;-;2;2;6;1;-;-;229
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;1;-;2;1;2;-;-;1;-;-;-;1;-;-;-;1;-;2;1;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;1;-;-;-;-;-;36
