2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130250 MANACAPURU";-;3;3;5;7;14;24;26;25;20;14;30;17;9;16;19;20;23;21;12;11;6;5;3;3;-;-;1;-;1;1;-;2;3;2;-;2;-;1;-;-;-;1;1;1;2;1;3;2;-;2;2;-;-;364
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130260 MANAUS";-;649;533;603;348;393;413;467;439;501;492;512;387;307;249;255;243;209;194;185;169;171;164;191;165;184;158;158;138;141;130;135;76;85;71;101;79;66;52;37;44;35;40;34;35;51;47;49;47;73;108;177;132;8;10730
"130270 MANICORE";-;16;42;42;44;55;55;83;58;65;34;24;29;16;11;8;9;12;6;6;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;843
"130280 MARAA";-;-;1;2;3;7;8;6;12;24;10;10;8;5;3;6;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;177
"130290 MAUES";-;53;51;18;16;6;2;1;1;2;1;1;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;4;21;79;49;-;316
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130320 NOVO AIRAO";-;4;6;10;8;29;27;23;14;9;14;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;3;-;-;-;1;-;1;2;-;2;-;-;-;2;-;-;165
"130330 NOVO ARIPUANA";-;1;1;2;1;1;17;15;11;15;10;1;2;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;86
"130340 PARINTINS";-;4;10;37;36;16;5;1;-;3;1;4;3;1;-;5;4;4;2;2;2;1;-;2;4;-;1;2;2;1;2;1;1;1;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;1;-;-;-;-;171
"130350 PAUINI";-;5;4;7;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;4;3;6;-;53
"130353 PRESIDENTE FIGUEIREDO";-;6;2;7;6;10;8;9;7;9;13;19;7;2;-;1;4;5;-;1;-;2;-;1;-;2;2;14;4;5;9;2;1;6;6;5;1;1;1;-;2;1;1;1;3;2;-;-;-;1;1;1;-;-;191
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;-;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;1;2;-;1;1;-;1;-;-;-;-;-;-;-;1;8;2;1;-;7;-;-;-;113
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;9;17;40;7;11;1;-;1;3;5;7;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;34;24;7;-;314
"130380 SAO GABRIEL DA CACHOEIRA";-;74;100;91;71;77;66;39;62;41;43;37;24;20;13;36;31;13;21;5;3;-;4;6;4;4;3;3;9;5;2;1;3;5;-;1;-;3;9;5;1;2;1;4;2;2;3;2;-;1;-;8;38;-;998
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;10;22;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;-;1;-;-;-;-;2;-;-;3;2;2;-;2;6;2;7;2;-;374
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;31;22;41;32;51;57;31;20;48;31;22;20;10;4;7;18;11;1;1;4;4;1;1;6;1;-;1;1;-;-;1;2;2;1;2;1;2;2;4;7;3;7;6;9;5;7;2;5;7;11;8;8;1;580
"130410 TAPAUA";-;4;12;3;8;7;15;15;30;35;29;14;6;7;2;4;6;15;8;29;32;28;49;42;31;18;20;12;19;27;17;15;14;8;25;14;22;12;13;12;16;17;35;19;18;55;96;82;63;78;68;57;5;-;1288
"130420 TEFE";-;50;48;44;46;53;46;47;55;72;109;126;63;50;45;41;53;31;55;44;48;34;19;14;20;16;23;33;24;20;25;21;13;19;9;8;3;7;3;6;7;5;4;9;8;9;17;15;40;20;19;11;13;-;1620
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"130440 URUCURITUBA";-;-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"140002 AMAJARI";-;-;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"140010 BOA VISTA";-;43;37;31;42;76;91;71;61;46;39;38;13;5;4;2;5;4;2;5;3;2;8;1;-;5;3;5;6;7;3;2;5;2;3;5;3;1;4;8;6;8;4;2;9;3;3;2;2;6;3;3;8;-;750
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;2;2;-;-;1;5;14;11;21;3;14;11;5;-;-;1;-;-;-;-;2;1;-;3;-;1;-;103
"140017 CANTA";-;1;5;6;3;2;1;3;2;2;1;2;4;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;3;-;1;-;-;-;-;-;1;-;-;-;1;3;-;51
"140020 CARACARAI";-;2;4;3;4;2;3;2;1;4;2;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;2;1;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;41
"140023 CAROEBE";-;-;-;1;-;-;1;-;-;-;-;1;-;2;1;1;2;-;1;1;2;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;19
"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;7
"140030 MUCAJAI";-;-;2;2;1;-;-;1;-;2;-;1;2;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;4;-;1;2;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;26
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65
"140045 PACARAIMA";-;-;1;3;-;-;2;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;20
"140047 RORAINOPOLIS";-;2;-;4;3;5;1;2;1;3;-;9;7;-;1;2;-;-;2;-;1;3;4;1;2;2;-;1;2;2;1;-;1;3;1;2;-;1;1;-;1;-;-;-;-;-;1;1;2;2;-;-;1;-;78
"140050 SAO JOAO DA BALIZA";-;-;-;-;1;1;-;-;-;-;-;-;2;1;2;1;1;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150010 ABAETETUBA";-;1;6;2;1;6;7;8;13;27;29;47;9;1;-;1;1;2;1;1;6;-;1;-;1;1;3;-;-;-;-;2;1;2;-;-;2;-;-;5;-;1;2;4;-;-;-;-;1;2;-;-;1;-;198
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;2;-;3;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;12
"150020 ACARA";-;-;-;-;-;2;2;6;5;5;5;4;4;4;2;-;1;8;7;4;3;3;-;2;1;-;1;2;-;-;1;1;2;1;-;1;-;-;-;2;-;-;-;-;1;1;-;4;1;-;2;1;-;-;89
"150030 AFUA";-;22;50;24;23;27;16;9;10;20;19;24;6;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;8;6;7;8;14;5;-;421
"150034 AGUA AZUL DO NORTE";-;1;4;7;7;18;7;6;5;6;4;4;16;11;5;8;6;3;4;4;4;3;3;4;1;-;-;-;4;-;1;3;3;6;3;1;4;3;2;4;1;2;2;1;-;3;2;-;1;1;1;1;-;-;190
"150040 ALENQUER";-;12;7;2;4;7;3;8;6;7;12;5;8;14;11;18;14;7;5;9;4;4;2;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;9;2;5;1;-;191
"150050 ALMEIRIM";-;4;6;-;-;9;13;14;32;32;12;17;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144
"150060 ALTAMIRA";-;20;34;63;54;77;91;89;92;132;137;141;48;28;30;15;21;16;18;24;17;29;15;12;4;8;9;16;9;8;4;6;8;7;9;3;-;3;3;7;3;2;4;3;-;4;17;19;10;3;7;12;4;1;1396
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;156
"150080 ANANINDEUA";-;2;7;12;14;25;18;38;73;75;38;5;10;4;6;3;2;3;7;3;1;4;8;5;1;2;1;-;2;3;1;4;3;3;8;3;3;3;2;-;3;2;2;3;3;2;2;4;1;5;-;5;-;-;434
"150085 ANAPU";-;4;9;34;29;34;27;87;71;81;37;11;7;1;1;3;4;4;6;1;4;-;3;1;-;-;-;-;-;1;1;1;-;-;-;1;-;-;5;4;-;-;3;1;-;-;3;3;3;1;-;1;-;-;487
"150090 AUGUSTO CORREA";-;-;1;1;-;-;-;2;1;-;3;1;3;3;2;2;-;1;1;-;-;-;-;-;-;1;1;-;1;2;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;33
"150095 AURORA DO PARA";-;2;3;11;13;11;10;1;2;3;7;8;3;9;3;1;-;-;1;-;-;1;11;12;8;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;127
"150110 BAGRE";-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23
"150120 BAIAO";-;-;-;1;1;-;3;1;1;3;1;2;-;2;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"150125 BANNACH";-;1;2;3;8;3;5;3;10;11;11;10;1;-;3;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;-;-;-;-;-;2;1;-;1;4;4;6;-;-;131
"150130 BARCARENA";-;-;1;-;3;3;6;9;25;29;20;6;-;1;1;1;1;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;2;-;1;-;-;-;2;-;-;1;-;-;-;1;-;-;-;1;-;-;118
"150140 BELEM";-;61;78;102;117;145;161;228;201;183;108;91;39;41;40;36;44;33;50;45;42;48;29;44;36;32;23;33;16;20;23;21;24;25;19;18;12;17;12;19;13;7;23;7;15;9;15;27;26;26;25;20;14;-;2543
"150145 BELTERRA";-;1;1;2;-;3;7;23;25;87;75;65;47;-;-;-;1;-;3;12;1;1;-;-;1;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;5;12;3;-;-;-;383
"150150 BENEVIDES";-;7;9;10;13;7;12;18;17;11;20;20;16;-;3;2;3;1;3;1;-;-;-;2;3;1;1;-;3;-;3;-;-;1;2;2;1;1;-;-;2;2;-;-;1;6;-;2;1;-;1;2;-;-;210
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;17
"150160 BONITO";-;-;1;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150170 BRAGANCA";-;1;-;-;-;5;3;10;12;15;13;3;5;4;2;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;82
"150172 BRASIL NOVO";-;1;3;-;2;5;3;5;2;6;11;8;8;2;3;1;2;2;1;2;5;1;2;1;-;1;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;84
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;2;1;-;2;4;3;-;2;2;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"150178 BREU BRANCO";-;1;-;-;-;1;5;3;-;-;2;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150180 BREVES";-;-;-;-;1;3;7;6;12;18;22;20;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4;15;3;4;3;4;3;2;-;4;-;1;-;-;-;-;1;-;140
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;-;2;8;11;5;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"150210 CAMETA";-;22;18;24;47;71;45;48;53;78;53;16;14;6;7;6;4;5;10;8;4;7;7;14;9;3;14;9;5;7;2;3;4;4;2;3;2;3;4;3;1;-;5;4;1;3;6;4;6;1;12;10;3;-;700
"150215 CANAA DOS CARAJAS";-;4;8;13;19;35;57;57;49;41;57;44;25;11;12;13;15;12;14;8;7;5;11;13;4;12;14;5;3;3;4;2;2;3;4;1;5;1;-;-;-;2;-;-;1;2;-;1;4;6;5;4;1;-;619
"150220 CAPANEMA";-;1;3;3;2;3;7;6;14;9;13;8;6;2;-;1;3;3;4;4;4;1;-;-;-;2;-;-;1;1;1;-;1;-;1;1;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;108
"150230 CAPITAO POCO";-;1;5;4;1;-;-;1;-;1;-;3;-;1;-;-;5;1;1;-;1;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;33
"150240 CASTANHAL";-;13;11;18;18;22;32;46;79;104;79;43;9;7;7;9;4;4;3;4;5;3;2;6;3;3;5;5;3;5;1;3;7;7;7;7;4;3;3;5;2;8;4;4;6;8;5;3;5;9;1;3;2;-;659
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;10;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
"150270 CONCEICAO DO ARAGUAIA";-;75;81;90;71;90;52;31;39;44;19;23;24;10;1;10;7;19;6;9;4;3;5;1;2;6;11;7;3;2;4;8;3;11;8;6;1;6;5;1;2;8;11;9;29;33;83;91;174;158;161;82;67;-;1706
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;3;3;6;7;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;32
"150276 CUMARU DO NORTE";-;5;3;3;5;4;12;5;1;8;11;8;5;9;3;7;-;2;6;3;1;-;2;-;2;3;-;2;1;-;-;2;2;2;5;3;5;5;4;8;10;6;6;5;3;5;4;3;4;-;5;-;-;-;198
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;4;1;-;1;1;1;-;-;-;1;-;1;1;-;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;52
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;32;23;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"150290 CURUCA";-;-;1;4;1;1;1;3;7;6;3;8;1;1;3;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;1;-;48
"150293 DOM ELISEU";-;-;1;1;-;2;2;2;2;3;6;6;1;2;2;1;4;7;6;8;2;-;1;1;3;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;67
"150295 ELDORADO DOS CARAJAS";-;-;-;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;31
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;32;38;23;17;14;13;10;6;18;13;8;3;5;1;6;4;-;7;-;2;2;4;5;6;5;2;1;2;-;-;1;-;-;-;-;1;1;-;1;1;1;-;-;2;1;3;3;22;23;25;11;10;-;353
"150309 GOIANESIA DO PARA";-;1;3;-;6;7;11;5;9;7;5;12;8;2;9;3;3;1;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99
"150310 GURUPA";-;-;-;-;-;-;2;4;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150320 IGARAPE-ACU";-;8;6;8;11;20;16;21;36;26;18;14;2;1;7;4;1;1;1;-;-;-;-;-;-;-;2;5;-;1;3;1;1;1;2;1;1;1;-;-;3;5;-;1;2;7;15;6;-;1;4;1;-;-;265
"150330 IGARAPE-MIRI";-;4;3;-;3;2;5;14;14;19;14;14;6;2;-;2;-;1;2;2;3;1;1;-;1;-;3;-;2;1;-;-;2;-;2;1;1;1;-;-;3;-;1;8;1;1;3;2;1;5;2;1;-;-;154
"150340 INHANGAPI";-;1;-;-;-;-;-;1;2;9;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;24
"150345 IPIXUNA DO PARA";-;1;2;4;6;10;7;24;12;12;12;9;2;1;1;1;1;3;1;1;1;1;2;3;1;1;-;1;1;-;-;1;-;-;-;-;5;2;2;-;-;-;2;-;-;-;-;2;3;6;1;-;-;-;145
"150350 IRITUIA";-;-;-;-;-;-;-;4;2;7;5;3;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;3;-;-;1;-;-;-;-;1;1;-;-;2;-;-;1;-;-;1;-;-;34
"150360 ITAITUBA";-;28;39;47;51;46;50;56;55;38;46;61;37;31;25;17;13;12;14;17;12;12;8;6;3;5;9;3;3;5;-;2;6;4;1;2;1;3;2;1;3;3;3;4;3;3;2;3;9;8;3;6;11;2;834
"150370 ITUPIRANGA";-;9;9;14;21;28;23;10;2;3;1;2;37;4;3;3;4;3;1;1;1;1;1;2;-;1;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;4;3;-;1;-;202
"150380 JACUNDA";-;-;3;2;3;6;13;10;12;18;21;23;25;11;9;9;6;10;13;11;8;11;13;3;7;2;4;1;3;3;3;2;2;4;5;2;1;3;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;286
"150390 JURUTI";-;3;-;-;3;4;10;18;16;5;3;1;1;-;-;1;-;1;3;1;-;1;-;2;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;76
"150400 LIMOEIRO DO AJURU";-;-;-;-;-;-;1;-;3;6;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"150405 MAE DO RIO";-;-;-;-;1;1;3;4;3;5;7;2;-;-;-;-;1;2;-;-;2;4;-;-;1;-;1;-;1;2;-;2;1;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;50
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;27
"150420 MARABA";-;5;3;8;3;6;4;9;13;17;14;5;3;1;2;5;1;4;3;4;3;-;5;3;1;3;1;-;-;1;-;4;-;-;2;2;1;1;2;-;-;-;-;-;-;-;1;-;-;3;-;1;-;-;144
"150430 MARACANA";-;-;-;-;-;1;2;2;3;15;-;-;3;-;-;1;1;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"150440 MARAPANIM";-;-;-;-;-;-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"150442 MARITUBA";-;6;7;8;8;6;11;8;17;9;26;20;1;1;1;-;1;5;6;2;3;-;2;5;1;-;1;1;1;-;1;-;1;-;1;1;-;2;-;1;-;-;3;2;3;-;5;-;2;2;-;1;-;-;182
"150445 MEDICILANDIA";-;2;3;7;7;29;12;10;16;8;4;7;1;1;1;2;3;2;2;4;3;11;4;4;2;2;2;3;-;1;3;1;1;1;-;1;1;1;3;2;-;1;3;1;4;6;4;3;1;-;-;-;-;-;190
"150450 MELGACO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"150460 MOCAJUBA";-;1;1;-;-;1;1;1;-;2;5;3;-;1;2;-;2;1;-;2;-;-;-;-;-;1;1;-;1;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;32
"150470 MOJU";-;-;-;-;-;3;7;9;4;1;3;-;-;1;2;1;1;2;-;2;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;1;-;-;43
"150475 MOJUI DOS CAMPOS";-;1;-;3;1;1;12;13;26;13;18;17;9;4;2;3;5;1;4;5;3;2;2;-;-;1;1;-;1;2;-;-;-;-;-;-;3;1;-;-;1;-;-;2;-;1;2;-;-;1;-;-;1;-;162
