2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130250 MANACAPURU";-;3;3;5;7;14;24;26;25;20;14;30;17;9;16;19;20;23;21;12;11;6;5;3;3;-;-;1;-;1;1;-;2;3;2;-;2;-;1;-;-;1;1;1;1;2;1;3;3;2;8;4;-;-;376
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130260 MANAUS";-;659;550;609;356;408;428;490;449;511;507;527;403;312;261;269;264;224;210;204;177;180;186;209;183;195;167;163;148;149;138;139;80;92;73;105;81;66;53;37;51;41;40;38;41;59;50;52;51;78;112;179;141;8;11203
"130270 MANICORE";-;16;42;42;44;55;55;83;58;65;34;24;29;16;11;8;9;12;6;6;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;843
"130280 MARAA";-;-;1;2;3;7;8;6;12;24;10;10;8;5;3;6;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;177
"130290 MAUES";-;53;51;18;16;7;2;2;1;3;1;1;-;-;-;-;2;1;1;-;-;1;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;4;21;79;49;-;320
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130320 NOVO AIRAO";-;4;6;10;8;29;27;23;14;9;14;4;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;4;2;3;1;1;1;1;-;1;2;-;2;-;-;-;2;-;-;172
"130330 NOVO ARIPUANA";-;3;1;2;1;1;18;16;11;15;10;1;2;1;2;1;3;-;-;1;1;1;-;-;-;1;-;-;-;3;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;100
"130340 PARINTINS";-;4;10;37;36;16;5;1;-;3;1;5;3;1;-;5;4;4;2;2;3;1;-;2;4;-;1;2;2;1;2;1;1;1;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;1;-;-;-;-;173
"130350 PAUINI";-;5;4;7;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;4;3;6;-;54
"130353 PRESIDENTE FIGUEIREDO";-;6;2;7;6;10;8;9;9;10;19;23;10;2;-;3;8;7;7;6;7;3;-;2;-;2;2;15;4;5;9;2;1;6;6;5;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;239
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;1;2;-;1;1;-;1;-;-;-;-;-;-;-;1;8;2;1;-;7;-;-;-;114
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;9;17;40;7;11;1;-;1;3;5;7;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;315
"130380 SAO GABRIEL DA CACHOEIRA";-;74;100;91;71;77;66;39;63;43;44;38;25;21;15;36;31;15;21;5;4;-;5;7;4;4;3;3;9;5;2;2;3;5;-;1;-;9;18;29;29;32;26;49;52;78;71;53;84;94;119;81;71;-;1827
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;10;22;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;379
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;31;22;42;32;51;57;32;20;48;31;22;20;10;5;7;19;12;1;1;4;4;1;1;9;1;1;2;3;1;1;1;2;3;2;3;4;5;7;18;25;28;53;56;40;31;36;28;25;38;38;19;9;1;963
"130410 TAPAUA";-;4;12;4;10;9;15;15;33;39;29;14;8;7;2;4;6;15;9;29;32;28;49;42;31;18;20;12;19;27;17;15;14;8;25;14;22;12;13;12;16;17;35;19;18;55;96;82;63;78;68;57;5;-;1303
"130420 TEFE";-;53;53;46;50;55;48;50;62;73;110;128;64;50;45;41;53;31;57;45;49;38;19;15;20;16;25;33;24;20;25;21;13;19;9;8;3;8;3;6;7;5;4;10;8;9;17;15;40;20;20;13;13;-;1669
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;15
"130440 URUCURITUBA";-;-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"140002 AMAJARI";-;-;-;-;-;1;1;-;-;1;2;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;13
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;1;-;-;1;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"140010 BOA VISTA";-;46;46;35;49;77;92;78;66;50;44;40;17;12;4;7;7;6;2;6;5;3;10;4;1;8;5;8;6;10;11;8;9;8;9;9;31;30;37;39;46;61;53;42;60;106;103;94;82;51;52;71;21;-;1777
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;2;-;1;1;-;3;3;7;5;2;13;20;11;26;4;14;11;6;2;1;2;1;1;-;-;2;2;-;3;1;1;-;149
"140017 CANTA";-;1;5;6;3;2;1;3;2;2;1;2;4;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;4;3;-;1;-;-;1;-;-;1;-;-;1;1;3;-;55
"140020 CARACARAI";-;2;4;3;4;3;3;2;1;4;3;2;2;1;2;-;-;2;-;2;-;4;-;1;-;-;1;2;2;-;1;5;1;3;3;4;6;5;5;7;7;5;10;9;12;8;8;5;14;19;27;15;8;-;237
"140023 CAROEBE";-;-;-;1;3;6;2;1;2;1;9;4;14;5;14;10;9;3;10;12;19;21;7;5;21;9;11;3;3;4;3;1;2;1;1;1;3;-;-;3;1;2;-;-;-;-;-;-;1;-;1;-;-;-;229
"140028 IRACEMA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;8
"140030 MUCAJAI";-;-;2;2;2;-;-;1;-;2;1;1;3;-;-;-;-;1;-;-;-;-;1;3;-;-;1;-;1;-;5;-;6;6;-;-;2;6;8;3;1;2;4;4;2;-;-;-;-;-;-;1;1;-;72
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;67
"140045 PACARAIMA";-;-;1;3;-;-;2;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;-;-;23
"140047 RORAINOPOLIS";-;2;-;4;3;5;2;3;1;3;-;9;7;-;1;2;-;-;2;-;1;3;4;1;2;2;-;1;2;2;1;-;1;3;1;2;-;1;1;-;1;-;1;1;-;-;2;1;2;2;-;-;2;-;84
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;-;-;-;2;1;2;2;1;2;-;-;1;1;1;2;2;1;1;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;30
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;1;1;4;3;3;1;-;19
"150010 ABAETETUBA";-;1;6;2;1;6;7;8;14;27;29;47;9;1;-;1;1;3;1;1;6;-;1;-;1;1;3;-;-;-;-;2;1;2;1;-;2;-;3;5;-;1;2;4;-;-;-;-;2;2;-;-;1;-;205
"150013 ABEL FIGUEIREDO";-;-;1;-;-;-;2;-;3;3;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;2;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;18
"150020 ACARA";-;-;-;-;-;2;2;6;5;5;5;4;4;4;2;-;1;8;7;4;4;3;-;2;2;-;1;2;-;-;1;1;2;1;-;1;-;-;-;2;-;-;-;-;1;1;-;4;1;-;2;1;-;-;91
"150030 AFUA";-;22;50;25;26;28;16;9;10;20;19;24;6;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;8;6;7;8;14;5;-;426
"150034 AGUA AZUL DO NORTE";-;1;5;10;8;20;13;12;9;6;4;8;18;12;5;8;6;3;4;4;4;3;3;4;1;-;-;-;4;-;1;3;3;6;3;1;4;3;2;4;1;2;2;1;-;3;2;-;1;1;1;1;-;-;220
"150040 ALENQUER";-;12;7;2;4;7;3;8;6;7;12;5;9;14;11;19;14;7;5;9;4;5;2;-;1;1;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;9;2;5;1;-;196
"150050 ALMEIRIM";-;4;6;-;-;9;13;14;32;32;12;17;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144
"150060 ALTAMIRA";-;21;36;65;54;79;91;90;93;133;137;141;48;28;30;15;23;18;19;25;18;31;16;12;4;8;9;16;11;8;4;6;8;8;9;7;-;3;3;7;3;4;4;7;-;6;19;22;12;9;11;15;6;1;1453
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;156
"150080 ANANINDEUA";-;5;9;12;15;28;21;41;76;79;41;6;10;6;6;5;4;4;8;3;3;5;9;5;2;2;1;1;3;3;2;4;4;4;10;4;3;4;3;-;4;2;2;3;6;2;5;7;3;7;-;6;3;-;501
"150085 ANAPU";-;4;9;34;30;35;29;87;71;83;37;12;12;17;20;6;6;8;19;6;12;9;18;13;5;3;-;-;-;2;2;2;1;-;1;3;-;1;5;4;-;-;3;1;-;-;3;3;3;1;-;1;-;-;621
"150090 AUGUSTO CORREA";-;-;1;1;-;-;-;2;2;-;3;1;5;3;2;2;-;1;1;-;-;-;-;-;-;1;1;-;1;2;1;1;-;1;-;1;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;37
"150095 AURORA DO PARA";-;2;3;11;13;11;10;1;2;3;7;9;3;9;3;1;-;-;1;-;-;1;11;12;8;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;128
"150110 BAGRE";-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23
"150120 BAIAO";-;-;-;1;1;-;3;2;1;3;1;2;-;2;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"150125 BANNACH";-;1;3;3;8;3;5;3;12;12;11;11;3;1;5;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;2;4;4;6;-;-;160
"150130 BARCARENA";-;1;2;2;3;3;6;9;25;29;20;6;-;1;1;1;1;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;2;-;1;-;-;-;2;-;-;1;-;-;1;2;1;1;1;1;-;-;127
"150140 BELEM";-;63;82;105;122;146;169;235;203;187;110;94;41;45;43;37;45;36;51;46;48;53;32;47;36;36;25;35;19;20;26;28;29;31;23;25;18;20;14;24;17;15;25;12;17;17;17;37;28;33;34;24;17;-;2742
"150145 BELTERRA";-;1;1;2;-;3;7;23;25;87;75;65;47;-;-;-;1;-;3;12;1;2;-;-;1;1;2;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3;5;12;3;-;-;-;387
"150150 BENEVIDES";-;7;9;10;13;7;13;18;17;11;20;21;16;1;3;2;3;2;3;1;-;-;-;2;3;1;1;1;3;-;3;-;-;1;2;2;1;1;-;-;2;2;-;-;1;6;-;2;1;-;1;2;1;-;216
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;17
"150160 BONITO";-;-;1;-;-;1;2;-;1;-;1;4;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;23
"150170 BRAGANCA";-;1;-;-;-;5;3;10;12;15;13;4;7;5;3;2;1;1;1;1;3;6;3;-;-;1;1;2;2;1;2;1;1;-;-;1;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;112
"150172 BRASIL NOVO";-;1;3;1;5;12;26;10;10;13;15;8;8;4;4;3;2;3;2;2;5;1;2;1;-;1;-;1;-;1;3;1;-;-;-;1;-;1;-;-;-;-;1;1;1;2;-;2;-;-;-;-;-;-;157
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;2;1;-;2;4;3;-;2;2;1;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"150178 BREU BRANCO";-;1;-;-;-;1;5;3;-;-;2;1;1;-;-;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;21
"150180 BREVES";-;-;-;-;1;3;7;6;12;18;22;20;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4;15;3;4;3;6;3;2;-;4;-;1;-;-;-;-;1;-;142
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;-;2;8;11;5;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"150210 CAMETA";-;22;18;24;47;73;45;48;53;78;54;16;15;6;7;6;4;5;11;8;4;7;7;15;9;3;15;9;5;8;3;3;4;4;2;3;2;3;4;3;1;-;5;4;1;4;6;4;7;1;14;10;3;-;713
"150215 CANAA DOS CARAJAS";-;12;14;26;39;52;72;89;70;58;71;64;44;26;25;25;17;15;19;14;19;13;14;19;5;12;15;5;5;4;4;2;3;3;4;1;5;1;-;-;-;4;-;-;1;2;-;2;4;6;7;4;2;-;918
"150220 CAPANEMA";-;4;4;3;5;4;8;9;17;11;19;14;9;7;1;1;5;4;5;4;4;2;1;-;1;2;-;-;2;2;2;-;1;2;1;4;2;2;-;1;-;2;2;-;-;-;1;2;-;1;-;-;-;-;171
"150230 CAPITAO POCO";-;1;5;4;1;-;-;1;-;1;1;3;-;1;-;-;5;1;1;-;1;1;1;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;35
"150240 CASTANHAL";-;14;12;18;19;23;32;47;80;105;79;43;9;7;7;10;4;4;4;4;5;3;2;7;4;3;5;5;3;5;1;3;8;7;8;9;4;4;3;5;2;10;5;4;6;9;5;3;5;11;3;6;5;-;689
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;10;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89
"150270 CONCEICAO DO ARAGUAIA";-;77;82;92;77;101;64;63;70;54;45;64;52;23;14;15;8;20;8;16;8;9;5;1;2;6;11;7;3;2;4;8;3;11;8;6;1;7;7;1;2;10;13;11;36;37;89;98;176;158;161;82;69;-;1997
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;3;3;6;7;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;32
"150276 CUMARU DO NORTE";-;5;3;3;5;4;12;5;1;8;11;8;5;9;3;8;1;2;6;3;2;1;3;-;3;5;-;2;1;-;-;2;2;2;5;3;5;5;4;8;10;6;6;5;3;5;4;3;4;-;5;-;-;-;206
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;5;1;-;1;1;1;-;1;-;1;-;1;1;1;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;32;23;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
"150290 CURUCA";-;-;1;4;1;1;1;3;7;6;3;8;1;1;3;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;-;-;1;-;1;-;52
"150293 DOM ELISEU";-;1;5;3;2;2;3;2;8;3;8;6;3;3;2;2;5;7;9;9;3;2;2;1;3;1;1;-;-;-;1;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;102
"150295 ELDORADO DOS CARAJAS";-;-;-;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;31
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;33;39;25;20;14;13;10;6;18;13;8;3;5;1;6;4;-;10;1;2;2;4;5;6;5;2;1;2;-;-;1;-;-;-;-;1;1;-;1;1;1;-;-;2;1;3;3;22;23;25;11;10;-;364
"150309 GOIANESIA DO PARA";-;1;3;1;7;7;13;8;9;11;6;13;8;7;10;5;29;15;50;28;24;1;27;6;18;-;-;6;3;14;10;2;4;5;3;4;1;-;1;2;1;2;-;2;-;-;-;2;-;3;-;-;-;-;372
"150310 GURUPA";-;-;-;-;-;-;2;4;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150320 IGARAPE-ACU";-;8;7;8;11;21;16;21;36;26;18;15;2;1;9;4;1;1;1;-;-;-;-;-;-;-;2;5;-;1;3;1;1;1;2;1;1;1;2;-;3;6;-;1;3;7;15;6;1;1;4;1;-;-;275
"150330 IGARAPE-MIRI";-;4;3;-;3;2;5;14;14;19;14;14;6;2;-;2;-;1;2;2;3;1;1;-;2;-;3;-;2;1;-;-;2;-;2;1;1;1;-;-;3;-;1;8;2;1;8;2;1;5;3;3;1;-;165
"150340 INHANGAPI";-;1;-;-;-;-;-;1;2;9;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;1;-;-;25
"150345 IPIXUNA DO PARA";-;1;2;4;6;10;7;24;12;12;12;9;2;1;1;1;2;3;1;1;1;1;2;3;1;3;-;1;1;-;-;1;-;1;-;1;5;2;2;-;-;-;2;-;-;-;-;2;3;6;1;-;-;-;150
"150350 IRITUIA";-;-;-;-;-;-;-;4;2;7;5;3;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;3;-;-;1;-;-;-;-;1;1;-;-;2;-;-;1;-;-;1;-;-;36
"150360 ITAITUBA";-;28;39;48;51;46;50;56;55;39;47;61;37;32;25;18;14;16;15;17;13;13;8;6;4;7;9;3;3;5;2;2;6;4;1;2;1;3;2;1;3;3;3;4;3;3;2;3;9;11;3;6;11;2;855
"150370 ITUPIRANGA";-;10;9;14;21;28;24;10;2;4;2;2;41;6;8;12;5;3;1;2;1;1;1;2;-;1;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;4;3;-;1;-;228
"150380 JACUNDA";-;1;4;2;3;6;13;10;13;19;22;24;26;11;9;10;6;11;13;11;8;11;16;3;10;2;6;1;4;3;3;2;2;4;5;2;1;3;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;304
"150390 JURUTI";-;3;-;-;3;4;10;18;16;5;3;1;1;-;-;1;-;1;3;1;-;1;-;2;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;78
"150400 LIMOEIRO DO AJURU";-;-;-;-;1;-;1;-;3;6;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150405 MAE DO RIO";-;1;2;-;2;2;4;7;3;5;7;3;-;-;1;-;1;2;-;1;3;4;-;-;1;-;1;-;1;2;-;2;1;-;3;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;64
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;27
"150420 MARABA";-;7;4;9;6;8;7;11;15;17;17;6;6;4;3;6;2;5;4;4;5;4;6;4;2;3;1;-;1;3;1;11;1;-;2;2;1;1;2;-;1;-;-;-;-;-;1;-;-;3;-;1;-;-;197
"150430 MARACANA";-;-;-;-;-;1;2;2;3;15;1;-;3;-;-;1;1;-;3;-;1;1;-;-;-;-;-;-;-;-;1;3;7;4;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"150440 MARAPANIM";-;-;1;-;-;-;-;1;-;4;4;3;1;1;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;20
"150442 MARITUBA";-;6;7;8;8;6;11;8;18;9;26;20;1;2;3;1;2;7;6;3;4;1;2;5;1;3;2;1;1;-;2;-;1;-;1;1;-;2;1;2;-;1;3;2;3;-;6;2;2;2;1;2;-;-;206
"150445 MEDICILANDIA";-;4;9;9;13;40;16;14;25;13;4;8;1;2;2;5;3;3;3;5;3;11;4;4;4;2;2;3;-;1;3;1;1;1;-;1;1;1;3;2;1;1;3;1;4;6;5;3;1;1;-;-;-;-;253
"150450 MELGACO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
