2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"290810 COCOS";-;-;1;3;3;15;39;45;88;131;112;96;3;1;4;14;28;18;29;42;15;14;12;3;1;2;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;722
"290820 CONCEICAO DA FEIRA";-;1;4;-;2;13;8;9;8;16;25;38;7;28;59;52;95;86;42;21;32;46;20;15;15;6;1;9;3;4;8;1;1;3;3;1;5;4;1;2;5;1;6;-;6;-;2;3;2;1;1;1;-;-;722
"290830 CONCEICAO DO ALMEIDA";-;2;-;-;-;3;2;5;15;25;61;139;15;1;2;-;3;5;2;8;4;18;16;11;15;11;12;9;8;4;8;9;2;7;4;-;2;4;3;-;2;-;3;4;-;-;-;-;-;1;2;1;1;-;449
"290840 CONCEICAO DO COITE";-;1;1;-;1;2;4;5;9;16;18;18;8;16;27;44;76;68;70;81;60;34;32;14;11;11;7;21;23;47;43;11;7;1;5;2;2;1;2;-;1;2;1;1;1;-;-;1;3;1;-;2;1;-;813
"290850 CONCEICAO DO JACUIPE";-;1;2;1;1;-;1;26;24;33;22;91;56;19;29;36;41;24;45;63;74;92;102;84;46;49;27;37;26;29;14;13;19;7;7;3;3;1;4;3;4;1;4;3;2;-;4;1;4;-;-;-;-;-;1178
"290860 CONDE";-;-;-;2;-;2;1;3;5;12;23;60;8;2;1;2;-;-;4;5;6;2;4;-;8;5;4;6;2;6;8;3;3;2;1;-;-;-;1;1;2;4;4;2;1;-;1;-;-;-;1;1;-;-;208
"290870 CONDEUBA";-;2;7;3;20;21;59;62;116;142;131;72;13;8;15;22;20;16;26;13;6;11;2;3;-;-;1;3;3;-;2;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;2;-;2;5;-;-;3;-;815
"290880 CONTENDAS DO SINCORA";-;-;-;-;-;-;-;1;4;4;8;8;3;4;4;2;5;2;4;8;8;12;4;19;11;11;12;12;10;2;1;-;1;-;3;2;-;-;1;-;-;-;2;1;5;2;-;-;-;-;1;-;-;-;177
"290890 CORACAO DE MARIA";-;7;5;3;5;10;24;21;18;41;82;74;59;48;55;92;110;103;99;70;52;47;49;25;13;13;6;13;19;10;4;13;6;7;5;2;7;7;6;3;1;2;2;4;4;4;2;4;5;-;1;1;-;-;1263
"290900 CORDEIROS";-;1;2;4;3;2;-;1;4;10;7;8;7;-;2;-;2;-;-;4;3;-;-;1;3;2;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;72
"290910 CORIBE";-;2;1;2;5;19;13;35;39;43;38;50;51;34;34;39;32;41;35;33;34;14;21;10;6;4;2;3;5;-;3;-;1;-;-;1;1;1;1;-;1;-;-;-;-;-;1;1;3;-;4;1;1;-;665
"290920 CORONEL JOAO SA";-;6;4;1;3;7;3;5;3;5;10;3;2;3;1;2;3;9;4;8;16;13;16;21;19;7;20;7;8;6;8;6;12;6;12;3;5;2;3;3;6;9;5;4;2;3;4;5;14;5;3;5;1;1;342
"290930 CORRENTINA";-;15;17;30;49;57;58;90;105;123;145;169;117;93;145;217;244;220;289;154;207;161;171;149;55;42;26;26;5;12;1;4;2;-;-;4;1;1;3;1;-;2;8;1;3;7;3;3;9;4;6;2;7;-;3263
"290940 COTEGIPE";-;-;2;1;-;-;2;5;40;50;45;38;6;5;7;19;12;15;13;6;11;10;3;5;5;-;7;6;6;8;3;4;-;2;2;2;1;1;-;-;1;-;-;-;1;-;1;1;2;-;-;-;-;-;348
"290950 CRAVOLANDIA";-;-;-;-;-;-;-;2;2;2;13;11;-;-;-;2;1;2;-;6;3;7;9;4;2;3;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74
"290960 CRISOPOLIS";-;1;1;4;1;2;1;-;6;6;10;6;1;1;-;-;-;-;-;-;4;8;2;10;8;12;4;9;2;3;2;1;1;4;8;7;4;5;1;7;4;3;5;3;5;1;3;3;1;2;-;1;-;-;173
"290970 CRISTOPOLIS";-;-;2;3;1;2;8;21;17;26;41;21;16;11;14;14;20;13;18;13;9;5;5;17;6;6;2;2;2;1;-;2;1;1;-;1;-;2;-;-;2;-;-;-;-;-;1;4;5;-;-;-;-;-;335
"290980 CRUZ DAS ALMAS";-;2;2;2;3;6;6;15;10;19;32;17;3;8;12;16;20;18;42;33;56;32;51;46;26;27;16;11;7;14;16;14;7;7;6;5;3;-;1;1;-;3;1;1;-;-;-;-;-;-;1;-;3;-;621
"290990 CURACA";-;-;-;-;2;1;2;2;5;14;14;7;9;-;3;4;2;8;14;8;20;10;7;12;15;11;10;10;15;12;5;3;1;1;1;1;-;-;4;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;236
"291000 DARIO MEIRA";-;-;-;-;-;-;2;-;-;1;20;15;16;7;10;7;7;14;14;1;9;8;5;4;3;2;4;1;-;-;-;1;-;-;1;1;-;-;-;-;1;-;3;1;1;1;-;-;1;-;1;-;-;-;162
"291005 DIAS D'AVILA";-;1;-;-;1;-;-;3;3;3;5;10;6;1;1;4;6;6;7;4;10;6;-;6;3;-;2;4;2;2;2;1;1;1;2;2;1;1;2;1;2;-;-;1;3;4;1;2;1;-;2;1;-;-;127
"291010 DOM BASILIO";-;1;2;5;4;3;3;3;5;1;19;36;25;4;5;1;2;-;-;2;2;3;11;6;6;10;9;6;10;4;1;-;1;1;-;1;-;-;3;2;1;1;1;4;1;-;1;4;3;1;1;2;-;-;217
"291020 DOM MACEDO COSTA";-;-;-;-;-;-;-;-;1;3;2;8;1;1;1;-;2;1;6;5;2;1;1;6;1;3;1;3;-;7;3;1;3;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;66
"291030 ELISIO MEDRADO";-;-;-;-;-;-;-;1;1;1;-;-;-;-;2;10;3;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"291040 ENCRUZILHADA";-;21;31;35;60;53;67;69;85;95;89;36;7;13;8;11;22;13;10;11;10;5;2;2;6;1;6;3;-;1;1;1;1;1;-;1;-;-;-;-;-;1;3;-;-;1;11;9;1;-;3;4;1;-;811
"291050 ENTRE RIOS";-;-;1;1;5;2;6;7;18;23;24;22;35;6;19;37;61;7;12;37;26;32;29;24;34;24;12;17;2;8;4;4;7;6;4;2;7;10;6;2;4;3;3;-;-;-;2;2;1;-;-;-;-;-;598
"291060 ESPLANADA";-;3;4;6;3;4;5;17;21;19;25;24;7;3;3;3;9;11;7;12;10;9;22;29;30;22;23;37;20;19;11;13;18;20;15;12;13;15;8;3;7;11;10;8;6;4;4;4;4;4;6;1;-;-;604
"291070 EUCLIDES DA CUNHA";-;2;4;-;4;5;4;20;24;15;36;33;1;15;10;71;189;238;166;150;104;156;159;103;87;71;87;63;50;32;14;13;14;6;7;6;5;5;4;2;2;5;7;5;4;1;2;1;-;-;1;1;-;-;2004
"291072 EUNAPOLIS";-;127;166;177;257;274;254;172;330;223;302;217;183;65;75;86;80;108;123;131;149;84;77;66;50;40;32;24;11;10;6;21;18;12;14;7;6;7;5;4;8;3;4;5;4;9;11;14;18;9;9;7;4;-;4098
"291075 FATIMA";-;1;-;-;2;2;1;6;12;18;11;17;5;1;1;9;6;9;18;11;14;11;17;25;13;8;7;11;9;2;6;4;-;3;3;1;-;1;-;-;-;1;2;-;2;-;-;-;1;-;-;1;-;1;273
"291077 FEIRA DA MATA";-;1;1;7;16;16;10;12;20;23;17;14;4;1;4;8;10;1;9;4;2;3;7;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;193
"291080 FEIRA DE SANTANA";-;211;243;337;432;579;542;748;962;1327;1309;1004;732;621;661;549;511;561;766;696;803;758;665;608;573;583;498;542;545;461;391;396;389;321;303;314;232;207;179;152;121;144;126;111;126;95;96;121;90;81;139;140;116;1;23218
"291085 FILADELFIA";-;-;-;-;-;-;-;2;2;14;16;8;2;-;-;3;2;4;4;8;10;5;1;3;4;4;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;101
"291090 FIRMINO ALVES";-;-;-;-;-;-;-;-;3;7;11;6;2;1;3;2;5;6;2;7;13;9;6;17;12;5;10;7;5;4;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;147
"291100 FLORESTA AZUL";-;1;1;1;3;6;1;11;8;20;19;40;31;49;62;29;43;50;34;33;28;14;9;11;6;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;1;-;-;-;521
"291110 FORMOSA DO RIO PRETO";-;1;1;5;7;6;5;15;9;27;63;98;106;153;142;110;92;93;68;92;86;38;21;17;6;5;4;3;1;2;1;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1285
"291120 GANDU";-;2;1;1;1;7;1;6;3;5;6;20;11;6;10;10;9;7;24;21;15;8;15;7;17;9;5;5;7;1;3;2;2;4;1;2;1;3;3;1;-;2;4;1;2;-;-;1;2;1;-;-;-;-;275
"291125 GAVIAO";-;-;-;-;1;-;-;-;-;1;4;4;2;1;3;1;7;4;2;3;1;1;2;5;4;5;2;4;2;3;-;1;5;2;4;2;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"291130 GENTIO DO OURO";-;8;4;3;-;3;11;8;4;21;20;39;2;9;1;2;6;1;10;4;9;1;15;4;4;1;2;3;4;1;-;2;6;-;1;-;-;2;2;1;-;5;5;5;4;16;8;6;4;2;-;-;-;-;269
"291140 GLORIA";-;-;1;1;1;1;-;1;2;2;-;4;1;1;-;-;-;-;1;-;3;-;-;-;3;-;1;4;6;2;5;3;-;1;1;2;-;2;2;13;3;8;5;2;3;2;-;1;1;2;-;2;-;-;93
"291150 GONGOGI";-;2;-;-;-;-;1;8;2;2;9;9;3;-;1;1;-;1;1;4;11;7;2;3;2;2;-;5;1;1;-;-;-;-;-;2;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;84
"291160 GOVERNADOR MANGABEIRA";-;23;23;11;13;7;10;5;17;19;43;25;17;8;11;16;18;21;29;42;45;31;31;23;30;15;10;20;27;27;20;17;12;12;4;5;6;8;5;4;6;2;2;4;4;3;1;5;9;5;5;3;4;-;763
"291165 GUAJERU";-;-;-;-;1;1;-;-;-;1;2;12;16;4;-;2;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;44
"291170 GUANAMBI";-;4;10;8;9;24;26;44;65;141;289;224;90;57;77;75;63;63;58;51;38;31;32;31;21;18;13;7;8;4;5;2;4;3;2;2;-;2;1;3;3;3;2;1;5;3;5;3;2;1;7;3;2;2;1647
"291180 GUARATINGA";-;1;20;11;4;4;7;6;7;9;5;1;2;-;1;-;1;1;2;1;1;4;2;1;1;-;-;-;-;1;-;-;2;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99
"291185 HELIOPOLIS";-;-;1;-;1;-;2;-;-;-;2;6;2;2;3;-;-;-;-;2;7;2;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;40
"291190 IACU";-;2;3;1;3;2;2;2;4;24;10;3;1;-;3;4;2;-;4;17;14;24;26;20;21;15;14;10;13;16;12;11;8;3;3;1;1;3;3;1;1;7;2;1;2;2;4;7;7;1;1;-;-;-;341
"291200 IBIASSUCE";-;-;2;1;6;15;55;48;86;80;77;66;20;8;20;16;20;17;32;33;17;14;12;14;4;4;3;3;3;-;-;1;-;3;1;-;-;-;-;2;-;1;1;1;-;1;3;4;6;2;-;-;-;-;702
"291210 IBICARAI";-;3;4;4;1;3;2;10;5;6;18;30;11;5;12;15;12;19;17;44;15;20;17;16;13;12;4;9;10;3;7;1;4;1;1;3;5;2;3;1;1;1;2;1;3;2;2;2;1;1;2;-;1;-;387
"291220 IBICOARA";-;-;2;2;22;19;39;38;75;70;83;110;30;15;9;16;14;6;18;41;23;25;21;14;13;2;-;3;5;3;2;2;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;726
"291230 IBICUI";-;1;-;4;1;1;2;6;26;38;58;68;38;28;20;12;17;6;9;14;20;17;18;15;12;6;9;16;15;11;2;3;-;-;1;2;1;-;-;1;1;1;-;1;-;1;4;1;5;-;1;-;-;-;513
"291240 IBIPEBA";-;1;-;-;1;1;2;7;20;22;31;31;14;13;11;12;11;12;20;26;22;19;26;10;2;-;1;3;1;3;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;325
"291250 IBIPITANGA";-;9;24;42;41;48;42;39;28;42;74;67;48;8;1;1;4;4;6;21;11;14;16;10;14;13;6;7;7;9;5;3;5;2;8;3;1;2;7;1;1;-;-;1;2;2;-;-;1;2;3;4;5;-;714
"291260 IBIQUERA";-;1;-;-;1;1;2;4;4;2;-;8;9;1;10;7;13;5;2;1;4;1;1;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;82
"291270 IBIRAPITANGA";-;1;-;-;-;1;5;1;3;1;2;4;-;-;-;-;1;2;-;9;2;11;4;2;-;1;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"291280 IBIRAPUA";-;5;1;13;9;16;7;11;2;8;2;2;-;1;-;1;1;2;2;1;4;1;2;1;-;-;-;3;5;1;6;3;-;-;-;-;-;1;1;2;-;1;-;-;-;2;1;-;-;-;-;-;-;-;118
"291290 IBIRATAIA";-;4;12;12;15;37;42;31;37;27;59;47;17;12;6;19;24;22;19;21;23;13;15;6;6;5;1;2;4;5;1;3;-;-;-;1;-;3;1;3;6;2;2;-;5;1;2;1;2;6;7;3;5;-;597
"291300 IBITIARA";-;7;3;7;11;42;57;54;71;53;94;52;1;4;8;12;2;7;8;13;19;23;30;15;2;5;7;4;3;6;4;3;2;-;2;-;-;2;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;637
"291310 IBITITA";-;-;1;5;3;4;8;7;3;20;39;28;31;19;30;22;27;32;52;54;84;54;30;15;10;3;3;2;2;-;1;4;3;3;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;603
"291320 IBOTIRAMA";-;2;-;6;4;2;9;13;48;128;87;27;15;21;30;32;53;69;104;110;83;48;38;35;7;9;9;7;1;3;3;3;1;1;1;5;2;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1019
"291330 ICHU";-;-;1;-;1;1;1;5;4;15;12;15;1;7;7;7;6;11;11;17;25;13;23;20;19;12;7;3;7;-;-;1;-;-;-;4;-;4;-;3;1;2;2;-;2;1;-;-;2;2;1;-;-;-;276
"291340 IGAPORA";-;4;8;12;19;23;25;30;32;32;44;28;35;11;6;4;7;12;6;8;12;4;3;1;3;1;3;3;5;2;3;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;389
"291345 IGRAPIUNA";-;-;-;-;2;5;-;-;1;2;7;3;3;1;1;-;1;6;3;5;3;1;-;-;-;1;-;4;1;-;-;-;-;-;-;-;-;3;4;1;2;-;-;1;1;-;-;-;1;-;-;-;-;-;63
"291350 IGUAI";-;-;1;2;2;2;4;5;16;11;24;34;21;16;26;25;33;23;30;49;46;20;14;12;5;4;2;6;2;2;2;2;1;1;2;3;-;-;5;1;1;2;-;1;3;2;-;-;1;-;2;2;-;-;468
"291360 ILHEUS";-;30;70;60;81;104;109;147;177;200;176;146;119;113;139;113;145;104;144;110;104;70;80;68;53;49;55;48;55;31;17;23;27;31;17;15;17;22;21;16;21;6;16;26;43;62;47;55;50;40;38;36;9;-;3555
"291370 INHAMBUPE";-;9;3;2;3;3;2;3;4;2;5;9;4;5;2;3;4;8;6;9;15;6;8;10;10;7;13;7;6;4;4;8;4;9;5;4;1;6;4;5;5;-;6;6;4;12;12;9;16;5;4;5;-;-;306
"291380 IPECAETA";-;-;1;1;-;-;-;1;15;35;37;24;3;1;1;-;1;2;1;2;2;9;14;14;4;6;11;9;20;12;9;4;2;1;3;-;1;2;2;1;-;1;2;-;-;-;-;-;-;-;-;-;1;-;255
"291390 IPIAU";-;9;15;27;44;52;63;56;114;223;329;345;155;56;50;31;33;44;49;45;79;48;52;27;38;18;29;27;16;21;15;13;12;11;5;13;18;6;7;6;6;15;8;9;3;5;11;17;10;9;16;15;10;1;2336
"291400 IPIRA";-;1;2;4;3;3;4;11;9;8;28;21;8;1;3;4;2;2;6;7;9;3;5;7;1;1;-;4;3;4;2;-;-;1;-;-;-;1;-;-;1;-;-;-;-;1;-;1;1;-;-;-;-;-;172
"291410 IPUPIARA";-;27;24;75;10;2;1;2;1;4;5;7;53;23;17;8;37;27;24;21;18;38;11;8;13;7;3;9;7;2;6;3;5;-;2;8;-;-;-;-;-;-;-;-;-;2;1;4;7;5;3;4;6;-;540
"291420 IRAJUBA";-;-;-;-;-;-;-;-;1;2;2;-;3;16;23;56;98;-;-;-;3;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;209
"291430 IRAMAIA";-;-;1;-;3;5;16;10;3;-;8;5;1;1;2;11;20;18;5;34;9;13;8;7;13;12;17;20;10;3;1;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;262
"291440 IRAQUARA";-;2;5;5;9;33;45;30;59;120;145;142;123;109;126;179;192;194;177;173;131;161;128;79;42;19;12;13;7;5;2;1;1;2;1;2;1;-;-;-;-;-;1;1;-;-;1;1;-;1;-;-;1;-;2481
"291450 IRARA";-;-;-;-;1;7;7;13;16;44;99;101;49;39;37;58;39;36;22;10;9;11;15;14;5;1;1;6;10;4;7;9;4;-;5;2;-;-;-;-;1;1;-;1;1;-;-;1;-;-;-;-;4;-;690
"291460 IRECE";-;19;22;47;40;52;70;79;107;181;230;328;223;158;175;179;235;260;268;234;242;243;204;163;124;95;84;62;65;61;42;53;28;10;11;14;17;7;8;3;9;-;10;6;3;6;11;12;10;12;3;3;2;-;4530
"291465 ITABELA";-;2;5;6;3;4;5;7;11;6;4;6;5;2;2;2;2;2;3;1;-;1;2;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;1;-;-;-;89
"291470 ITABERABA";-;18;30;29;31;40;60;92;96;115;272;183;65;62;65;84;80;95;108;132;131;206;269;375;381;272;266;285;325;212;186;139;64;55;44;54;36;25;47;43;54;31;38;22;24;19;13;14;18;24;33;9;12;2;5385
"291480 ITABUNA";-;93;109;116;122;120;126;173;114;128;111;150;166;186;179;210;212;223;294;244;217;190;155;120;106;69;79;81;72;59;52;53;50;50;43;41;53;32;42;35;43;47;42;53;46;49;39;49;33;57;60;44;64;4;5305
"291490 ITACARE";-;3;1;1;7;18;32;33;59;49;20;48;14;19;34;20;30;19;8;10;11;9;11;2;4;10;4;6;6;13;5;3;3;2;-;1;1;1;2;2;5;-;1;-;-;-;-;-;-;6;-;-;2;-;535
"291500 ITAETE";-;-;-;-;1;5;11;4;9;15;17;18;9;5;8;15;18;32;58;109;28;7;15;6;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;393
"291510 ITAGI";-;-;1;-;2;1;-;2;2;6;9;19;-;8;2;4;3;11;23;10;11;6;4;5;9;6;7;-;1;-;1;1;-;3;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;159
"291520 ITAGIBA";-;1;5;7;2;3;3;10;8;17;18;18;13;5;18;14;4;11;6;7;10;5;3;4;3;9;7;2;1;-;2;1;2;-;-;-;1;2;4;3;2;-;-;1;-;-;2;1;2;2;3;2;-;-;244
"291530 ITAGIMIRIM";-;-;-;1;3;11;10;4;7;10;6;12;12;4;15;5;13;15;31;13;35;39;30;19;6;2;3;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;310
"291535 ITAGUACU DA BAHIA";-;-;-;-;2;1;2;5;8;10;16;5;7;10;5;5;1;2;-;2;-;1;2;1;12;6;2;-;4;4;4;1;5;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;131
"291540 ITAJU DO COLONIA";-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;1;1;2;-;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"291550 ITAJUIPE";-;11;13;9;13;9;26;23;12;30;44;63;23;23;20;26;14;26;20;29;23;23;12;2;1;2;2;3;-;3;3;2;2;3;-;1;-;-;2;2;-;1;1;2;5;2;2;5;7;11;4;6;2;-;568
"291560 ITAMARAJU";-;15;19;6;6;13;5;13;3;16;33;7;3;3;3;5;2;4;3;7;9;3;6;-;1;3;-;1;1;1;2;3;1;1;1;1;-;3;1;-;-;2;3;1;4;1;14;20;18;38;47;18;26;-;396
"291570 ITAMARI";-;-;-;1;-;-;-;-;1;1;10;10;5;1;-;1;2;1;3;4;5;1;4;5;-;1;-;-;-;-;-;1;-;1;-;-;1;-;2;-;-;-;-;1;-;-;-;-;-;3;-;-;-;-;65
"291580 ITAMBE";-;2;3;23;18;28;6;8;25;37;37;29;20;5;14;12;8;14;12;11;17;15;11;8;4;3;-;3;1;3;3;3;-;-;1;2;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;2;1;-;392
"291590 ITANAGRA";-;-;-;-;-;-;-;-;-;-;-;4;2;-;-;-;-;-;1;1;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;14
"291600 ITANHEM";-;4;11;13;11;32;31;35;26;34;54;43;26;13;30;34;23;8;35;49;31;34;27;19;12;5;3;5;1;11;3;3;1;1;6;1;2;-;-;1;-;1;2;2;-;1;-;-;1;1;3;1;1;-;691
"291610 ITAPARICA";-;3;5;-;1;1;2;2;1;14;15;6;8;4;2;5;1;3;3;9;8;6;3;2;2;4;5;7;5;3;1;2;3;2;1;-;-;1;-;-;-;1;2;1;-;-;1;-;-;1;2;1;1;-;150
"291620 ITAPE";-;-;1;3;14;8;13;16;10;24;19;23;37;12;8;1;6;2;5;10;10;4;5;2;1;-;5;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;243
"291630 ITAPEBI";-;20;16;16;15;9;12;14;16;28;30;38;16;3;6;6;5;3;11;14;3;3;4;2;4;2;1;2;1;1;-;1;3;5;12;9;5;9;4;4;7;2;5;3;5;5;13;13;19;13;12;15;6;-;471
"291640 ITAPETINGA";-;2;6;5;13;28;24;83;126;171;161;69;28;18;22;24;29;27;32;30;21;17;17;12;7;3;7;11;6;9;13;4;7;7;4;3;2;-;2;-;5;2;3;-;2;-;2;2;8;18;24;5;1;-;1122
"291650 ITAPICURU";-;1;1;1;-;-;3;4;1;2;-;3;1;2;-;5;2;4;20;10;12;10;15;10;13;3;1;-;-;1;-;3;2;-;-;2;5;4;4;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;148
"291660 ITAPITANGA";-;-;-;-;-;-;-;-;-;-;6;21;13;1;1;2;-;3;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"291670 ITAQUARA";-;-;-;-;-;-;1;1;6;7;11;11;-;1;10;15;19;15;27;25;5;8;17;2;1;2;1;2;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;191
"291680 ITARANTIM";-;-;1;-;-;-;-;3;2;5;3;10;4;1;1;1;1;4;5;3;2;2;1;4;-;1;1;1;4;2;2;1;2;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;70
"291685 ITATIM";-;1;-;1;1;3;1;2;6;16;22;13;5;-;-;2;1;2;2;2;3;1;2;-;2;2;4;2;2;1;1;-;1;2;1;-;-;-;3;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;111
"291690 ITIRUCU";-;-;3;-;2;5;13;13;11;21;25;16;2;9;4;8;4;7;5;4;4;10;13;9;10;7;5;3;3;2;1;4;4;3;-;-;-;-;-;-;1;-;-;4;2;-;-;-;-;-;1;-;-;-;238
"291700 ITIUBA";-;-;1;1;2;1;4;2;1;1;-;4;2;4;4;4;11;17;11;19;9;23;22;24;26;3;12;11;4;5;4;3;4;1;2;6;3;-;6;1;2;2;1;1;2;-;-;1;-;1;2;1;-;-;271
"291710 ITORORO";-;9;17;18;8;19;18;11;13;31;28;17;1;3;4;6;5;12;11;12;17;6;5;8;3;3;5;6;5;2;1;1;-;2;1;1;-;-;1;-;1;1;2;1;1;3;5;25;18;14;15;12;8;-;416
"291720 ITUACU";-;-;1;1;1;-;2;4;4;1;1;-;2;2;3;4;5;6;2;7;5;5;6;6;5;4;9;4;13;4;11;28;2;-;1;1;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;154
"291730 ITUBERA";-;3;4;-;2;3;4;2;10;29;30;37;17;11;23;25;36;60;51;38;59;33;22;12;12;3;4;5;1;-;-;1;-;-;-;-;1;1;-;2;2;1;1;-;1;-;1;-;2;2;-;1;1;-;553
"291733 IUIU";-;-;-;3;-;4;4;17;26;71;48;78;56;26;12;12;6;3;9;13;9;7;2;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;416
"291735 JABORANDI";-;1;2;2;3;7;8;12;16;20;11;9;12;2;13;19;13;24;38;34;64;49;45;42;34;35;24;16;9;5;5;3;2;1;-;-;-;1;2;-;-;-;-;-;-;-;-;1;1;5;1;-;-;-;591
"291740 JACARACI";-;128;85;111;188;159;189;221;281;251;201;154;54;18;8;14;28;24;10;15;19;10;25;13;16;14;12;20;6;4;4;5;3;2;1;1;1;2;1;4;7;4;2;1;-;3;6;2;13;10;20;41;43;-;2454
"291750 JACOBINA";-;27;36;39;31;72;69;87;129;109;172;171;114;142;137;118;114;105;135;197;133;185;169;279;157;110;87;83;63;30;36;22;21;17;22;15;10;7;18;13;8;7;9;4;9;15;12;9;17;13;9;6;-;-;3599
"291760 JAGUAQUARA";-;1;4;5;4;16;22;43;141;476;371;184;70;35;25;41;52;46;77;127;91;24;39;28;15;18;4;12;3;-;1;1;1;1;1;1;1;-;-;2;-;-;1;1;3;-;1;-;6;3;3;3;2;-;2006
