2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130210 JAPURA";-;2;7;23;14;7;22;43;33;27;36;38;11;3;5;2;2;2;4;8;9;9;3;1;6;6;7;5;1;-;-;-;-;-;-;-;-;-;-;1;4;5;9;12;15;45;34;48;29;18;34;30;15;-;635
"130220 JURUA";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"130230 JUTAI";-;27;26;50;78;57;41;80;65;80;147;157;108;44;76;47;48;48;48;31;28;29;24;22;16;30;24;21;35;25;20;8;5;10;2;3;3;5;5;4;9;4;4;5;7;7;1;7;4;3;4;7;-;-;1639
"130240 LABREA";-;121;88;125;106;114;117;74;67;52;64;39;18;36;55;26;24;18;13;24;26;43;27;15;22;26;11;20;11;8;6;-;7;10;14;10;12;31;22;29;13;19;41;31;29;24;25;30;55;94;140;168;104;9;2313
"130250 MANACAPURU";-;4;7;9;16;18;31;27;28;24;17;31;18;12;20;22;23;23;23;12;12;8;7;4;3;3;1;2;2;2;6;-;2;3;2;-;2;-;1;-;2;1;1;2;1;3;1;3;5;5;9;4;-;-;462
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"130260 MANAUS";-;821;771;925;656;804;744;898;825;1060;986;969;949;970;831;926;844;815;649;580;550;482;459;489;441;447;354;349;303;315;275;261;210;206;196;224;224;207;184;170;161;126;122;129;122;144;123;142;160;211;260;331;235;27;24662
"130270 MANICORE";-;16;43;44;44;60;57;84;58;68;37;28;31;19;12;8;11;12;6;7;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;6;5;21;15;22;9;12;8;1;-;876
"130280 MARAA";-;-;2;2;3;7;8;6;12;26;10;10;9;5;3;7;2;4;3;1;1;-;1;-;1;2;5;3;4;6;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;2;2;2;-;1;1;2;-;184
"130290 MAUES";-;60;67;29;19;19;9;18;11;8;14;11;8;8;13;7;7;2;4;5;4;6;3;4;1;1;7;2;5;3;6;2;3;5;5;3;6;10;10;15;19;12;11;5;3;2;13;7;6;22;28;90;55;-;693
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;1;2;3;3;-;7;6;10;12;10;17;11;17;2;3;6;9;2;5;-;-;2;4;2;1;1;2;1;-;-;-;1;1;-;1;-;1;-;-;1;2;1;1;-;1;-;-;-;-;150
"130320 NOVO AIRAO";-;4;7;11;11;31;28;24;14;11;16;8;-;1;-;2;-;4;1;5;3;-;3;5;6;8;5;4;1;2;4;3;-;1;5;-;4;4;5;1;4;1;1;-;5;2;1;2;-;2;1;2;1;-;264
"130330 NOVO ARIPUANA";-;18;13;35;35;35;55;73;55;56;44;26;28;38;22;39;36;31;15;12;13;5;2;3;-;1;-;-;1;4;4;1;3;2;2;-;1;2;-;1;-;1;-;1;-;1;2;8;9;6;4;2;11;16;772
"130340 PARINTINS";-;4;10;38;37;18;6;5;10;24;43;51;50;48;72;60;42;41;30;21;20;8;14;14;9;1;7;2;3;10;8;8;3;5;6;2;4;1;1;3;-;2;-;-;1;1;2;-;1;5;-;-;-;-;751
"130350 PAUINI";-;5;4;8;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;5;3;6;-;56
"130353 PRESIDENTE FIGUEIREDO";-;6;6;8;8;10;8;9;9;10;19;24;15;5;1;9;13;8;8;6;8;3;-;5;5;9;7;16;6;10;9;3;3;6;6;12;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;308
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;2;2;1;1;1;-;1;-;-;-;-;-;-;-;1;9;2;1;-;7;-;-;-;117
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;10;17;42;7;11;1;-;1;4;5;8;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;320
"130380 SAO GABRIEL DA CACHOEIRA";-;102;126;136;107;101;76;43;66;56;76;55;33;38;36;50;45;29;36;28;18;13;33;38;36;34;31;29;50;27;32;19;20;28;32;16;10;28;30;40;39;34;32;56;63;90;84;62;88;102;131;87;78;5;2754
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;11;24;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;382
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;1;-;1;-;-;-;-;1;1;-;1;-;1;2;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;14
"130406 TABATINGA";-;155;199;181;169;206;171;146;108;126;74;57;56;54;39;27;35;31;22;19;22;22;22;12;22;13;9;12;10;16;15;12;10;16;8;9;16;20;15;23;40;37;62;64;58;42;61;50;37;55;61;39;39;27;2851
"130410 TAPAUA";-;13;30;20;24;28;18;34;56;57;37;22;13;10;4;7;11;18;13;33;36;34;52;50;37;26;24;17;26;40;28;23;16;8;27;15;24;13;16;16;17;17;35;23;25;65;103;86;67;81;79;66;9;-;1649
"130420 TEFE";-;83;82;77;108;99;86;100;111;129;144;178;104;76;73;83;78;69;84;78;83;61;47;38;44;35;43;51;41;41;49;40;40;34;24;30;24;34;25;23;32;22;17;26;36;59;45;34;66;35;36;23;24;4;3108
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;2;21;17;14;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;75
"130440 URUCURITUBA";-;-;-;-;-;4;3;-;1;1;-;1;5;3;9;12;3;3;2;-;1;1;3;-;-;-;-;5;1;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;64
"140002 AMAJARI";-;-;1;2;-;1;2;1;-;1;5;4;-;1;3;1;-;7;3;3;-;-;1;3;-;-;2;-;-;-;1;-;3;-;4;1;2;-;1;-;-;1;1;-;-;-;5;1;-;8;1;3;1;-;74
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;1;-;-;2;2;1;-;2;2;3;1;1;1;-;2;2;3;9;4;1;2;1;-;1;1;1;1;-;-;-;-;-;3;1;-;-;1;-;-;53
"140010 BOA VISTA";1;57;57;48;66;89;105;95;78;62;57;57;35;29;20;21;24;22;16;27;23;26;32;36;28;32;30;27;42;55;47;50;36;44;44;47;62;59;66;60;68;89;73;60;75;123;122;113;95;74;66;89;36;4;2899
"140015 BONFIM";-;-;2;1;-;1;-;-;1;-;-;1;3;4;5;2;-;-;3;-;2;10;13;9;11;9;11;13;10;12;9;6;16;21;12;29;6;18;16;10;6;1;6;1;2;2;-;3;2;4;4;2;1;2;302
"140017 CANTA";-;2;5;6;3;2;2;3;3;2;1;2;4;-;4;-;1;-;-;-;-;-;1;1;-;-;-;1;1;-;3;-;-;5;3;7;5;4;4;3;1;1;-;2;2;-;-;1;1;-;2;1;3;-;92
"140020 CARACARAI";-;4;18;16;7;5;3;3;2;7;3;4;4;1;3;2;-;3;3;12;12;14;16;20;19;11;9;12;7;5;5;13;5;6;4;4;6;5;5;8;7;5;10;9;12;11;9;5;14;19;27;16;15;-;445
"140023 CAROEBE";-;1;-;1;3;7;3;3;5;4;20;10;23;11;17;10;9;3;11;12;19;22;7;6;22;9;11;3;3;5;3;2;2;2;1;1;3;-;1;4;1;2;-;-;1;-;-;-;1;-;1;-;-;-;285
"140028 IRACEMA";-;-;-;-;-;2;-;-;-;-;-;1;1;-;-;-;-;-;1;2;2;7;5;4;3;4;-;3;4;16;8;10;9;21;11;4;16;12;8;6;7;2;4;2;-;-;1;-;-;-;1;-;-;-;177
"140030 MUCAJAI";-;2;2;2;4;-;-;1;-;3;1;4;5;-;-;-;-;1;1;1;-;-;2;5;3;1;4;1;8;2;12;6;9;12;15;2;8;12;16;3;3;5;8;4;2;-;-;2;-;1;2;2;1;-;178
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;1;-;1;-;1;-;-;-;-;6;-;1;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;81
"140045 PACARAIMA";-;-;1;3;1;-;3;3;5;3;2;1;1;-;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;1;-;1;-;1;-;-;-;-;2;-;3;1;1;-;-;45
"140047 RORAINOPOLIS";-;18;31;29;17;25;22;12;11;7;25;25;25;24;37;22;19;31;25;26;11;13;19;11;24;20;14;13;23;30;7;23;19;40;11;9;7;13;12;12;7;13;3;8;7;3;8;2;3;13;5;6;11;6;857
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;1;1;2;7;4;2;3;4;6;3;1;1;3;2;4;3;2;1;5;3;6;3;8;4;2;9;1;1;6;1;-;-;5;2;-;-;1;-;-;-;2;1;1;-;-;117
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;1;-;-;-;4;1;1;1;1;4;4;3;1;-;28
"150010 ABAETETUBA";-;11;14;11;13;14;17;17;22;32;34;54;13;6;5;4;5;10;4;4;15;1;4;2;4;4;8;11;13;14;13;17;16;24;22;5;9;10;6;9;5;4;9;9;6;4;4;7;12;9;5;-;8;-;579
"150013 ABEL FIGUEIREDO";-;2;1;-;2;-;4;3;6;4;3;1;2;1;3;1;1;3;2;2;2;-;2;-;1;4;4;2;4;-;2;1;1;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;2;73
"150020 ACARA";-;1;4;2;1;9;2;9;8;10;7;9;12;9;7;1;1;12;8;6;5;5;1;3;2;-;3;3;1;-;2;3;4;1;-;1;1;1;3;2;-;-;1;-;1;1;-;4;1;1;2;2;-;-;172
"150030 AFUA";-;23;50;25;26;28;16;9;10;20;19;24;7;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;9;6;7;8;15;5;-;430
"150034 AGUA AZUL DO NORTE";-;12;15;16;19;49;20;34;24;19;10;12;27;16;9;20;9;4;11;14;8;7;5;4;1;3;1;-;4;-;1;6;5;6;3;1;5;4;2;7;3;4;2;1;-;3;4;1;1;1;4;3;1;-;441
"150040 ALENQUER";-;19;19;30;26;51;27;65;44;32;57;54;59;60;64;49;54;46;42;40;15;15;11;6;4;4;1;7;1;5;11;7;2;2;2;5;3;1;1;1;1;1;4;7;4;6;1;-;9;16;5;8;4;-;1008
"150050 ALMEIRIM";-;4;6;-;-;9;14;15;32;32;12;17;8;2;10;18;12;20;28;25;26;24;15;18;11;6;3;3;2;1;3;1;3;2;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;388
"150060 ALTAMIRA";3;25;47;76;71;93;115;148;159;163;178;159;71;36;65;47;55;35;34;32;27;39;30;21;16;17;17;25;19;14;8;12;15;12;16;13;9;15;10;11;6;11;10;9;5;8;22;27;15;25;15;21;16;3;2151
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;157
"150080 ANANINDEUA";-;29;50;35;33;48;41;87;97;115;57;33;38;27;32;18;19;18;34;18;19;22;18;23;27;22;20;13;21;15;16;9;15;25;23;13;13;11;18;9;17;18;12;9;11;11;19;20;26;28;26;29;28;4;1439
"150085 ANAPU";-;35;55;148;241;166;116;176;114;116;54;28;21;21;30;12;12;12;24;11;14;10;20;16;5;3;4;1;2;3;2;2;2;1;1;3;-;1;5;7;-;-;3;1;3;3;7;7;3;1;-;2;9;-;1533
"150090 AUGUSTO CORREA";-;2;1;2;-;-;1;2;6;10;18;5;7;4;3;7;6;3;9;5;6;7;5;6;3;2;2;3;1;4;3;1;3;1;-;1;-;1;1;2;-;-;1;2;-;1;-;1;-;1;1;1;-;-;151
"150095 AURORA DO PARA";-;2;4;13;13;11;10;3;5;6;10;11;3;9;4;1;1;1;1;-;-;2;11;12;9;1;-;-;1;1;1;1;1;1;1;1;-;2;1;1;1;1;2;-;1;2;-;1;-;-;-;-;-;-;163
"150100 AVEIRO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150110 BAGRE";-;-;-;1;1;1;1;-;4;2;1;-;-;1;1;1;3;-;4;3;5;5;6;6;7;7;-;-;-;-;1;-;1;-;1;-;1;4;1;5;7;-;-;3;-;-;-;-;-;-;-;-;-;-;84
"150120 BAIAO";-;-;-;1;1;-;4;5;5;7;7;9;2;4;1;-;-;1;-;-;2;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;55
"150125 BANNACH";-;6;6;7;12;7;14;6;23;17;19;14;8;9;9;1;7;7;3;2;1;4;1;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;4;4;5;9;6;-;253
"150130 BARCARENA";-;5;4;3;7;10;13;20;35;38;28;9;-;6;1;1;3;2;1;1;3;3;-;-;2;2;1;2;1;3;4;4;10;2;9;4;3;3;5;2;2;2;2;2;1;3;3;5;3;5;2;1;-;-;281
"150140 BELEM";-;116;149;177;202;229;275;335;307;333;244;191;119;137;143;117;122;123;129;134;125;108;98;127;99;80;63;67;54;56;61;66;69;80;75;71;72;69;61;77;73;64;57;48;59;70;66;95;74;90;70;52;50;17;6045
"150145 BELTERRA";-;2;1;3;3;8;11;23;28;90;79;66;50;2;-;2;1;1;7;17;5;3;-;-;2;1;4;2;1;3;-;2;-;-;1;2;-;-;-;-;-;-;2;-;-;-;-;3;5;12;4;-;-;-;446
"150150 BENEVIDES";-;10;16;17;15;11;16;20;19;14;25;25;19;5;11;4;5;3;5;1;-;-;1;4;3;1;1;2;3;-;7;3;1;6;4;3;2;2;3;1;5;3;4;1;1;7;2;10;3;4;3;2;4;-;337
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;1;2;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;20
"150160 BONITO";-;-;1;1;-;3;2;-;1;1;2;4;4;4;2;1;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;2;-;-;-;1;1;1;-;1;-;-;39
"150170 BRAGANCA";-;6;12;7;12;10;10;18;22;26;15;13;15;18;13;9;14;13;10;16;14;12;13;3;9;7;7;3;6;3;5;5;6;5;4;11;9;4;4;2;14;4;9;1;3;4;7;3;3;10;6;5;2;-;462
"150172 BRASIL NOVO";-;1;5;2;7;16;32;24;22;25;31;33;33;24;25;22;15;16;17;17;22;10;15;6;4;6;4;6;6;9;7;3;7;3;-;9;3;2;2;3;-;3;2;3;1;3;-;2;-;-;1;-;3;-;512
"150175 BREJO GRANDE DO ARAGUAIA";-;3;1;-;7;7;3;2;3;7;6;12;6;10;19;17;1;2;4;1;3;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;2;1;-;1;2;1;1;-;1;-;128
"150178 BREU BRANCO";-;13;20;8;29;19;34;36;31;72;72;66;41;14;19;7;8;9;62;84;22;4;5;4;19;11;15;18;9;3;4;15;11;3;-;-;-;1;2;3;16;40;16;16;23;12;13;4;12;22;12;3;10;-;992
"150180 BREVES";-;4;2;3;4;5;15;16;16;28;37;39;14;4;5;5;2;5;4;4;8;3;4;3;1;3;6;4;6;8;7;9;10;11;12;5;12;16;6;6;6;8;4;5;6;6;3;3;-;4;2;2;5;-;406
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;1;1;5;3;15;16;19;25;22;10;6;5;5;1;2;2;2;2;-;5;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;156
"150210 CAMETA";-;23;21;25;49;76;48;54;56;83;68;21;17;7;9;7;6;5;13;9;7;8;9;16;13;5;19;14;7;13;4;6;6;5;3;6;2;5;7;7;5;1;9;6;2;6;7;4;8;1;14;10;4;-;836
"150215 CANAA DOS CARAJAS";-;24;15;35;49;64;92;106;80;68;82;71;56;35;31;33;20;27;40;33;33;18;26;25;16;14;16;10;10;5;7;9;5;6;6;1;6;1;-;2;5;6;2;2;3;4;-;3;7;13;17;15;6;-;1260
"150220 CAPANEMA";-;6;4;7;10;5;12;12;19;15;28;20;13;12;10;13;8;8;13;7;11;7;8;9;15;12;8;6;11;12;10;15;11;4;14;8;8;6;6;7;5;13;7;2;3;6;5;4;6;8;3;-;2;-;474
"150230 CAPITAO POCO";-;4;8;6;5;2;4;17;8;10;12;21;8;6;7;3;10;3;2;3;6;3;2;3;4;4;11;5;10;4;1;3;5;2;-;4;2;8;8;16;3;7;9;11;17;5;11;12;2;5;3;2;3;-;330
"150240 CASTANHAL";-;18;22;25;26;37;43;62;95;123;101;61;23;16;17;20;12;11;15;13;11;6;6;10;8;7;7;13;8;11;5;7;22;15;19;17;12;7;10;6;9;20;8;10;10;15;9;15;12;14;7;10;11;-;1097
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;11;1;-;1;1;1;-;1;-;-;1;1;-;-;1;-;-;-;-;1;3;4;2;1;1;3;2;-;1;2;1;-;-;-;-;1;-;-;-;-;1;-;-;115
"150270 CONCEICAO DO ARAGUAIA";-;84;96;106;102;114;82;103;86;66;56;93;70;37;23;24;16;23;11;19;15;13;7;2;8;8;15;7;8;7;4;9;4;13;10;7;3;10;12;2;3;10;15;14;39;38;93;103;183;163;163;89;74;-;2362
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;4;3;7;8;-;-;1;3;1;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;-;-;1;2;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;45
"150276 CUMARU DO NORTE";-;5;14;15;19;21;23;15;12;35;37;25;8;13;13;14;4;5;10;9;4;3;4;-;3;5;-;2;2;1;9;2;3;4;5;3;5;5;4;11;10;7;8;5;4;8;6;5;6;-;5;-;2;-;438
"150277 CURIONOPOLIS";-;1;1;2;-;1;1;-;2;11;4;2;4;3;13;16;8;2;6;9;7;1;2;3;4;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;110
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;33;23;3;-;-;-;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;100
"150290 CURUCA";-;1;3;4;2;1;2;5;9;10;6;10;1;2;4;1;8;5;5;1;-;-;-;2;2;-;2;-;1;-;2;1;1;2;4;1;-;-;-;-;-;3;1;1;2;2;-;2;2;-;1;-;1;-;113
"150293 DOM ELISEU";-;1;7;4;4;7;5;7;12;18;27;31;50;88;104;82;57;52;53;37;11;13;5;7;4;2;1;-;-;-;1;2;2;1;-;-;1;-;-;1;1;-;-;-;-;1;-;-;2;1;2;-;1;-;705
"150295 ELDORADO DOS CARAJAS";-;-;7;6;1;5;5;-;2;-;-;2;-;-;3;-;-;-;4;-;2;2;-;2;4;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;1;-;1;-;-;56
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;37;45;36;29;14;19;14;13;25;17;12;8;14;42;64;43;30;21;6;6;3;6;6;6;6;2;1;2;-;-;1;-;-;-;-;2;1;-;1;1;1;-;-;2;1;3;4;29;29;39;13;12;-;666
"150307 GARRAFAO DO NORTE";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"150309 GOIANESIA DO PARA";-;7;7;13;8;20;35;16;21;21;19;35;27;19;38;38;39;44;76;59;38;26;31;22;22;8;4;9;8;14;11;2;6;5;4;4;3;7;5;9;9;23;15;4;1;4;1;6;6;10;14;3;3;-;879
"150310 GURUPA";-;-;-;-;2;-;6;12;8;2;2;1;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;2;9;12;2;4;2;1;-;-;-;-;-;-;-;76
"150320 IGARAPE-ACU";-;10;8;8;11;22;17;21;40;26;19;15;4;3;11;5;1;1;3;1;1;-;1;-;-;-;2;5;2;1;3;1;1;1;2;1;2;2;2;1;3;6;-;1;3;8;16;6;1;3;4;3;3;-;311
"150330 IGARAPE-MIRI";-;4;3;-;3;3;5;14;15;21;14;17;7;3;1;5;-;1;2;2;3;1;1;-;2;-;3;-;2;1;1;-;2;2;3;1;1;1;1;-;3;1;1;8;2;1;8;2;1;5;3;3;1;-;184
"150340 INHANGAPI";-;2;1;1;5;3;12;13;24;19;4;7;3;3;2;-;1;1;1;-;2;-;1;-;1;-;1;-;1;1;2;-;1;2;-;1;3;1;3;4;3;7;18;11;10;9;1;6;5;2;1;1;-;-;200
"150345 IPIXUNA DO PARA";-;1;4;5;7;11;10;26;15;14;12;12;3;3;1;1;5;6;3;1;2;1;3;3;1;3;-;3;2;1;-;2;-;1;-;2;5;2;2;1;-;-;2;-;1;-;-;3;5;6;1;-;-;-;192
"150350 IRITUIA";-;-;-;1;2;-;3;5;5;11;7;4;1;1;3;7;2;-;1;1;2;1;4;-;2;1;-;2;1;1;2;2;6;4;-;1;3;-;1;1;-;1;1;-;2;2;1;-;3;-;2;1;-;-;101
"150360 ITAITUBA";-;31;45;55;56;61;69;102;101;97;87;115;83;86;74;62;66;48;40;39;22;19;18;9;9;9;13;13;9;9;8;9;10;5;3;2;3;7;5;2;7;9;5;8;6;6;12;4;11;15;8;7;14;3;1616
"150370 ITUPIRANGA";-;14;10;16;24;30;29;18;9;9;2;6;45;7;12;12;8;5;6;4;2;1;3;5;-;2;6;2;2;1;1;1;6;4;2;3;6;1;1;2;-;-;-;1;5;4;1;-;4;7;5;-;1;-;345
"150375 JACAREACANGA";-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150380 JACUNDA";-;1;7;2;3;6;17;26;40;31;39;38;34;29;17;15;10;13;18;12;10;14;17;5;10;4;10;1;9;4;4;2;5;4;6;4;1;7;2;-;1;-;1;1;1;-;-;2;-;2;3;1;-;-;489
"150390 JURUTI";-;3;3;1;3;7;13;22;19;10;5;4;6;4;4;9;6;4;5;1;-;1;6;7;1;-;4;2;-;-;2;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;157
"150400 LIMOEIRO DO AJURU";-;-;-;2;1;-;1;-;3;7;3;1;2;6;2;6;5;1;1;5;2;1;-;-;-;-;1;-;1;1;-;-;-;2;1;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;59
"150405 MAE DO RIO";-;2;2;-;3;3;4;11;6;8;57;32;22;9;6;3;2;4;4;3;4;4;-;2;1;2;1;-;1;2;-;2;1;1;4;2;2;1;1;1;2;-;2;-;1;-;1;-;2;2;6;1;-;-;230
