2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130240 LABREA";-;120;85;124;101;111;111;69;62;49;61;37;15;36;54;22;23;18;13;24;25;42;26;12;22;25;10;19;10;8;5;-;7;10;14;10;12;31;22;29;13;19;41;31;29;24;25;29;55;94;140;168;104;8;2254
"130250 MANACAPURU";-;3;3;6;11;17;29;26;25;22;15;30;17;9;16;19;20;23;22;12;11;6;6;3;3;1;-;1;-;1;1;-;2;3;2;-;2;-;1;-;-;1;1;1;1;2;1;3;3;2;8;4;-;-;395
"130255 MANAQUIRI";-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130260 MANAUS";-;734;629;692;450;571;565;590;514;607;599;635;570;443;409;437;381;333;311;280;268;266;244;280;261;281;212;221;211;208;213;198;147;150;130;184;154;146;117;96;89;72;75;67;66;87;67;87;69;113;147;205;171;8;15060
"130270 MANICORE";-;16;42;42;44;55;55;83;58;65;34;24;29;16;11;8;9;12;6;6;10;13;-;1;5;1;1;4;4;3;6;9;14;9;4;5;9;5;11;1;3;5;6;3;5;5;21;15;22;7;12;8;1;-;843
"130280 MARAA";-;-;1;2;3;7;8;6;12;24;10;10;8;5;3;6;2;4;3;1;1;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;2;2;-;1;1;2;-;177
"130290 MAUES";-;57;52;21;17;10;3;6;5;4;10;8;2;-;1;-;3;1;3;3;2;1;2;-;-;-;2;1;1;1;3;-;1;1;-;-;-;1;-;-;-;1;-;-;-;1;-;2;-;4;21;80;49;-;380
"130300 NHAMUNDA";-;-;-;-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;1;2;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;11
"130320 NOVO AIRAO";-;4;6;11;9;31;27;23;14;10;16;6;-;1;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3;-;4;2;3;1;2;1;1;-;1;2;-;2;-;1;-;2;-;-;186
"130330 NOVO ARIPUANA";-;5;3;3;3;5;25;23;17;15;12;1;4;3;5;3;4;-;2;2;1;1;-;1;-;1;-;-;-;3;2;-;-;-;1;-;1;1;-;1;-;1;-;-;-;-;-;1;1;-;-;-;1;-;152
"130340 PARINTINS";-;4;10;37;36;16;5;1;-;6;4;5;5;5;2;10;5;5;3;4;5;2;-;2;6;-;2;2;2;1;2;1;1;1;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;2;-;-;-;-;204
"130350 PAUINI";-;5;4;8;8;8;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;5;3;6;-;56
"130353 PRESIDENTE FIGUEIREDO";-;6;3;7;6;10;8;9;9;10;19;23;10;2;-;3;8;7;7;6;7;3;-;3;1;2;2;15;4;5;9;2;1;6;6;5;1;1;1;-;2;1;1;1;3;2;-;-;2;1;1;1;-;-;242
"130356 RIO PRETO DA EVA";-;4;8;21;10;2;2;4;1;-;1;1;-;1;3;2;3;2;2;2;2;3;1;1;2;-;1;5;3;2;-;2;2;1;1;1;-;1;-;-;-;-;-;-;-;1;9;2;1;-;7;-;-;-;117
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;5;1;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;67
"130370 SANTO ANTONIO DO ICA";-;11;13;15;14;10;11;9;17;40;7;11;1;-;1;3;5;7;2;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;29;23;35;24;7;-;315
"130380 SAO GABRIEL DA CACHOEIRA";-;78;101;101;82;81;66;39;63;44;44;39;25;24;22;40;35;20;26;6;5;3;6;7;5;5;8;9;14;10;8;4;7;11;10;5;7;13;27;33;35;33;31;51;58;83;72;53;88;98;121;84;73;-;2013
"130390 SAO PAULO DE OLIVENCA";-;18;35;17;30;10;22;36;22;27;13;9;11;22;11;16;1;1;3;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;1;2;-;-;-;-;2;-;-;3;2;2;-;2;6;4;8;2;-;379
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;3;1;1;-;-;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;-;1;-;-;-;-;-;41
"130400 SILVES";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;36;24;44;32;57;68;38;24;50;33;26;24;14;7;10;21;12;3;3;6;5;4;3;12;2;5;4;4;7;7;6;5;5;3;4;6;7;8;20;28;31;54;56;40;32;37;31;25;40;39;19;12;1;1094
"130410 TAPAUA";-;10;24;15;19;18;15;25;40;48;34;21;13;10;3;4;11;16;13;31;33;31;51;44;31;21;21;12;19;30;17;17;14;8;26;14;22;12;14;12;16;17;35;19;18;55;97;86;64;79;69;58;7;-;1439
"130420 TEFE";-;74;73;74;81;72;60;74;76;92;121;135;75;57;56;55;60;38;65;53;63;43;25;25;27;20;31;36;29;25;31;25;26;25;16;24;7;29;11;18;26;11;10;17;16;30;30;28;60;29;30;22;22;-;2258
"130423 TONANTINS";-;16;38;39;34;107;118;115;173;184;144;31;4;3;1;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;15;-;1102
"130426 UARINI";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;10
"130430 URUCARA";-;-;-;-;1;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;15
"130440 URUCURITUBA";-;-;-;-;-;4;3;-;-;1;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;14
"140002 AMAJARI";-;-;-;-;-;1;1;-;-;1;2;3;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;17
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;1;-;-;1;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;20
"140010 BOA VISTA";-;50;48;39;51;78;93;81;70;50;47;47;26;19;8;14;13;10;11;15;12;17;21;13;11;13;15;11;13;18;18;16;13;13;15;15;33;35;39;45;50;73;61;46;63;110;107;97;85;55;55;74;23;-;2055
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;1;3;2;2;1;1;4;3;8;5;2;13;20;11;26;4;14;11;6;2;1;2;1;1;1;-;2;2;1;3;2;1;-;159
"140017 CANTA";-;1;5;6;3;2;1;3;2;2;1;2;4;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3;-;-;1;-;4;3;-;1;-;-;1;-;-;1;-;-;1;1;3;-;57
"140020 CARACARAI";-;2;4;3;4;3;3;3;1;4;3;2;3;1;3;-;-;2;-;2;-;4;-;1;-;1;1;3;2;-;1;5;1;3;3;4;6;5;5;7;7;5;10;9;12;9;8;5;14;19;27;15;8;-;243
"140023 CAROEBE";-;-;-;1;3;6;2;1;2;1;9;4;14;5;14;10;9;3;10;12;19;21;7;5;21;9;11;3;3;4;3;1;2;1;1;1;3;-;-;3;1;2;-;-;-;-;-;-;1;-;1;-;-;-;229
"140028 IRACEMA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;11
"140030 MUCAJAI";-;-;2;2;2;-;-;1;-;2;1;2;3;-;-;-;-;1;-;-;-;-;1;4;-;-;3;-;4;-;5;-;6;7;1;-;3;7;9;3;2;2;5;4;2;-;-;1;-;-;1;1;1;-;88
"140040 NORMANDIA";-;-;1;-;5;10;1;7;7;7;13;9;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;70
"140045 PACARAIMA";-;-;1;3;-;-;2;3;4;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;1;-;-;24
"140047 RORAINOPOLIS";-;2;-;4;3;6;3;3;1;4;-;10;7;1;2;5;1;1;3;2;2;3;4;1;2;2;3;4;2;7;1;3;5;6;2;5;-;1;2;-;1;-;1;1;-;-;2;1;2;2;-;-;3;-;126
"140050 SAO JOAO DA BALIZA";-;2;-;-;1;2;-;-;1;-;-;2;7;3;2;2;4;5;2;-;1;3;1;3;3;2;1;2;-;-;-;2;1;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;57
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;1;1;4;3;3;1;-;19
"150010 ABAETETUBA";-;8;11;9;8;9;10;12;17;29;30;50;11;4;-;2;3;4;2;2;11;1;2;1;3;2;5;11;11;7;12;14;12;19;18;3;6;2;5;7;-;3;3;6;3;3;1;2;5;3;1;-;5;-;408
"150013 ABEL FIGUEIREDO";-;1;1;-;-;-;3;-;4;3;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;1;1;2;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;27
"150020 ACARA";-;-;-;1;-;3;2;6;5;5;5;4;4;6;5;1;1;8;7;5;4;3;-;2;2;-;1;2;-;-;1;1;3;1;-;1;-;-;-;2;-;-;-;-;1;1;-;4;1;-;2;1;-;-;101
"150030 AFUA";-;23;50;25;26;28;16;9;10;20;19;24;6;7;5;1;1;8;11;21;17;9;10;5;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;7;6;9;6;7;8;14;5;-;428
"150034 AGUA AZUL DO NORTE";-;10;9;15;17;47;20;33;24;18;10;12;27;16;9;20;8;4;11;14;8;6;5;4;1;-;-;-;4;-;1;3;3;6;3;1;4;3;2;4;1;3;2;1;-;3;2;-;1;1;2;2;-;-;400
"150040 ALENQUER";-;15;9;5;5;16;6;8;6;10;12;10;10;16;17;19;16;8;7;9;5;6;3;-;1;1;1;4;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;9;3;7;3;-;252
"150050 ALMEIRIM";-;4;6;-;-;9;13;15;32;32;12;17;7;2;2;3;6;12;13;9;10;5;-;5;2;1;-;2;-;-;-;1;2;1;-;-;-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;229
"150060 ALTAMIRA";-;21;37;66;56;81;93;91;95;134;142;142;51;29;32;16;25;18;20;25;19;32;17;13;4;10;11;21;14;11;5;7;10;8;9;8;1;4;4;8;4;5;5;8;-;6;20;23;12;12;11;17;8;1;1522
"150070 ANAJAS";-;2;4;6;5;7;3;2;2;20;22;55;13;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;157
"150080 ANANINDEUA";-;5;10;13;18;32;24;53;83;92;43;11;16;13;13;6;7;5;13;3;10;8;12;7;2;2;1;1;4;3;5;7;10;6;12;6;7;5;8;3;10;3;3;4;7;4;5;7;4;8;3;8;5;-;650
"150085 ANAPU";-;28;43;134;229;146;84;135;74;85;44;14;13;18;20;7;8;9;19;6;12;9;18;13;5;3;-;-;-;2;2;2;1;-;1;3;-;1;5;4;-;-;3;1;-;1;3;3;3;1;-;1;7;-;1220
"150090 AUGUSTO CORREA";-;1;1;2;-;-;-;2;6;9;18;5;6;4;2;5;4;3;9;3;4;3;1;1;1;2;1;-;1;2;1;1;-;1;-;1;-;1;-;1;-;-;-;-;-;1;-;1;-;1;-;1;-;-;106
"150095 AURORA DO PARA";-;2;3;11;13;11;10;3;4;6;10;11;3;9;3;1;1;-;1;-;-;2;11;12;8;-;-;-;1;1;1;1;1;1;1;1;-;1;1;1;1;-;2;-;-;-;-;1;-;-;-;-;-;-;150
"150110 BAGRE";-;-;-;-;1;1;1;-;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;-;-;-;3;-;-;-;-;-;-;-;-;-;-;23
"150120 BAIAO";-;-;-;1;1;-;4;5;3;7;7;9;2;4;1;-;-;1;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"150125 BANNACH";-;5;4;3;8;3;10;3;12;12;12;12;4;1;5;1;5;7;3;2;-;3;-;1;-;1;2;1;2;5;1;1;-;1;1;2;-;-;1;2;1;-;-;-;1;6;12;1;2;4;4;8;1;-;176
"150130 BARCARENA";-;1;2;3;4;3;8;10;28;30;21;7;-;1;1;1;1;1;-;-;2;-;-;-;1;1;1;-;1;2;4;2;7;2;8;4;3;2;3;1;2;-;-;2;-;3;3;3;2;3;1;1;-;-;186
"150140 BELEM";-;77;97;120;134;156;191;252;222;204;126;116;58;61;63;51;48;46;61;59;59;65;45;62;45;47;29;36;22;26;30;38;34;38;39;35;27;26;24;34;27;24;31;21;25;33;35;48;39;46;48;36;23;-;3339
"150145 BELTERRA";-;2;1;3;1;4;8;23;25;89;78;66;47;-;-;2;1;-;4;14;2;2;-;-;1;1;4;2;1;2;-;2;-;-;1;2;-;-;-;-;-;-;2;-;-;-;-;3;5;12;3;-;-;-;413
"150150 BENEVIDES";-;7;9;11;13;9;14;18;17;11;20;23;16;1;3;2;3;2;4;1;-;-;-;2;3;1;1;1;3;-;3;-;-;1;2;2;1;1;-;-;2;2;1;-;1;6;2;2;1;-;2;2;1;-;227
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;-;1;1;-;-;-;-;-;2;-;-;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;18
"150160 BONITO";-;-;1;1;-;3;2;-;1;1;2;4;3;4;2;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;29
"150170 BRAGANCA";-;1;-;1;1;7;3;11;12;16;13;4;8;6;3;4;2;7;6;13;10;10;4;-;1;3;3;2;2;1;2;1;2;-;-;2;1;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;167
"150172 BRASIL NOVO";-;1;5;1;5;12;26;10;10;13;15;10;8;4;5;3;2;3;2;3;7;1;4;1;-;1;-;1;-;1;3;1;2;1;-;1;-;1;-;1;-;-;1;1;1;2;-;2;-;-;-;-;1;-;172
"150175 BREJO GRANDE DO ARAGUAIA";-;-;1;-;2;2;1;-;2;4;3;3;4;2;6;5;1;1;3;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"150178 BREU BRANCO";-;13;20;8;27;17;32;34;26;68;71;65;41;13;18;5;5;3;8;17;8;2;1;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;510
"150180 BREVES";-;-;-;-;1;3;7;6;12;18;22;20;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4;15;3;4;3;6;3;2;-;4;-;1;-;-;-;-;1;-;142
"150190 BUJARU";-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;-;3;15;16;8;1;2;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"150210 CAMETA";-;22;18;25;47;74;46;48;53;79;55;16;16;7;7;6;4;5;11;8;4;7;7;15;11;3;15;10;5;9;3;3;4;4;2;3;2;3;7;7;4;1;6;4;1;4;6;4;7;1;14;10;3;-;736
"150215 CANAA DOS CARAJAS";-;14;15;29;42;54;79;94;72;58;71;68;46;27;27;28;18;18;20;14;20;13;14;19;6;12;15;5;6;4;6;2;3;3;4;1;5;1;-;-;2;4;1;-;1;3;-;2;6;8;8;9;3;-;980
"150220 CAPANEMA";-;4;4;3;7;5;9;11;17;13;23;17;9;11;8;2;6;5;7;4;6;2;2;-;4;3;-;-;2;3;3;1;2;2;2;5;5;2;1;4;1;5;2;-;-;-;2;2;3;2;-;-;-;-;231
"150230 CAPITAO POCO";-;3;7;4;5;1;4;16;6;9;11;19;8;2;3;1;9;2;2;1;5;2;1;1;2;3;3;2;5;2;-;1;3;-;-;-;-;4;4;10;1;4;8;8;14;4;7;9;2;2;2;-;3;-;225
"150240 CASTANHAL";-;15;17;23;23;32;38;59;88;113;92;49;16;11;12;16;8;4;10;8;7;3;4;8;6;5;5;7;5;6;5;6;18;12;16;15;4;5;3;5;2;10;5;5;9;10;5;4;5;12;5;6;7;-;864
"150250 CHAVES";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150260 COLARES";-;-;-;-;2;3;8;10;11;21;18;10;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;92
"150270 CONCEICAO DO ARAGUAIA";-;81;90;100;93;107;77;93;85;59;53;90;67;36;21;23;15;23;10;16;15;11;7;1;7;8;13;7;8;5;4;8;4;12;9;7;1;9;7;1;2;10;15;11;37;38;90;99;177;161;161;84;71;-;2239
"150275 CONCORDIA DO PARA";-;-;1;1;-;1;3;3;6;7;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;36
"150276 CUMARU DO NORTE";-;5;3;3;5;4;13;9;6;8;11;8;6;9;4;9;1;2;7;6;3;3;3;-;3;5;-;2;1;-;-;2;2;2;5;3;5;5;4;9;10;6;6;5;3;5;4;3;5;-;5;-;-;-;228
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;5;1;1;2;1;1;-;1;-;1;-;1;1;1;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"150280 CURRALINHO";-;-;-;-;-;1;1;3;8;9;16;10;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;53
"150285 CURUA";-;-;-;-;-;1;-;5;7;20;32;23;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;94
"150290 CURUCA";-;-;1;4;1;1;1;3;7;6;3;9;1;1;4;1;8;5;5;1;-;-;-;2;1;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;2;1;-;1;-;-;1;-;1;-;77
"150293 DOM ELISEU";-;1;5;4;3;2;3;2;8;4;8;7;4;3;3;3;5;8;9;10;3;2;2;1;3;1;1;-;-;-;1;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;1;-;114
"150295 ELDORADO DOS CARAJAS";-;-;1;3;1;4;5;-;2;-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;1;-;-;32
"150300 FARO";-;-;-;-;-;5;3;26;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"150304 FLORESTA DO ARAGUAIA";-;34;42;25;23;14;18;14;12;23;17;12;8;9;8;11;9;5;14;4;6;3;6;5;6;6;2;1;2;-;-;1;-;-;-;-;2;1;-;1;1;1;-;-;2;1;3;4;25;25;25;11;10;-;452
"150307 GARRAFAO DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"150309 GOIANESIA DO PARA";-;3;7;13;8;19;34;13;21;16;13;29;19;7;23;21;30;20;66;54;35;22;30;18;21;8;4;9;8;14;11;2;6;5;4;4;2;7;5;9;9;23;15;4;1;4;1;5;6;10;14;3;-;-;735
"150310 GURUPA";-;-;-;-;1;-;3;5;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150320 IGARAPE-ACU";-;8;7;8;11;21;16;21;38;26;19;15;2;1;9;4;1;1;1;1;-;-;-;-;-;-;2;5;1;1;3;1;1;1;2;1;1;1;2;-;3;6;-;1;3;8;15;6;1;1;4;1;-;-;281
"150330 IGARAPE-MIRI";-;4;3;-;3;2;5;14;14;19;14;14;6;3;-;3;-;1;2;2;3;1;1;-;2;-;3;-;2;1;1;-;2;2;3;1;1;1;1;-;3;-;1;8;2;1;8;2;1;5;3;3;1;-;172
"150340 INHANGAPI";-;2;-;-;-;2;12;13;23;19;4;5;3;2;2;-;1;1;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;-;2;2;1;1;-;-;103
"150345 IPIXUNA DO PARA";-;1;3;4;7;10;8;24;13;12;12;9;2;1;1;1;2;3;2;1;2;1;3;3;1;3;-;3;2;1;-;1;-;1;-;1;5;2;2;1;-;-;2;-;1;-;-;2;4;6;1;-;-;-;164
"150350 IRITUIA";-;-;-;1;-;-;-;5;3;10;6;4;1;-;2;2;-;-;-;-;1;-;1;-;-;-;-;2;-;1;1;-;-;4;-;-;2;-;-;-;-;1;1;-;1;2;-;-;1;-;1;1;-;-;54
"150360 ITAITUBA";-;28;41;51;53;50;54;60;59;43;49;64;40;32;26;18;15;17;16;18;14;13;8;7;5;8;10;6;4;5;5;6;8;4;3;2;3;5;2;1;4;5;3;4;3;4;3;4;9;13;4;7;12;2;930
"150370 ITUPIRANGA";-;11;9;14;21;28;24;10;2;6;2;2;43;6;8;12;5;3;1;2;1;1;1;3;-;1;2;1;-;1;-;-;1;-;1;-;1;-;-;2;-;-;-;1;3;3;1;-;4;6;5;-;1;-;249
"150375 JACAREACANGA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150380 JACUNDA";-;1;6;2;3;6;14;22;37;26;33;35;30;20;13;13;6;12;13;11;8;11;16;3;10;3;9;1;5;4;4;2;2;4;5;2;1;3;-;-;-;-;1;-;1;-;-;2;-;1;1;1;-;-;403
"150390 JURUTI";-;3;-;-;3;4;11;19;16;6;3;1;3;2;2;6;1;3;3;1;-;1;-;3;-;-;3;-;-;-;2;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;100
"150400 LIMOEIRO DO AJURU";-;-;-;1;1;-;1;-;3;6;3;1;2;6;2;6;4;1;-;5;2;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;49
"150405 MAE DO RIO";-;2;2;-;3;2;4;10;6;8;57;30;21;8;5;2;2;4;3;3;4;4;-;2;1;2;1;-;1;2;-;2;1;1;3;1;2;1;-;-;2;-;2;-;1;-;1;-;2;2;6;1;-;-;217
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;3;5;-;-;-;-;-;-;-;-;-;-;-;-;30
"150420 MARABA";-;23;35;66;25;55;48;54;43;45;59;33;32;23;11;17;5;8;7;11;8;5;7;5;2;3;1;-;2;3;1;12;1;-;2;2;1;2;3;-;1;-;-;2;-;1;4;-;-;3;2;2;2;-;677
"150430 MARACANA";-;2;1;1;-;2;6;7;6;16;3;2;5;3;-;3;1;-;3;-;2;2;2;-;1;-;1;1;1;-;3;5;10;6;5;2;2;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;108
"150440 MARAPANIM";-;2;1;1;-;-;1;2;-;5;7;20;13;8;9;3;7;6;-;1;6;4;5;1;4;6;3;1;2;3;3;5;-;5;22;12;2;9;8;1;-;-;-;-;-;-;-;1;-;-;-;2;9;-;200
