2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"170825 FORTALEZA DO TABOCAO";-;-;-;-;1;-;3;1;-;-;1;1;2;9
"170830 GOIANORTE";-;6;1;-;1;-;-;-;-;-;-;9;7;24
"170900 GOIATINS";-;-;1;4;-;-;-;-;-;-;1;-;2;8
"170930 GUARAI";-;16;14;22;20;23;9;8;2;-;3;6;9;132
"170950 GURUPI";-;272;392;258;178;139;33;13;3;7;17;34;90;1436
"171050 ITACAJA";-;1;6;5;1;5;-;-;1;-;2;7;9;37
"171070 ITAGUATINS";-;-;2;2;5;-;-;-;-;-;-;1;3;13
"171090 ITAPIRATINS";-;-;-;-;-;1;-;-;1;-;-;1;-;3
"171110 ITAPORA DO TOCANTINS";-;1;8;7;10;9;1;1;-;-;-;1;1;39
"171150 JAU DO TOCANTINS";-;16;-;-;6;-;-;-;-;1;4;39;69;135
"171180 JUARINA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"171190 LAGOA DA CONFUSAO";-;1;1;3;3;-;-;-;-;-;-;-;-;8
"171195 LAGOA DO TOCANTINS";-;-;-;-;3;-;-;-;-;-;1;-;-;4
"171200 LAJEADO";-;20;43;14;2;1;3;1;-;-;-;-;1;85
"171215 LAVANDEIRA";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"171240 LIZARDA";-;4;6;-;-;-;-;-;-;-;-;-;-;10
"171245 LUZINOPOLIS";-;1;4;4;2;-;-;-;-;-;-;-;-;11
"171250 MARIANOPOLIS DO TOCANTINS";-;4;11;8;3;1;1;1;-;-;-;1;-;30
"171280 MAURILANDIA DO TOCANTINS";-;8;9;3;5;-;-;1;-;-;1;-;-;27
"171320 MIRACEMA DO TOCANTINS";-;52;69;61;68;89;48;38;10;7;12;37;63;554
"171330 MIRANORTE";-;33;24;19;25;22;2;-;1;1;10;11;19;167
"171360 MONTE DO CARMO";-;-;2;-;2;6;2;1;-;-;-;-;-;13
"171370 MONTE SANTO DO TOCANTINS";-;4;3;4;-;-;-;-;-;-;-;-;-;11
"171380 PALMEIRAS DO TOCANTINS";-;1;3;7;23;5;1;-;1;-;-;2;2;45
"171395 MURICILANDIA";-;6;1;1;-;-;-;-;-;-;-;3;1;12
"171420 NATIVIDADE";-;4;6;3;13;4;6;-;-;-;1;-;1;38
"171488 NOVA OLINDA";-;3;7;2;4;2;-;-;1;-;-;-;-;19
"171500 NOVA ROSALANDIA";-;4;5;6;4;-;-;-;-;-;-;4;-;23
"171510 NOVO ACORDO";-;2;3;1;15;22;11;-;4;2;2;-;-;62
"171515 NOVO ALEGRE";-;-;1;10;16;5;-;-;-;-;-;-;-;32
"171525 NOVO JARDIM";-;-;-;2;1;1;-;1;-;-;-;-;-;5
"171570 PALMEIRANTE";-;-;-;-;-;3;1;-;-;-;1;-;-;5
"171575 PALMEIROPOLIS";-;19;31;40;36;29;3;2;5;1;-;1;1;168
"171610 PARAISO DO TOCANTINS";-;176;142;63;49;27;11;10;7;4;9;11;30;539
"171620 PARANA";-;-;-;3;4;-;1;-;-;-;-;4;2;14
"171630 PAU D'ARCO";-;2;3;2;4;2;1;-;-;-;-;-;-;14
"171650 PEDRO AFONSO";-;21;50;16;24;11;13;5;2;1;1;2;3;149
"171660 PEIXE";-;25;7;18;6;-;4;2;-;1;-;8;29;100
"171665 PEQUIZEIRO";-;-;1;-;-;4;3;2;1;-;-;-;1;12
"171670 COLMEIA";-;3;4;12;2;2;2;2;3;1;1;-;-;32
"171700 PINDORAMA DO TOCANTINS";-;-;1;2;-;-;-;-;-;2;1;8;3;17
"171720 PIRAQUE";-;-;-;1;1;2;-;-;-;-;-;1;-;5
"171750 PIUM";-;11;22;34;16;7;5;1;3;-;-;-;1;100
"171780 PONTE ALTA DO BOM JESUS";-;-;3;1;-;6;-;-;-;-;-;1;-;11
"171790 PONTE ALTA DO TOCANTINS";-;2;3;6;9;14;14;6;-;1;-;1;-;56
"171800 PORTO ALEGRE DO TOCANTINS";-;-;5;2;2;1;-;-;-;-;-;-;-;10
"171820 PORTO NACIONAL";-;24;19;32;35;42;49;25;3;2;-;2;8;241
"171830 PRAIA NORTE";-;2;11;18;3;1;-;-;-;3;2;2;-;42
"171840 PRESIDENTE KENNEDY";-;4;1;-;-;-;-;-;-;-;-;-;-;5
"171845 PUGMIL";-;6;4;6;1;-;-;-;1;-;-;3;1;22
"171850 RECURSOLANDIA";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"171855 RIACHINHO";-;15;3;3;-;-;-;-;-;-;-;-;-;21
"171865 RIO DA CONCEICAO";-;-;-;1;9;-;-;-;-;-;-;-;-;10
"171870 RIO DOS BOIS";-;2;2;2;6;3;1;1;-;-;-;1;-;18
"171875 RIO SONO";-;1;1;-;1;-;-;-;-;-;-;-;-;3
"171880 SAMPAIO";-;5;2;-;-;-;-;-;-;-;-;-;-;7
"171884 SANDOLANDIA";-;14;21;21;7;-;-;1;-;-;-;1;2;67
"171886 SANTA FE DO ARAGUAIA";-;-;3;-;-;-;-;-;-;-;-;2;-;5
"171888 SANTA MARIA DO TOCANTINS";-;7;16;13;2;2;1;8;1;-;-;-;1;51
"171889 SANTA RITA DO TOCANTINS";-;-;3;4;2;-;-;-;-;-;-;-;-;9
"171890 SANTA ROSA DO TOCANTINS";-;22;2;1;-;1;1;-;2;-;-;-;7;36
"171900 SANTA TEREZA DO TOCANTINS";-;2;2;1;-;3;-;-;-;-;-;1;-;9
"172000 SANTA TEREZINHA DO TOCANTINS";-;-;-;1;2;1;4;-;-;-;-;-;-;8
"172010 SAO BENTO DO TOCANTINS";-;3;3;6;-;2;-;-;-;-;1;1;1;17
"172015 SAO FELIX DO TOCANTINS";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"172020 SAO MIGUEL DO TOCANTINS";-;1;6;-;2;1;-;-;-;-;-;-;-;10
"172025 SAO SALVADOR DO TOCANTINS";-;7;25;24;18;13;7;2;-;-;-;-;3;99
"172030 SAO SEBASTIAO DO TOCANTINS";-;7;2;3;3;11;-;2;1;3;2;2;2;38
"172049 SAO VALERIO";-;-;-;7;1;6;1;-;-;-;-;-;-;15
"172065 SILVANOPOLIS";-;2;9;8;8;5;-;-;-;-;-;2;1;35
"172080 SITIO NOVO DO TOCANTINS";-;20;6;7;5;11;1;-;1;-;-;1;-;52
"172085 SUCUPIRA";-;2;10;6;4;2;-;-;-;-;-;2;1;27
"172090 TAGUATINGA";-;2;6;7;10;9;5;9;-;2;-;-;-;50
"172093 TAIPAS DO TOCANTINS";-;-;1;12;7;-;-;-;-;-;-;-;-;20
"172097 TALISMA";-;52;16;2;-;3;-;-;1;-;-;1;3;78
"172100 PALMAS";-;1061;1598;1670;1524;1016;484;220;157;97;144;210;275;8456
"172110 TOCANTINIA";-;159;41;13;3;11;20;9;5;9;8;16;62;356
"172120 TOCANTINOPOLIS";-;68;81;57;72;104;21;12;5;1;3;12;14;450
"172125 TUPIRAMA";-;-;-;2;1;10;-;-;-;-;1;-;-;14
"172130 TUPIRATINS";-;-;-;2;4;1;-;-;-;-;-;-;-;7
"172208 WANDERLANDIA";-;1;-;2;-;-;-;-;-;-;-;-;1;4
"172210 XAMBIOA";-;4;3;14;4;5;3;-;-;-;5;-;1;39
"210005 ACAILANDIA";-;1;11;1;4;2;3;1;-;-;-;-;-;23
"210010 AFONSO CUNHA";-;1;3;-;1;-;1;1;-;-;-;-;-;7
"210015 AGUA DOCE DO MARANHAO";-;-;1;3;2;-;8;-;-;-;-;-;-;14
"210020 ALCANTARA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210030 ALDEIAS ALTAS";-;1;1;4;8;2;1;1;-;-;-;-;-;18
"210043 ALTO ALEGRE DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210047 ALTO ALEGRE DO PINDARE";-;7;2;2;1;-;1;-;-;-;-;-;-;13
"210050 ALTO PARNAIBA";-;18;41;20;13;4;6;-;5;-;1;-;-;108
"210055 AMAPA DO MARANHAO";-;-;-;-;1;-;2;-;-;-;-;-;-;3
"210060 AMARANTE DO MARANHAO";-;2;1;-;-;-;-;-;-;-;-;1;1;5
"210070 ANAJATUBA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210080 ANAPURUS";-;-;1;-;-;4;10;-;-;-;-;-;-;15
"210083 APICUM-ACU";-;-;-;7;8;14;1;-;1;-;-;-;-;31
"210087 ARAGUANA";-;-;9;-;-;-;-;-;-;-;-;-;-;9
"210090 ARAIOSES";-;1;-;-;-;1;18;34;12;1;1;-;-;68
"210095 ARAME";-;3;5;9;1;-;4;2;1;1;-;1;2;29
"210100 ARARI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210110 AXIXA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210120 BACABAL";-;3;9;51;19;6;2;-;-;-;-;-;-;90
"210125 BACABEIRA";-;1;-;3;2;-;-;-;-;-;-;-;-;6
"210135 BACURITUBA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210140 BALSAS";-;31;6;7;2;-;6;1;-;-;1;1;1;56
"210150 BARAO DE GRAJAU";-;15;21;10;10;1;2;-;2;-;-;-;-;61
"210160 BARRA DO CORDA";-;71;137;97;28;27;16;4;2;2;4;5;1;394
"210170 BARREIRINHAS";-;1;1;1;1;-;-;-;1;-;-;1;-;6
"210173 BELAGUA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210177 BELA VISTA DO MARANHAO";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"210190 BEQUIMAO";-;3;7;10;10;13;2;4;3;-;1;-;-;53
"210197 BOA VISTA DO GURUPI";-;-;-;-;4;1;-;-;-;-;-;-;-;5
"210200 BOM JARDIM";-;6;18;32;38;27;3;5;3;-;1;1;1;135
"210203 BOM JESUS DAS SELVAS";-;1;2;-;1;1;-;-;-;-;-;-;-;5
"210207 BOM LUGAR";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"210210 BREJO";-;6;17;5;3;13;15;1;1;1;4;1;1;68
"210230 BURITI BRAVO";-;-;2;-;6;4;1;-;-;-;-;-;-;13
"210232 BURITICUPU";-;-;-;2;7;9;8;-;-;-;-;-;-;26
"210235 BURITIRANA";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"210255 CAMPESTRE DO MARANHAO";-;-;-;2;6;2;-;-;-;-;-;-;-;10
"210260 CANDIDO MENDES";-;6;4;3;14;6;-;-;1;5;4;-;1;44
"210270 CANTANHEDE";-;-;1;1;2;-;2;-;-;-;-;-;-;6
"210275 CAPINZAL DO NORTE";-;3;9;9;5;1;-;-;-;-;-;-;-;27
"210280 CAROLINA";-;19;32;14;8;4;5;3;2;5;3;1;13;109
"210290 CARUTAPERA";-;1;6;2;6;11;22;19;8;2;-;-;-;77
"210300 CAXIAS";-;22;27;61;74;65;20;2;2;3;1;3;5;285
"210317 CENTRO NOVO DO MARANHAO";-;-;-;-;-;-;-;-;15;-;-;-;-;15
"210320 CHAPADINHA";-;3;17;23;7;4;9;-;-;-;-;-;-;63
"210325 CIDELANDIA";-;2;4;-;-;-;-;-;-;-;-;-;1;7
"210330 CODO";-;-;-;3;1;1;-;-;1;2;-;-;4;12
"210340 COELHO NETO";-;11;8;18;2;3;-;-;1;-;-;-;1;44
"210350 COLINAS";-;4;8;3;-;2;4;1;1;-;-;1;1;25
"210360 COROATA";-;-;2;13;5;-;-;-;-;-;-;-;1;21
"210370 CURURUPU";-;-;-;-;5;3;1;-;-;-;-;-;-;9
"210375 DAVINOPOLIS";-;2;6;5;4;1;-;-;-;-;-;1;-;19
"210380 DOM PEDRO";-;2;6;48;4;3;-;-;-;-;-;-;-;63
"210390 DUQUE BACELAR";-;1;4;2;-;2;-;-;-;-;-;-;1;10
"210400 ESPERANTINOPOLIS";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"210405 ESTREITO";-;4;13;28;15;8;7;-;-;-;1;-;1;77
"210407 FEIRA NOVA DO MARANHAO";-;1;17;16;15;8;1;-;-;-;-;2;11;71
"210408 FERNANDO FALCAO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"210409 FORMOSA DA SERRA NEGRA";-;3;31;18;11;5;-;-;-;-;-;-;-;68
"210410 FORTALEZA DOS NOGUEIRAS";-;1;2;-;-;-;-;-;-;-;1;-;-;4
"210420 FORTUNA";-;8;4;3;3;1;-;-;-;1;-;-;-;20
"210430 GODOFREDO VIANA";-;14;15;11;4;-;-;1;1;-;1;1;-;48
"210440 GONCALVES DIAS";-;3;-;13;-;-;-;-;-;-;-;-;-;16
"210450 GOVERNADOR ARCHER";-;9;28;28;11;2;1;-;1;-;-;-;-;80
"210455 GOVERNADOR EDISON LOBAO";-;-;-;11;4;1;-;-;-;-;-;1;-;17
"210460 GOVERNADOR EUGENIO BARROS";-;25;6;5;-;-;-;-;-;-;-;-;1;37
"210462 GOVERNADOR LUIZ ROCHA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210465 GOVERNADOR NEWTON BELLO";-;1;4;1;4;-;-;-;-;-;-;-;-;10
"210467 GOVERNADOR NUNES FREIRE";-;3;1;-;-;3;1;-;-;-;-;-;-;8
"210470 GRACA ARANHA";-;-;5;6;1;-;2;-;-;-;-;-;-;14
"210480 GRAJAU";-;12;23;19;4;4;6;10;-;-;-;1;1;80
"210490 GUIMARAES";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"210500 HUMBERTO DE CAMPOS";-;4;5;9;7;12;3;5;3;7;7;3;-;65
"210510 ICATU";-;-;1;3;1;7;-;-;-;-;-;-;-;12
"210515 IGARAPE DO MEIO";-;2;42;38;2;2;-;-;-;1;-;-;-;87
"210520 IGARAPE GRANDE";-;-;-;2;9;23;-;-;-;-;-;-;-;34
"210530 IMPERATRIZ";-;80;156;104;75;44;20;10;15;8;17;9;30;568
"210535 ITAIPAVA DO GRAJAU";-;-;4;19;11;1;-;1;-;-;1;-;-;37
"210540 ITAPECURU MIRIM";-;1;4;6;6;3;-;1;2;-;1;-;-;24
"210545 JATOBA";-;-;1;-;2;1;-;-;-;-;-;-;-;4
"210547 JENIPAPO DOS VIEIRAS";-;2;5;3;-;-;-;-;-;-;-;-;-;10
"210550 JOAO LISBOA";-;4;5;4;8;4;1;-;-;-;-;-;-;26
"210560 JOSELANDIA";-;1;2;9;5;4;-;-;-;-;-;-;-;21
"210565 JUNCO DO MARANHAO";-;1;1;5;2;2;-;-;1;-;-;-;-;12
"210570 LAGO DA PEDRA";-;-;-;1;12;1;1;1;-;1;-;-;-;17
"210580 LAGO DO JUNCO";-;-;-;-;2;-;-;2;1;-;-;-;-;5
"210590 LAGO VERDE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210592 LAGOA DO MATO";-;-;-;-;1;3;-;-;-;-;-;-;-;4
"210594 LAGO DOS RODRIGUES";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"210596 LAGOA GRANDE DO MARANHAO";-;-;-;1;6;1;-;-;-;-;-;-;-;8
"210598 LAJEADO NOVO";-;3;4;-;-;-;1;-;-;-;-;-;-;8
"210600 LIMA CAMPOS";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"210620 LUIS DOMINGUES";-;-;-;-;6;10;3;-;-;-;-;-;-;19
"210632 MARACACUME";-;-;-;-;12;8;-;-;-;-;-;-;-;20
"210637 MARANHAOZINHO";-;-;-;-;16;4;2;2;-;-;-;-;-;24
"210660 MATOES";-;7;10;6;3;4;-;1;1;1;2;2;10;47
"210667 MILAGRES DO MARANHAO";-;-;-;-;2;-;1;-;-;-;-;-;-;3
"210670 MIRADOR";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"210675 MIRANDA DO NORTE";-;-;1;2;1;-;-;-;-;-;-;-;-;4
"210680 MIRINZAL";-;-;9;8;3;-;-;-;-;-;-;-;-;20
"210690 MONCAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210700 MONTES ALTOS";-;-;5;5;6;7;2;-;-;-;-;1;-;26
"210710 MORROS";-;1;1;1;6;5;-;-;5;-;-;-;-;19
"210720 NINA RODRIGUES";-;11;-;2;1;1;-;1;-;-;-;-;-;16
"210730 NOVA IORQUE";-;4;3;1;-;1;-;1;2;-;-;-;-;12
"210740 OLHO D'AGUA DAS CUNHAS";-;3;8;-;-;-;-;-;-;-;-;-;2;13
"210750 PACO DO LUMIAR";-;3;-;6;11;4;12;16;25;23;6;3;2;111
"210770 PARAIBANO";-;2;7;7;23;15;4;-;-;2;-;4;-;64
"210780 PARNARAMA";-;39;2;-;2;1;7;2;-;-;-;-;3;56
"210800 PASTOS BONS";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"210805 PAULINO NEVES";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210810 PAULO RAMOS";-;-;-;-;-;6;2;1;-;-;-;-;-;9
"210820 PEDREIRAS";-;101;92;88;50;25;10;3;2;2;3;-;5;381
"210825 PEDRO DO ROSARIO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210830 PENALVA";-;3;2;1;7;1;-;-;-;-;-;-;-;14
"210840 PERI MIRIM";-;-;4;-;1;-;-;-;-;-;-;-;-;5
"210845 PERITORO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210850 PINDARE-MIRIM";-;7;5;5;5;-;-;-;-;-;-;-;-;22
"210860 PINHEIRO";-;-;4;-;-;-;1;-;-;2;-;-;-;7
"210870 PIO XII";-;1;7;4;8;1;7;-;-;-;-;-;1;29
"210880 PIRAPEMAS";-;-;1;-;-;2;-;-;-;-;-;-;-;3
"210890 POCAO DE PEDRAS";-;1;3;3;2;1;-;1;1;-;-;-;-;12
"210900 PORTO FRANCO";-;-;5;11;8;10;11;1;-;-;-;-;-;46
"210905 PORTO RICO DO MARANHAO";-;-;-;1;1;1;-;-;4;13;4;-;-;24
"210910 PRESIDENTE DUTRA";-;8;9;6;14;12;11;3;2;-;3;3;2;73
"210923 PRESIDENTE MEDICI";-;3;-;1;1;2;-;1;-;-;-;-;-;8
"210930 PRESIDENTE VARGAS";-;-;-;-;-;-;1;-;2;-;-;-;-;3
"210940 PRIMEIRA CRUZ";-;-;3;5;-;-;-;-;-;-;-;-;2;10
"210945 RAPOSA";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"210950 RIACHAO";-;14;19;12;12;13;10;3;3;-;-;-;-;86
"210960 ROSARIO";-;-;-;1;4;6;2;1;-;-;-;-;-;14
"210975 SANTA FILOMENA DO MARANHAO";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"210980 SANTA HELENA";-;7;27;125;35;12;1;-;-;1;-;-;-;208
"210990 SANTA INES";-;4;9;18;15;11;3;2;-;-;1;-;2;65
"211000 SANTA LUZIA";-;2;8;4;2;3;-;-;1;-;-;-;-;20
"211003 SANTA LUZIA DO PARUA";-;-;4;16;25;5;2;4;-;-;-;-;-;56
"211010 SANTA QUITERIA DO MARANHAO";-;-;-;2;1;3;1;2;-;-;-;-;-;9
"211020 SANTA RITA";-;-;6;3;-;-;-;-;-;-;-;-;-;9
"211030 SANTO ANTONIO DOS LOPES";-;1;11;1;2;3;-;-;-;-;-;-;-;18
"211040 SAO BENEDITO DO RIO PRETO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211060 SAO BERNARDO";-;-;-;-;-;1;2;-;1;-;10;9;3;26
"211070 SAO DOMINGOS DO MARANHAO";-;4;2;2;-;2;7;1;-;2;-;2;-;22
"211080 SAO FELIX DE BALSAS";-;11;1;2;-;-;2;-;-;-;-;-;-;16
"211085 SAO FRANCISCO DO BREJAO";-;1;4;6;1;1;-;-;-;-;-;3;-;16
"211090 SAO FRANCISCO DO MARANHAO";-;-;2;2;2;1;-;3;-;-;-;-;-;10
"211102 SAO JOAO DO CARU";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"211105 SAO JOAO DO PARAISO";-;3;4;5;-;1;1;-;-;2;-;-;-;16
"211107 SAO JOAO DO SOTER";-;4;4;6;7;-;4;-;-;-;-;-;1;26
"211110 SAO JOAO DOS PATOS";-;-;5;9;20;22;6;2;-;-;-;1;-;65
"211120 SAO JOSE DE RIBAMAR";-;2;2;4;13;5;2;4;2;2;1;-;-;37
"211125 SAO JOSE DOS BASILIOS";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"211130 SAO LUIS";-;88;90;186;419;454;380;258;276;199;89;61;62;2562
"211140 SAO LUIS GONZAGA DO MARANHAO";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"211153 SAO PEDRO DA AGUA BRANCA";-;1;-;1;5;1;2;-;-;-;-;-;3;13
"211157 SAO PEDRO DOS CRENTES";-;20;25;3;-;-;-;-;-;-;-;-;-;48
"211160 SAO RAIMUNDO DAS MANGABEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"211174 SENADOR ALEXANDRE COSTA";-;4;-;6;3;-;-;-;-;-;-;-;-;13
"211180 SITIO NOVO";-;1;3;8;8;5;-;-;-;-;-;3;-;28
"211190 SUCUPIRA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"211195 SUCUPIRA DO RIACHAO";-;-;7;7;10;9;6;3;1;1;-;-;-;44
"211200 TASSO FRAGOSO";-;3;3;-;-;-;-;-;-;-;-;-;1;7
"211210 TIMBIRAS";-;-;5;7;1;-;-;-;-;1;-;-;-;14
"211220 TIMON";-;13;13;36;10;25;27;4;4;1;-;-;1;134
"211223 TRIZIDELA DO VALE";-;15;9;20;15;8;-;-;-;-;-;-;-;67
"211227 TUFILANDIA";-;-;7;19;5;1;-;-;-;-;-;-;-;32
"211230 TUNTUM";-;9;3;2;7;13;1;-;-;-;-;1;1;37
"211240 TURIACU";-;1;1;-;1;3;1;29;13;9;5;3;6;72
"211245 TURILANDIA";-;-;-;3;4;1;-;-;-;-;-;-;-;8
"211250 TUTOIA";-;-;6;5;5;2;1;-;-;-;-;-;-;19
"211260 URBANO SANTOS";-;4;6;23;6;12;2;-;-;-;-;-;-;53
"211270 VARGEM GRANDE";-;20;42;67;19;7;-;-;1;1;-;1;2;160
"211280 VIANA";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"211285 VILA NOVA DOS MARTIRIOS";-;7;4;14;12;6;-;2;-;-;3;3;1;52
"211300 VITORINO FREIRE";-;4;2;2;9;3;1;-;-;-;-;-;2;23
"211400 ZE DOCA";-;4;4;10;20;7;2;-;3;1;-;-;1;52
"220010 AGRICOLANDIA";-;1;1;9;13;3;-;-;-;-;-;-;-;27
"220020 AGUA BRANCA";-;1;10;20;20;12;6;2;2;1;-;1;10;85
"220025 ALAGOINHA DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"220027 ALEGRETE DO PIAUI";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"220030 ALTO LONGA";-;1;-;3;3;2;1;2;5;1;1;-;1;20
"220040 ALTOS";-;1;1;3;14;11;10;1;1;-;-;-;-;42
"220045 ALVORADA DO GURGUEIA";-;2;-;4;-;1;-;5;-;3;-;2;2;19
"220050 AMARANTE";-;5;1;2;1;-;-;-;-;-;-;-;-;9
"220060 ANGICAL DO PIAUI";-;-;2;1;2;5;-;-;-;-;-;-;-;10
"220070 ANISIO DE ABREU";-;-;1;22;1;-;-;-;-;-;1;3;-;28
"220080 ANTONIO ALMEIDA";-;-;-;-;2;1;-;-;-;-;-;-;-;3
"220090 AROAZES";-;-;-;-;-;1;1;2;-;-;-;-;-;4
"220100 ARRAIAL";-;-;5;1;1;1;-;-;-;-;-;-;-;8
"220105 ASSUNCAO DO PIAUI";-;2;9;7;7;4;3;8;4;1;1;-;3;49
"220110 AVELINO LOPES";-;-;-;14;21;12;-;-;-;-;-;-;-;47
"220115 BAIXA GRANDE DO RIBEIRO";-;1;1;1;-;1;-;-;-;-;-;-;-;4
"220117 BARRA D'ALCANTARA";-;-;4;7;13;5;-;-;-;-;-;-;-;29
"220120 BARRAS";-;5;2;6;7;7;3;2;2;-;-;-;-;34
"220130 BARREIRAS DO PIAUI";-;-;-;3;-;4;-;2;-;-;1;1;-;11
"220140 BARRO DURO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220150 BATALHA";-;-;1;-;1;30;1;-;2;-;-;-;-;35
"220155 BELA VISTA DO PIAUI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220157 BELEM DO PIAUI";-;-;-;-;15;-;1;2;1;-;-;-;-;19
"220160 BENEDITINOS";-;62;11;1;6;2;2;1;1;1;-;1;6;94
"220170 BERTOLINIA";-;-;-;-;7;2;-;-;-;-;-;-;-;9
"220173 BETANIA DO PIAUI";-;1;-;-;1;8;2;-;-;-;-;-;-;12
"220177 BOA HORA";-;-;-;3;1;4;-;-;-;-;-;-;-;8
"220180 BOCAINA";-;-;-;-;-;3;6;2;-;-;-;-;-;11
"220190 BOM JESUS";-;6;16;29;57;133;166;22;3;1;-;-;-;433
"220191 BOM PRINCIPIO DO PIAUI";-;-;-;-;7;5;3;1;-;-;-;-;-;16
"220192 BONFIM DO PIAUI";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"220194 BOQUEIRAO DO PIAUI";-;-;-;-;-;4;-;2;-;-;-;-;-;6
"220196 BRASILEIRA";-;-;1;1;-;-;-;-;15;2;1;-;1;21
"220200 BURITI DOS LOPES";-;-;2;2;38;74;7;2;1;-;-;-;-;126
"220202 BURITI DOS MONTES";-;6;9;13;11;22;13;4;14;2;5;1;-;100
"220205 CABECEIRAS DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"220208 CAJUEIRO DA PRAIA";-;-;-;2;12;1;3;-;6;8;-;-;-;32
"220213 CAMPO GRANDE DO PIAUI";-;-;1;3;-;4;7;-;-;-;-;-;-;15
"220220 CAMPO MAIOR";-;2;5;16;27;42;34;10;1;3;-;-;2;142
"220225 CANAVIEIRA";-;6;-;1;-;-;-;-;-;-;-;-;-;7
"220230 CANTO DO BURITI";-;-;-;-;3;7;-;-;-;-;-;-;-;10
"220240 CAPITAO DE CAMPOS";-;-;1;4;4;4;3;1;13;2;-;-;-;32
"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;1;2;1;-;-;-;-;-;-;4
"220250 CARACOL";-;21;39;14;5;-;-;-;-;-;-;-;-;79
"220253 CARAUBAS DO PIAUI";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"220260 CASTELO DO PIAUI";-;2;9;17;35;51;18;6;-;-;1;-;-;139
"220265 CAXINGO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220270 COCAL";-;1;1;6;17;1;27;1;-;-;-;-;-;54
"220271 COCAL DE TELHA";-;-;-;-;-;-;1;-;9;2;3;1;-;16
"220272 COCAL DOS ALVES";-;-;-;1;1;1;1;2;-;-;-;-;-;6
"220273 COIVARAS";-;-;1;8;-;5;4;-;1;1;9;7;1;37
"220277 COLONIA DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220280 CONCEICAO DO CANINDE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220285 CORONEL JOSE DIAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220290 CORRENTE";-;1;5;12;5;1;5;1;2;-;-;-;1;33
"220300 CRISTALANDIA DO PIAUI";-;4;-;-;-;-;3;2;5;2;-;-;-;16
"220310 CRISTINO CASTRO";-;-;-;-;3;15;7;3;2;-;-;-;-;30
"220320 CURIMATA";-;-;18;-;-;-;1;2;-;-;-;-;-;21
"220323 CURRAIS";-;-;-;-;1;1;1;-;-;-;-;-;-;3
