2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"171620 PARANA";-;-;-;-;4;-;1;-;-;-;-;4;2;11
"171630 PAU D'ARCO";-;-;2;1;4;2;1;-;-;-;-;-;-;10
"171650 PEDRO AFONSO";-;5;5;5;8;4;6;2;-;1;-;1;1;38
"171660 PEIXE";-;25;7;18;6;-;-;-;-;1;-;-;7;64
"171665 PEQUIZEIRO";-;-;1;-;-;3;3;1;1;-;-;-;1;10
"171670 COLMEIA";-;2;3;9;1;-;-;-;-;-;1;-;-;16
"171700 PINDORAMA DO TOCANTINS";-;-;-;-;-;-;-;-;-;2;1;8;3;14
"171720 PIRAQUE";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"171750 PIUM";-;9;11;30;14;4;4;-;-;-;-;-;-;72
"171780 PONTE ALTA DO BOM JESUS";-;-;3;1;-;6;-;-;-;-;-;1;-;11
"171790 PONTE ALTA DO TOCANTINS";-;-;-;1;1;8;1;1;-;-;-;1;-;13
"171800 PORTO ALEGRE DO TOCANTINS";-;-;4;2;2;1;-;-;-;-;-;-;-;9
"171820 PORTO NACIONAL";-;13;10;20;21;18;17;8;-;-;-;2;4;113
"171830 PRAIA NORTE";-;2;8;17;2;-;-;-;-;2;-;-;-;31
"171840 PRESIDENTE KENNEDY";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"171845 PUGMIL";-;5;-;-;-;-;-;-;-;-;-;3;1;9
"171850 RECURSOLANDIA";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"171855 RIACHINHO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"171865 RIO DA CONCEICAO";-;-;-;1;9;-;-;-;-;-;-;-;-;10
"171870 RIO DOS BOIS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"171880 SAMPAIO";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"171884 SANDOLANDIA";-;13;21;21;7;-;-;1;-;-;-;1;2;66
"171888 SANTA MARIA DO TOCANTINS";-;-;1;-;2;2;1;8;1;-;-;-;-;15
"171890 SANTA ROSA DO TOCANTINS";-;22;2;1;-;-;-;-;-;-;-;-;1;26
"171900 SANTA TEREZA DO TOCANTINS";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"172000 SANTA TEREZINHA DO TOCANTINS";-;-;-;-;-;1;4;-;-;-;-;-;-;5
"172010 SAO BENTO DO TOCANTINS";-;-;-;1;-;2;-;-;-;-;-;1;1;5
"172020 SAO MIGUEL DO TOCANTINS";-;-;6;-;1;-;-;-;-;-;-;-;-;7
"172025 SAO SALVADOR DO TOCANTINS";-;7;24;24;15;8;-;2;-;-;-;-;1;81
"172030 SAO SEBASTIAO DO TOCANTINS";-;2;2;3;3;-;-;-;-;2;1;1;-;14
"172049 SAO VALERIO";-;-;-;6;1;6;1;-;-;-;-;-;-;14
"172065 SILVANOPOLIS";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"172080 SITIO NOVO DO TOCANTINS";-;6;2;-;1;-;1;-;-;-;-;-;-;10
"172085 SUCUPIRA";-;2;10;6;3;2;-;-;-;-;-;1;-;24
"172090 TAGUATINGA";-;-;6;3;8;7;1;4;-;2;-;-;-;31
"172093 TAIPAS DO TOCANTINS";-;-;1;12;7;-;-;-;-;-;-;-;-;20
"172097 TALISMA";-;52;16;2;-;2;-;-;-;-;-;-;1;73
"172100 PALMAS";-;330;564;666;724;437;227;79;74;53;50;94;104;3402
"172110 TOCANTINIA";-;155;35;8;-;4;1;-;2;1;-;-;11;217
"172120 TOCANTINOPOLIS";-;21;31;17;21;35;11;8;4;1;1;2;1;153
"172125 TUPIRAMA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"172208 WANDERLANDIA";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"172210 XAMBIOA";-;2;3;8;2;3;3;-;-;-;-;-;-;21
"210005 ACAILANDIA";-;1;4;-;4;2;3;1;-;-;-;-;-;15
"210010 AFONSO CUNHA";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"210020 ALCANTARA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210030 ALDEIAS ALTAS";-;-;-;2;2;-;-;1;-;-;-;-;-;5
"210047 ALTO ALEGRE DO PINDARE";-;3;2;-;-;-;-;-;-;-;-;-;-;5
"210050 ALTO PARNAIBA";-;1;-;-;12;3;5;-;4;-;1;-;-;26
"210055 AMAPA DO MARANHAO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210060 AMARANTE DO MARANHAO";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"210070 ANAJATUBA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210080 ANAPURUS";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"210083 APICUM-ACU";-;-;-;1;3;-;-;-;1;-;-;-;-;5
"210095 ARAME";-;-;-;-;-;-;3;2;1;1;-;1;2;10
"210100 ARARI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210110 AXIXA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210120 BACABAL";-;2;-;-;2;-;-;-;-;-;-;-;-;4
"210135 BACURITUBA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210140 BALSAS";-;6;-;4;-;-;3;-;-;-;1;-;-;14
"210150 BARAO DE GRAJAU";-;3;8;7;4;-;2;-;1;-;-;-;-;25
"210160 BARRA DO CORDA";-;54;86;72;16;18;3;2;1;1;2;2;1;258
"210170 BARREIRINHAS";-;-;-;-;1;-;-;-;1;-;-;1;-;3
"210173 BELAGUA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210177 BELA VISTA DO MARANHAO";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"210190 BEQUIMAO";-;1;3;6;4;8;2;1;-;-;1;-;-;26
"210200 BOM JARDIM";-;-;-;1;9;11;3;4;3;-;1;1;-;33
"210207 BOM LUGAR";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"210210 BREJO";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"210230 BURITI BRAVO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210232 BURITICUPU";-;-;-;2;6;9;8;-;-;-;-;-;-;25
"210235 BURITIRANA";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"210255 CAMPESTRE DO MARANHAO";-;-;-;2;6;1;-;-;-;-;-;-;-;9
"210260 CANDIDO MENDES";-;6;4;3;14;6;-;-;1;-;-;-;-;34
"210270 CANTANHEDE";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"210275 CAPINZAL DO NORTE";-;-;8;5;-;-;-;-;-;-;-;-;-;13
"210280 CAROLINA";-;15;30;14;6;4;5;3;2;5;3;1;7;95
"210290 CARUTAPERA";-;-;1;2;3;4;-;-;-;-;-;-;-;10
"210300 CAXIAS";-;6;1;6;5;8;7;1;-;1;-;1;2;38
"210320 CHAPADINHA";-;-;-;3;3;-;-;-;-;-;-;-;-;6
"210330 CODO";-;-;-;1;-;-;-;-;1;2;-;-;3;7
"210340 COELHO NETO";-;3;-;-;-;-;-;-;-;-;-;-;-;3
"210350 COLINAS";-;-;6;2;-;2;3;1;-;-;-;1;1;16
"210370 CURURUPU";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"210375 DAVINOPOLIS";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"210380 DOM PEDRO";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"210390 DUQUE BACELAR";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210405 ESTREITO";-;2;3;6;1;4;-;-;-;-;-;-;-;16
"210407 FEIRA NOVA DO MARANHAO";-;-;1;8;8;6;-;-;-;-;-;1;-;24
"210408 FERNANDO FALCAO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"210409 FORMOSA DA SERRA NEGRA";-;-;31;18;11;5;-;-;-;-;-;-;-;65
"210410 FORTALEZA DOS NOGUEIRAS";-;1;1;-;-;-;-;-;-;-;1;-;-;3
"210430 GODOFREDO VIANA";-;14;15;11;4;-;-;-;-;-;1;1;-;46
"210450 GOVERNADOR ARCHER";-;1;2;11;1;1;-;-;1;-;-;-;-;17
"210455 GOVERNADOR EDISON LOBAO";-;-;-;9;4;-;-;-;-;-;-;1;-;14
"210460 GOVERNADOR EUGENIO BARROS";-;-;4;4;-;-;-;-;-;-;-;-;-;8
"210465 GOVERNADOR NEWTON BELLO";-;-;1;1;4;-;-;-;-;-;-;-;-;6
"210467 GOVERNADOR NUNES FREIRE";-;-;-;-;-;3;1;-;-;-;-;-;-;4
"210470 GRACA ARANHA";-;-;-;6;1;-;2;-;-;-;-;-;-;9
"210480 GRAJAU";-;12;21;14;4;3;1;4;-;-;-;-;-;59
"210490 GUIMARAES";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"210500 HUMBERTO DE CAMPOS";-;2;1;7;6;10;3;2;3;1;-;1;-;36
"210510 ICATU";-;-;1;3;1;7;-;-;-;-;-;-;-;12
"210515 IGARAPE DO MEIO";-;2;42;38;2;2;-;-;-;1;-;-;-;87
"210520 IGARAPE GRANDE";-;-;-;2;9;23;-;-;-;-;-;-;-;34
"210530 IMPERATRIZ";-;49;109;49;35;16;15;1;5;2;3;1;6;291
"210535 ITAIPAVA DO GRAJAU";-;-;4;19;11;1;-;1;-;-;1;-;-;37
"210540 ITAPECURU MIRIM";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"210545 JATOBA";-;-;1;-;2;1;-;-;-;-;-;-;-;4
"210550 JOAO LISBOA";-;4;3;-;-;1;-;-;-;-;-;-;-;8
"210560 JOSELANDIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210565 JUNCO DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210570 LAGO DA PEDRA";-;-;-;1;12;1;1;1;-;1;-;-;-;17
"210580 LAGO DO JUNCO";-;-;-;-;-;-;-;2;1;-;-;-;-;3
"210592 LAGOA DO MATO";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"210596 LAGOA GRANDE DO MARANHAO";-;-;-;1;6;1;-;-;-;-;-;-;-;8
"210598 LAJEADO NOVO";-;1;3;-;-;-;-;-;-;-;-;-;-;4
"210632 MARACACUME";-;-;-;-;12;8;-;-;-;-;-;-;-;20
"210637 MARANHAOZINHO";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210660 MATOES";-;-;-;3;3;4;-;1;1;1;2;2;-;17
"210670 MIRADOR";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"210675 MIRANDA DO NORTE";-;-;1;2;1;-;-;-;-;-;-;-;-;4
"210690 MONCAO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210700 MONTES ALTOS";-;-;5;1;-;-;-;-;-;-;-;-;-;6
"210710 MORROS";-;1;1;1;2;1;-;-;-;-;-;-;-;6
"210720 NINA RODRIGUES";-;11;-;1;-;-;-;-;-;-;-;-;-;12
"210730 NOVA IORQUE";-;-;-;-;-;1;-;1;2;-;-;-;-;4
"210750 PACO DO LUMIAR";-;-;-;4;10;3;7;14;25;23;6;3;2;97
"210770 PARAIBANO";-;-;-;-;9;4;1;-;-;2;-;4;-;20
"210780 PARNARAMA";-;4;1;-;2;1;7;2;-;-;-;-;-;17
"210800 PASTOS BONS";-;-;-;5;1;-;-;-;-;-;-;-;-;6
"210805 PAULINO NEVES";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210810 PAULO RAMOS";-;-;-;-;-;6;2;1;-;-;-;-;-;9
"210820 PEDREIRAS";-;2;1;5;28;10;7;2;2;-;3;-;-;60
"210825 PEDRO DO ROSARIO";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"210830 PENALVA";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"210840 PERI MIRIM";-;-;4;-;1;-;-;-;-;-;-;-;-;5
"210850 PINDARE-MIRIM";-;2;5;4;1;-;-;-;-;-;-;-;-;12
"210860 PINHEIRO";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"210870 PIO XII";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"210880 PIRAPEMAS";-;-;1;-;-;2;-;-;-;-;-;-;-;3
"210890 POCAO DE PEDRAS";-;-;-;-;-;1;-;1;1;-;-;-;-;3
"210900 PORTO FRANCO";-;-;-;-;1;-;2;1;-;-;-;-;-;4
"210905 PORTO RICO DO MARANHAO";-;-;-;-;-;-;-;-;4;12;1;-;-;17
"210910 PRESIDENTE DUTRA";-;1;-;1;8;1;-;2;1;-;3;3;1;21
"210923 PRESIDENTE MEDICI";-;-;-;-;1;2;-;1;-;-;-;-;-;4
"210930 PRESIDENTE VARGAS";-;-;-;-;-;-;1;-;2;-;-;-;-;3
"210950 RIACHAO";-;1;15;4;5;1;-;3;3;-;-;-;-;32
"210960 ROSARIO";-;-;-;1;4;6;2;1;-;-;-;-;-;14
"210975 SANTA FILOMENA DO MARANHAO";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"210980 SANTA HELENA";-;3;-;2;-;1;-;-;-;-;-;-;-;6
"210990 SANTA INES";-;1;2;6;5;1;2;1;-;-;1;-;2;21
"211000 SANTA LUZIA";-;2;2;-;-;-;-;-;1;-;-;-;-;5
"211003 SANTA LUZIA DO PARUA";-;-;-;2;9;-;-;-;-;-;-;-;-;11
"211010 SANTA QUITERIA DO MARANHAO";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"211030 SANTO ANTONIO DOS LOPES";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"211040 SAO BENEDITO DO RIO PRETO";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"211060 SAO BERNARDO";-;-;-;-;-;-;1;-;1;-;-;-;2;4
"211070 SAO DOMINGOS DO MARANHAO";-;-;-;-;-;-;7;1;-;1;-;2;-;11
"211085 SAO FRANCISCO DO BREJAO";-;-;1;1;-;-;-;-;-;-;-;3;-;5
"211090 SAO FRANCISCO DO MARANHAO";-;-;-;-;2;1;-;1;-;-;-;-;-;4
"211102 SAO JOAO DO CARU";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"211105 SAO JOAO DO PARAISO";-;3;2;2;-;1;1;-;-;1;-;-;-;10
"211107 SAO JOAO DO SOTER";-;4;3;3;1;-;4;-;-;-;-;-;-;15
"211110 SAO JOAO DOS PATOS";-;-;5;9;19;19;6;2;-;-;-;-;-;60
"211120 SAO JOSE DE RIBAMAR";-;-;1;-;2;2;-;3;2;1;1;-;-;12
"211125 SAO JOSE DOS BASILIOS";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"211130 SAO LUIS";-;25;27;67;235;238;183;104;118;83;50;39;39;1208
"211153 SAO PEDRO DA AGUA BRANCA";-;-;-;1;5;1;2;-;-;-;-;-;-;9
"211157 SAO PEDRO DOS CRENTES";-;15;25;3;-;-;-;-;-;-;-;-;-;43
"211160 SAO RAIMUNDO DAS MANGABEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"211174 SENADOR ALEXANDRE COSTA";-;-;-;1;3;-;-;-;-;-;-;-;-;4
"211180 SITIO NOVO";-;1;1;3;6;1;-;-;-;-;-;3;-;15
"211190 SUCUPIRA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"211195 SUCUPIRA DO RIACHAO";-;-;4;6;5;-;2;2;1;1;-;-;-;21
"211200 TASSO FRAGOSO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"211210 TIMBIRAS";-;-;5;7;1;-;-;-;-;1;-;-;-;14
"211220 TIMON";-;3;1;1;1;-;3;-;1;-;-;-;-;10
"211223 TRIZIDELA DO VALE";-;-;-;1;10;2;-;-;-;-;-;-;-;13
"211230 TUNTUM";-;-;-;1;4;7;1;-;-;-;-;1;1;15
"211240 TURIACU";-;-;-;-;-;-;-;-;-;-;-;2;1;3
"211260 URBANO SANTOS";-;1;4;21;3;1;-;-;-;-;-;-;-;30
"211270 VARGEM GRANDE";-;4;2;1;1;2;-;-;-;1;-;-;-;11
"211280 VIANA";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"211285 VILA NOVA DOS MARTIRIOS";-;5;4;9;10;6;-;2;-;-;3;3;1;43
"211300 VITORINO FREIRE";-;1;1;1;1;-;-;-;-;-;-;-;-;4
"211400 ZE DOCA";-;1;-;6;8;5;-;-;3;1;-;-;1;25
"220010 AGRICOLANDIA";-;-;-;8;2;3;-;-;-;-;-;-;-;13
"220020 AGUA BRANCA";-;1;1;4;15;5;3;-;1;-;-;1;2;33
"220030 ALTO LONGA";-;-;-;2;1;-;-;2;4;1;-;-;1;11
"220040 ALTOS";-;1;-;2;9;11;10;-;1;-;-;-;-;34
"220045 ALVORADA DO GURGUEIA";-;1;-;2;-;1;-;5;-;2;-;2;2;15
"220060 ANGICAL DO PIAUI";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"220070 ANISIO DE ABREU";-;-;1;22;1;-;-;-;-;-;-;-;-;24
"220080 ANTONIO ALMEIDA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220090 AROAZES";-;-;-;-;-;1;1;2;-;-;-;-;-;4
"220105 ASSUNCAO DO PIAUI";-;2;9;7;7;-;1;3;1;-;-;-;-;30
"220110 AVELINO LOPES";-;-;-;14;21;12;-;-;-;-;-;-;-;47
"220117 BARRA D'ALCANTARA";-;-;4;7;11;2;-;-;-;-;-;-;-;24
"220120 BARRAS";-;1;2;3;3;-;1;1;2;-;-;-;-;13
"220130 BARREIRAS DO PIAUI";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"220140 BARRO DURO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220150 BATALHA";-;-;1;-;-;1;-;-;1;-;-;-;-;3
"220155 BELA VISTA DO PIAUI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220157 BELEM DO PIAUI";-;-;-;-;-;-;1;2;1;-;-;-;-;4
"220160 BENEDITINOS";-;-;-;-;1;-;-;-;-;1;-;-;-;2
"220170 BERTOLINIA";-;-;-;-;4;-;-;-;-;-;-;-;-;4
"220177 BOA HORA";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"220190 BOM JESUS";-;3;14;20;40;95;150;18;3;1;-;-;-;344
"220192 BONFIM DO PIAUI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220194 BOQUEIRAO DO PIAUI";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220196 BRASILEIRA";-;-;-;1;-;-;-;-;15;2;1;-;1;20
"220200 BURITI DOS LOPES";-;-;1;2;2;3;2;2;1;-;-;-;-;13
"220202 BURITI DOS MONTES";-;5;8;9;11;13;11;1;-;-;-;-;-;58
"220208 CAJUEIRO DA PRAIA";-;-;-;-;-;-;1;-;6;8;-;-;-;15
"220213 CAMPO GRANDE DO PIAUI";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"220220 CAMPO MAIOR";-;2;3;13;22;28;22;8;-;-;-;-;-;98
"220225 CANAVIEIRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220230 CANTO DO BURITI";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"220240 CAPITAO DE CAMPOS";-;-;1;3;1;1;-;-;-;-;-;-;-;6
"220245 CAPITAO GERVASIO OLIVEIRA";-;-;-;-;1;2;1;-;-;-;-;-;-;4
"220250 CARACOL";-;-;6;-;-;-;-;-;-;-;-;-;-;6
"220260 CASTELO DO PIAUI";-;-;-;-;-;6;16;6;-;-;1;-;-;29
"220265 CAXINGO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220270 COCAL";-;-;1;3;17;1;2;-;-;-;-;-;-;24
"220271 COCAL DE TELHA";-;-;-;-;-;-;1;-;-;-;3;1;-;5
"220272 COCAL DOS ALVES";-;-;-;1;1;-;-;1;-;-;-;-;-;3
"220273 COIVARAS";-;-;1;3;-;-;2;-;-;-;-;-;-;6
"220285 CORONEL JOSE DIAS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220290 CORRENTE";-;1;4;6;-;-;-;-;-;-;-;-;-;11
"220300 CRISTALANDIA DO PIAUI";-;4;-;-;-;-;-;-;-;-;-;-;-;4
"220310 CRISTINO CASTRO";-;-;-;-;-;-;2;2;-;-;-;-;-;4
"220320 CURIMATA";-;-;18;-;-;-;1;2;-;-;-;-;-;21
"220323 CURRAIS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220327 CURRAL NOVO DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"220330 DEMERVAL LOBAO";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"220335 DIRCEU ARCOVERDE";-;-;1;1;1;-;-;2;-;2;2;-;-;9
"220345 DOM INOCENCIO";-;-;2;1;1;-;-;-;-;1;-;-;-;5
"220350 ELESBAO VELOSO";-;-;2;-;2;-;1;-;-;-;-;-;-;5
"220370 ESPERANTINA";-;-;-;1;-;1;-;2;-;-;1;25;7;37
"220375 FARTURA DO PIAUI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220390 FLORIANO";-;5;4;6;6;3;1;3;-;1;1;-;2;32
"220410 FRANCISCO AYRES";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"220430 FRONTEIRAS";-;1;-;25;54;16;2;3;-;1;-;-;-;102
"220440 GILBUES";-;-;-;-;1;4;3;-;-;-;-;-;-;8
"220450 GUADALUPE";-;-;2;4;3;-;-;-;-;-;-;-;-;9
"220455 GUARIBAS";-;-;-;2;23;1;-;-;-;-;1;-;-;27
"220460 HUGO NAPOLEAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220470 INHUMA";-;-;-;-;2;1;1;2;-;3;-;-;-;9
"220480 IPIRANGA DO PIAUI";-;1;2;-;21;40;4;1;-;-;-;-;-;69
"220515 JACOBINA DO PIAUI";-;-;-;-;-;-;-;-;-;3;-;-;-;3
"220520 JAICOS";-;-;-;-;1;4;-;-;-;1;-;-;-;6
"220527 JATOBA DO PIAUI";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220530 JERUMENHA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220540 JOAQUIM PIRES";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"220550 JOSE DE FREITAS";-;-;-;5;4;6;4;3;3;4;1;-;-;30
"220551 JUAZEIRO DO PIAUI";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"220552 JULIO BORGES";-;5;1;-;-;8;-;-;-;1;-;-;-;15
"220553 JUREMA";-;-;-;-;24;9;2;-;-;-;-;-;-;35
"220554 LAGOINHA DO PIAUI";-;-;1;1;2;-;3;-;-;-;-;-;-;7
"220555 LAGOA ALEGRE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220557 LAGOA DE SAO FRANCISCO";-;1;27;47;14;6;1;-;-;-;-;-;-;96
"220559 LAGOA DO SITIO";-;1;-;1;1;-;2;24;2;-;-;-;-;31
"220560 LANDRI SALES";-;1;-;-;4;2;-;-;1;1;1;2;2;14
"220570 LUIS CORREIA";-;1;3;4;6;1;3;14;10;4;-;-;-;46
"220595 MARCOLANDIA";-;-;-;-;3;-;-;-;-;1;-;-;-;4
"220600 MARCOS PARENTE";-;11;2;-;2;-;-;-;-;-;-;-;-;15
"220610 MATIAS OLIMPIO";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"220635 MILTON BRANDAO";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"220640 MONSENHOR GIL";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"220650 MONSENHOR HIPOLITO";-;-;-;-;-;3;-;-;-;-;-;-;-;3
"220665 MORRO CABECA NO TEMPO";-;-;1;7;7;17;11;-;-;-;-;-;-;43
"220667 MORRO DO CHAPEU DO PIAUI";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"220669 MURICI DOS PORTELAS";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"220670 NAZARE DO PIAUI";-;-;-;-;5;3;-;-;-;-;-;-;-;8
"220672 NAZARIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220675 NOSSA SENHORA DE NAZARE";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"220680 NOSSA SENHORA DOS REMEDIOS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"220690 NOVO ORIENTE DO PIAUI";-;-;-;1;1;-;-;2;-;-;-;-;-;4
"220700 OEIRAS";-;1;12;11;16;11;11;-;-;1;-;-;-;63
"220760 PARNAGUA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220770 PARNAIBA";-;4;1;8;26;37;80;76;34;6;2;1;-;275
"220777 PATOS DO PIAUI";-;-;-;-;-;2;3;-;-;-;-;-;-;5
"220780 PAULISTANA";-;-;4;2;3;-;3;5;2;2;-;-;-;21
"220790 PEDRO II";-;37;22;14;3;5;1;3;5;-;-;-;-;90
"220800 PICOS";-;1;2;2;5;7;8;12;1;2;1;5;1;47
"220810 PIMENTEIRAS";-;18;50;23;13;6;4;18;-;-;-;-;-;132
"220820 PIO IX";-;-;-;1;1;7;51;30;-;-;-;-;-;90
"220830 PIRACURUCA";-;-;-;-;-;2;1;-;9;1;2;-;-;15
"220840 PIRIPIRI";-;7;4;15;17;14;9;10;4;-;3;-;-;83
"220855 PORTO ALEGRE DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220860 PRATA DO PIAUI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"220870 REDENCAO DO GURGUEIA";-;2;19;12;7;1;2;-;-;-;-;-;-;43
"220880 REGENERACAO";-;-;4;2;4;-;2;-;-;1;-;-;-;13
"220885 RIACHO FRIO";-;-;6;-;-;-;-;-;-;-;-;-;-;6
"220890 RIBEIRO GONCALVES";-;-;4;4;20;11;2;1;-;2;-;-;-;44
"220915 SANTA CRUZ DOS MILAGRES";-;-;-;-;-;10;-;-;-;-;-;-;-;10
"220945 SANTO ANTONIO DOS MILAGRES";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"220955 SAO BRAZ DO PIAUI";-;-;1;3;2;5;-;-;-;-;-;-;-;11
"220970 SAO FRANCISCO DO PIAUI";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"220975 SAO GONCALO DO GURGUEIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"220990 SAO JOAO DA SERRA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"220995 SAO JOAO DA VARJOTA";-;-;-;1;-;-;1;3;-;-;-;-;-;5
"220997 SAO JOAO DO ARRAIAL";-;-;-;-;-;-;-;-;1;7;-;-;-;8
"221000 SAO JOAO DO PIAUI";-;1;-;2;1;-;-;1;1;-;-;-;-;6
"221005 SAO JOSE DO DIVINO";-;-;-;-;1;-;-;2;-;-;-;-;-;3
"221030 SAO JULIAO";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"221038 SAO MIGUEL DA BAIXA GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"221040 SAO MIGUEL DO TAPUIO";-;-;1;-;-;-;1;-;1;1;-;2;-;6
"221050 SAO PEDRO DO PIAUI";-;-;4;1;1;-;1;-;-;-;-;-;-;7
"221060 SAO RAIMUNDO NONATO";-;-;1;4;2;-;2;8;2;3;1;-;2;25
"221062 SEBASTIAO BARROS";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"221063 SEBASTIAO LEAL";-;-;1;1;-;-;-;6;1;-;-;-;-;9
"221065 SIGEFREDO PACHECO";-;-;1;-;1;6;28;8;-;2;-;-;-;46
"221080 SIMPLICIO MENDES";-;-;1;-;-;-;-;-;-;-;-;-;-;1
