2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130210 JAPURA";-;2;7;24;14;7;20;20;8;14;23;37;12;3;5;-;2;1;4;7;9;9;-;1;6;6;7;5;1;-;-;-;-;-;-;-;-;-;-;1;4;5;9;12;10;43;33;48;29;18;34;30;16;-;546
"130220 JURUA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130230 JUTAI";-;27;26;49;78;58;31;50;37;19;18;21;24;21;49;30;34;39;26;23;22;27;19;21;15;26;24;21;33;25;19;8;5;10;2;4;3;5;5;5;9;4;4;5;7;7;1;7;3;3;4;7;8;-;1028
"130240 LABREA";-;119;85;131;108;119;88;15;10;12;36;14;10;33;49;17;18;11;4;2;3;5;5;3;4;3;6;14;5;6;3;-;5;9;9;5;10;26;17;23;10;16;37;27;21;22;19;19;22;54;66;98;41;-;1494
"130250 MANACAPURU";-;1;5;5;12;28;94;20;7;5;2;4;7;10;16;20;20;23;22;11;13;5;5;4;4;-;-;2;-;1;1;-;2;2;4;-;2;-;2;-;-;-;1;2;1;2;1;4;2;-;2;3;-;-;377
"130255 MANAQUIRI";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
"130260 MANAUS";-;807;756;818;506;551;518;376;183;236;251;271;268;278;232;234;229;204;182;173;156;149;143;166;135;146;138;129;114;123;108;109;59;65;53;81;69;58;44;29;40;27;30;28;27;38;35;27;33;53;92;173;121;-;9871
"130270 MANICORE";-;17;41;41;43;56;56;83;51;57;16;16;24;16;11;9;9;13;6;6;10;13;-;1;4;1;1;4;4;3;6;9;12;9;3;4;-;5;11;1;3;5;6;3;5;7;21;15;22;7;12;7;1;-;786
"130280 MARAA";-;-;1;2;3;7;5;5;6;15;6;7;8;5;3;6;2;4;4;1;3;-;1;-;1;3;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;1;3;-;1;1;2;-;155
"130290 MAUES";-;49;40;12;2;2;-;-;-;-;-;1;-;1;-;-;2;1;2;-;-;-;-;-;-;-;1;2;-;1;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;2;-;5;21;79;50;-;279
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;5
"130320 NOVO AIRAO";-;4;6;29;36;40;19;4;1;1;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;1;-;1;-;-;-;-;2;-;3;1;3;-;-;-;1;-;1;3;-;2;-;-;-;3;-;-;164
"130330 NOVO ARIPUANA";-;-;2;3;2;6;12;1;1;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"130340 PARINTINS";-;4;10;45;53;12;3;-;-;1;1;2;2;1;-;1;-;5;2;1;2;1;-;2;3;-;1;2;1;1;2;1;1;-;-;-;3;-;-;2;-;1;-;-;-;1;1;-;1;-;-;1;1;-;171
"130350 PAUINI";-;9;4;10;12;2;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;6;4;4;-;60
"130353 PRESIDENTE FIGUEIREDO";-;8;3;13;11;28;13;1;6;1;2;1;4;3;-;2;3;4;-;-;-;2;-;1;-;-;1;1;-;2;-;1;-;-;2;3;1;1;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;122
"130356 RIO PRETO DA EVA";-;4;10;25;17;3;1;1;1;-;-;1;1;1;5;2;2;2;2;2;2;2;2;1;2;1;1;5;3;3;-;1;2;-;1;1;-;1;-;-;-;-;-;-;-;1;8;2;1;1;7;-;-;-;128
"130360 SANTA ISABEL DO RIO NEGRO";-;-;1;-;-;-;-;1;-;3;-;-;-;-;2;1;-;-;5;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;23
"130370 SANTO ANTONIO DO ICA";-;10;13;21;22;23;12;9;9;8;1;-;1;-;-;3;5;7;3;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;3;5;26;20;24;17;6;-;256
"130380 SAO GABRIEL DA CACHOEIRA";-;1;-;-;-;2;1;2;-;1;-;3;2;1;-;3;2;-;2;-;1;-;1;1;-;1;-;-;-;-;1;-;1;1;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;32
"130390 SAO PAULO DE OLIVENCA";-;17;33;15;28;11;21;34;22;26;12;9;10;21;11;15;1;1;2;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;-;1;-;-;-;-;2;-;-;3;2;2;-;1;6;2;5;2;-;356
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;2;1;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;1;1;-;-;-;-;-;39
"130400 SILVES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;25;16;31;24;55;59;25;19;14;14;18;20;10;3;4;10;5;1;-;3;1;1;1;5;1;-;1;1;-;-;1;2;1;-;3;1;2;2;3;6;3;7;5;9;6;7;2;5;5;10;7;6;-;460
"130410 TAPAUA";-;5;12;3;7;7;10;11;7;14;12;11;6;7;2;4;6;15;9;29;33;28;49;42;32;18;20;13;19;27;17;15;14;9;25;14;22;12;14;12;16;17;35;19;18;55;96;82;63;79;68;57;5;-;1222
"130420 TEFE";-;58;55;48;62;65;84;72;27;48;43;41;47;50;44;41;49;30;54;45;45;33;18;13;20;17;23;33;24;20;25;20;12;16;8;7;3;5;2;5;7;4;4;7;5;7;9;13;24;19;14;8;15;-;1448
"130423 TONANTINS";-;17;57;49;41;144;100;46;47;15;16;11;-;3;2;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;37;16;-;625
"130426 UARINI";-;-;1;-;2;-;-;1;-;-;-;-;-;-;1;-;3;1;-;2;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;19
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;15
"130440 URUCURITUBA";-;2;-;-;5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"140005 ALTO ALEGRE";-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"140010 BOA VISTA";-;5;7;8;14;37;42;14;-;-;-;-;1;2;1;2;4;3;2;5;4;3;8;1;-;5;2;4;6;5;3;-;5;2;2;2;1;1;4;6;2;8;2;1;9;2;4;2;1;3;2;2;4;-;253
"140015 BONFIM";-;-;1;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;2;-;1;1;-;-;1;3;13;11;19;3;14;9;6;-;1;1;-;1;-;-;2;1;-;3;-;-;-;100
"140017 CANTA";-;-;1;-;-;-;-;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;3;-;1;1;-;-;-;-;1;-;-;-;-;-;-;20
"140020 CARACARAI";-;1;2;3;4;3;3;2;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"140023 CAROEBE";-;-;-;1;-;-;1;-;-;-;-;1;-;2;1;1;2;-;1;1;2;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;7
"140030 MUCAJAI";-;-;1;-;1;-;-;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;-;4;-;1;2;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;22
"140040 NORMANDIA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"140045 PACARAIMA";-;-;1;3;3;1;3;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;17
"140047 RORAINOPOLIS";-;1;-;2;3;6;6;-;1;-;-;1;1;-;1;1;-;-;2;-;1;2;4;1;2;-;-;1;-;-;1;-;1;3;-;2;-;1;-;-;1;-;-;-;-;-;1;1;2;1;-;-;-;-;50
"140050 SAO JOAO DA BALIZA";-;-;-;-;1;1;-;-;-;-;-;-;2;1;3;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
"140060 SAO LUIZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150010 ABAETETUBA";-;1;2;3;4;7;9;3;-;1;-;1;-;-;-;1;1;2;1;1;6;-;1;-;1;2;3;-;-;-;-;1;1;2;-;-;2;-;-;1;-;1;2;4;-;-;-;1;1;3;-;-;1;-;70
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;1;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
"150020 ACARA";-;-;-;-;-;2;3;2;2;4;-;2;2;4;3;1;1;8;7;4;3;3;-;2;1;-;1;2;-;-;1;1;2;1;-;1;-;-;-;2;1;-;1;-;1;2;-;3;1;-;2;1;-;-;77
"150030 AFUA";-;23;51;25;23;29;17;10;8;15;7;5;5;7;5;2;1;8;11;21;17;9;11;5;2;1;1;1;5;1;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;7;6;8;6;7;8;16;14;-;405
"150034 AGUA AZUL DO NORTE";-;-;3;6;5;16;6;6;3;3;2;3;15;12;5;9;6;3;4;4;4;2;4;5;1;-;-;-;4;-;1;3;3;5;3;1;4;3;2;4;1;2;2;1;-;3;2;-;1;1;1;1;-;-;175
"150040 ALENQUER";-;12;7;3;4;8;-;-;3;3;7;4;6;13;10;15;11;6;3;4;4;4;2;-;2;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;9;2;4;1;-;153
"150050 ALMEIRIM";-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;7
"150060 ALTAMIRA";-;6;13;39;33;59;64;50;24;30;34;32;26;25;29;14;20;13;14;20;9;26;10;10;3;6;9;17;8;9;3;5;7;5;7;3;2;2;4;4;2;2;1;2;-;5;16;19;9;2;4;7;2;-;765
"150070 ANAJAS";-;2;4;6;5;5;2;-;2;6;10;36;8;-;-;1;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"150080 ANANINDEUA";-;4;6;8;10;8;3;3;4;5;2;2;4;3;4;3;-;4;2;3;1;3;6;5;1;1;1;-;1;5;3;1;1;2;3;1;2;-;2;2;3;3;2;2;5;-;1;1;2;7;-;8;2;-;155
"150085 ANAPU";-;5;7;31;28;21;6;2;2;10;3;1;6;1;1;1;3;2;7;1;5;-;3;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;5;4;-;-;3;1;-;-;-;-;1;-;-;1;-;-;165
"150090 AUGUSTO CORREA";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;1;2;1;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;14
"150095 AURORA DO PARA";-;2;3;11;13;12;10;1;1;2;3;3;3;9;3;1;-;-;1;-;1;1;11;12;8;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;118
"150110 BAGRE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;1;-;-;4;-;-;-;-;-;-;-;-;-;-;18
"150120 BAIAO";-;-;-;1;1;1;2;1;-;1;-;-;-;2;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150125 BANNACH";-;1;1;-;2;2;1;-;1;1;5;4;1;-;2;1;5;6;3;2;-;3;-;1;-;-;1;1;2;3;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;5;-;-;60
"150130 BARCARENA";-;-;-;2;4;3;1;-;-;-;-;-;-;-;-;2;1;-;1;-;2;-;-;-;-;1;2;1;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"150140 BELEM";-;49;62;86;100;98;56;41;25;53;38;49;39;40;38;37;46;35;51;47;46;47;32;46;34;31;23;31;19;18;19;23;23;25;22;20;10;19;9;16;11;6;22;10;14;8;14;23;22;16;16;15;8;-;1688
"150145 BELTERRA";-;1;1;2;-;3;4;-;2;1;1;-;-;-;-;-;2;-;1;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;5;12;3;1;-;-;47
"150150 BENEVIDES";-;7;9;13;18;9;8;4;1;1;6;3;5;-;3;2;3;1;3;1;-;-;1;1;2;-;3;-;4;-;3;-;-;1;2;1;1;1;1;1;3;3;-;-;1;5;3;2;1;-;1;1;-;-;139
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;2;-;1;2;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;2;-;-;-;-;19
"150160 BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150170 BRAGANCA";-;1;-;1;-;5;5;4;-;3;-;-;4;2;2;1;-;1;-;1;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;36
"150172 BRASIL NOVO";-;1;3;-;1;3;2;3;-;-;2;-;-;1;1;1;-;-;-;2;5;2;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;35
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;1;1;-;1;3;-;-;-;2;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"150178 BREU BRANCO";-;1;-;-;1;2;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"150180 BREVES";-;-;-;-;1;3;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;4;-;5;15;3;4;3;3;3;2;2;3;-;-;1;1;-;2;-;-;63
"150190 BUJARU";-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;19;17;25;55;51;6;3;3;8;5;9;7;4;3;3;3;3;9;8;3;6;6;14;8;3;14;9;4;8;2;3;4;3;2;3;2;3;3;2;-;-;5;2;1;1;6;4;6;1;12;13;7;-;401
"150215 CANAA DOS CARAJAS";-;10;22;29;40;36;49;30;21;17;35;26;21;9;12;14;14;13;14;10;7;7;10;13;4;12;13;6;3;2;4;2;2;3;3;1;5;1;-;-;-;2;-;-;1;3;1;-;4;5;12;4;-;-;552
"150220 CAPANEMA";-;-;2;3;3;1;4;1;2;5;2;2;4;1;-;1;2;-;4;4;3;2;-;-;-;2;-;-;1;1;1;1;1;-;1;1;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;58
"150230 CAPITAO POCO";-;1;5;4;1;1;-;1;-;1;-;3;-;-;-;-;5;1;1;-;1;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;1;-;34
"150240 CASTANHAL";-;12;10;13;15;16;3;2;-;1;1;4;1;6;5;6;3;5;3;3;5;4;3;6;3;2;4;4;3;3;1;3;7;8;8;5;3;1;3;5;1;6;4;4;5;8;5;3;4;6;1;3;1;-;241
"150250 CHAVES";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150260 COLARES";-;-;-;-;3;3;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150270 CONCEICAO DO ARAGUAIA";-;78;76;84;58;92;47;12;20;9;12;16;18;9;1;8;7;17;5;9;4;3;5;1;2;7;11;8;3;2;4;8;3;11;8;6;2;6;5;1;2;8;13;9;30;32;83;91;175;158;161;83;66;1;1590
"150275 CONCORDIA DO PARA";-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;11
"150276 CUMARU DO NORTE";-;3;2;-;2;2;11;1;1;8;11;8;5;10;2;5;-;2;4;4;3;-;1;1;1;3;-;2;1;-;-;2;2;2;5;3;5;5;4;7;10;6;6;5;3;5;4;3;4;-;5;-;2;-;181
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;2;1;-;1;1;1;-;-;-;1;-;1;2;1;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"150280 CURRALINHO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;4
"150285 CURUA";-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150290 CURUCA";-;-;1;4;1;-;1;-;2;-;-;2;-;1;3;-;1;1;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;-;26
"150293 DOM ELISEU";-;3;2;-;1;2;1;1;2;1;1;4;1;2;2;1;5;7;5;7;2;-;1;1;3;1;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;61
"150295 ELDORADO DOS CARAJAS";-;-;-;4;1;4;5;-;2;1;1;2;1;-;-;-;-;1;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;2;-;-;37
"150300 FARO";-;-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150304 FLORESTA DO ARAGUAIA";-;32;36;23;17;13;13;9;3;15;14;9;3;5;1;6;4;-;7;1;2;3;4;5;6;5;3;1;2;-;-;1;-;-;-;-;1;2;-;1;1;1;-;-;2;1;3;3;22;22;25;12;15;-;354
"150307 GARRAFAO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150309 GOIANESIA DO PARA";-;1;2;-;3;2;4;1;4;4;7;6;11;6;10;5;4;2;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;82
"150310 GURUPA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150320 IGARAPE-ACU";-;9;7;8;16;27;10;5;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;3;-;2;3;1;1;1;1;-;1;1;-;-;2;6;-;1;2;6;15;6;-;1;4;2;1;-;147
"150330 IGARAPE-MIRI";-;5;4;2;6;6;3;4;-;3;3;2;1;2;-;2;-;1;2;2;3;1;1;-;2;-;3;-;2;1;-;-;2;-;2;1;1;2;-;3;2;-;1;8;1;1;3;2;1;5;3;1;-;-;100
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;7
"150345 IPIXUNA DO PARA";-;-;5;7;11;6;4;4;-;1;4;5;1;1;1;1;-;3;1;1;1;1;2;3;1;1;-;1;1;-;-;1;-;-;-;-;5;2;2;-;-;-;2;-;-;-;-;2;3;5;1;-;-;-;90
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;1;2;-;-;1;-;1;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;14
"150360 ITAITUBA";-;28;42;45;48;32;27;37;34;34;40;53;27;20;19;11;10;8;8;11;7;8;3;3;1;5;6;2;3;2;1;1;5;2;1;1;1;3;3;-;3;3;3;2;1;2;2;3;3;6;1;3;4;-;628
"150370 ITUPIRANGA";-;10;9;15;22;28;23;11;1;4;3;2;38;2;2;2;5;3;3;2;2;1;1;2;-;1;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2;1;-;1;3;4;3;-;1;-;212
"150375 JACAREACANGA";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5
"150380 JACUNDA";-;-;4;3;3;5;12;7;7;13;16;23;25;12;9;9;5;8;11;11;8;9;13;2;7;2;4;1;2;3;3;3;2;4;5;2;1;2;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;260
"150390 JURUTI";-;3;-;-;7;2;1;-;3;-;-;1;1;-;-;1;-;1;3;1;1;1;-;2;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;31
"150400 LIMOEIRO DO AJURU";-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150405 MAE DO RIO";-;-;-;-;1;-;1;2;-;-;1;-;2;-;-;1;2;2;-;-;2;4;-;-;2;-;1;-;1;2;-;3;1;-;2;-;2;1;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;37
"150410 MAGALHAES BARATA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;4;6;-;-;-;1;-;-;-;-;-;-;-;-;30
"150420 MARABA";-;5;3;4;2;5;2;6;5;4;5;2;2;2;3;5;1;4;3;4;2;1;5;3;1;1;-;1;-;1;-;3;1;-;1;1;1;1;-;-;-;-;1;-;-;-;1;1;-;2;-;-;1;-;96
