2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130210 JAPURA";-;2;7;24;14;7;20;20;8;14;23;37;12;4;5;-;2;1;4;7;9;9;-;1;6;6;7;5;1;-;-;-;-;-;-;-;-;-;-;1;4;5;9;12;10;43;33;48;29;18;34;30;16;-;547
"130220 JURUA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130230 JUTAI";-;27;26;50;78;58;39;63;55;52;111;136;107;44;77;47;48;48;48;31;28;29;24;22;16;30;24;21;35;25;21;8;5;10;2;4;3;5;5;5;9;4;4;5;7;7;1;7;4;3;4;7;8;-;1537
"130240 LABREA";-;119;86;133;112;119;88;15;12;13;39;16;14;34;53;22;22;19;13;24;25;42;26;12;22;25;10;19;10;7;5;-;7;10;13;10;12;31;22;29;13;19;43;31;27;24;25;30;55;96;140;183;104;8;2088
"130250 MANACAPURU";-;3;5;6;12;28;95;21;11;5;2;4;7;11;16;20;20;23;22;11;13;6;5;4;4;-;-;2;-;1;2;1;2;3;4;-;2;-;2;-;-;-;1;2;1;2;1;4;2;-;2;3;-;-;391
"130255 MANAQUIRI";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;7
"130260 MANAUS";-;816;762;835;518;576;548;408;213;260;286;315;304;300;252;250;242;208;195;187;168;162;164;188;161;183;159;153;136;140;127;135;75;80;70;99;77;63;50;34;44;33;38;32;36;53;50;50;45;77;118;199;143;8;10825
"130270 MANICORE";-;17;41;41;44;56;56;83;51;57;16;16;24;16;11;9;9;13;6;6;10;13;-;1;5;1;1;4;4;3;6;10;14;9;4;5;9;5;11;1;3;5;6;3;5;7;21;15;22;7;12;8;1;-;803
"130280 MARAA";-;-;1;2;3;7;5;5;6;15;6;7;8;5;3;6;2;4;4;1;3;-;1;-;1;3;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;1;3;-;1;1;2;-;155
"130290 MAUES";-;49;40;12;2;2;-;-;-;-;-;1;-;1;-;-;2;1;2;-;-;-;-;-;-;-;1;2;-;1;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;2;-;5;21;79;50;-;279
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;5
"130320 NOVO AIRAO";-;4;6;29;36;40;19;4;1;1;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;1;-;1;-;-;-;-;2;-;3;1;3;-;-;-;1;-;1;3;-;2;-;-;-;3;-;-;164
"130330 NOVO ARIPUANA";-;1;2;3;2;6;12;3;2;-;2;-;1;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;43
"130340 PARINTINS";-;6;12;45;54;15;5;1;-;3;1;2;3;1;-;5;4;6;2;2;2;1;-;2;3;-;1;2;2;1;2;1;1;2;-;-;3;-;-;3;-;2;-;-;1;1;1;-;1;-;-;1;1;-;201
"130350 PAUINI";-;9;4;10;12;2;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;6;4;5;-;63
"130353 PRESIDENTE FIGUEIREDO";-;8;4;13;13;29;14;6;7;5;8;4;5;3;-;2;4;5;-;-;-;3;-;1;-;2;3;14;4;6;9;3;-;6;8;6;2;2;1;1;2;1;2;1;3;2;-;-;-;1;1;1;-;-;215
"130356 RIO PRETO DA EVA";-;4;10;25;17;3;1;1;1;-;-;1;1;1;5;2;3;2;2;2;2;4;2;1;2;1;1;5;3;3;-;1;2;-;1;2;-;1;-;-;-;-;-;-;-;1;8;2;1;1;7;-;-;-;132
"130360 SANTA ISABEL DO RIO NEGRO";-;-;1;-;-;-;-;1;-;4;-;3;1;1;6;2;1;7;8;12;3;8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;65
"130370 SANTO ANTONIO DO ICA";-;11;13;22;22;24;12;9;9;14;1;-;1;-;-;3;5;7;3;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;-;-;1;-;-;-;-;-;3;5;30;23;34;24;7;-;294
"130380 SAO GABRIEL DA CACHOEIRA";-;72;99;86;68;65;55;31;45;33;42;37;25;20;13;36;31;13;21;5;3;-;4;6;4;4;3;3;9;5;2;2;3;5;-;1;-;3;9;5;1;2;1;4;2;2;3;2;-;1;-;9;38;-;933
"130390 SAO PAULO DE OLIVENCA";-;18;36;18;30;11;21;36;22;26;12;9;11;21;11;15;1;1;2;11;1;3;6;1;3;1;1;2;-;2;2;4;1;3;-;-;1;-;-;-;-;2;-;-;3;2;2;-;2;6;2;7;2;-;371
"130395 SAO SEBASTIAO DO UATUMA";-;3;6;5;6;2;1;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;1;1;-;-;-;1;-;1;1;-;-;-;-;-;39
"130400 SILVES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"130406 TABATINGA";-;31;22;41;33;64;68;32;19;21;14;20;20;11;4;7;18;11;1;1;4;4;1;1;6;1;-;1;1;-;-;1;2;2;-;3;1;2;2;3;7;3;7;6;9;6;7;2;5;7;11;9;10;1;563
"130410 TAPAUA";-;5;12;3;7;7;10;11;7;14;12;11;6;7;2;4;6;15;9;29;33;28;49;42;32;18;20;13;19;27;17;15;14;9;25;14;22;12;14;12;16;17;35;19;18;55;96;82;63;79;68;57;5;-;1222
"130420 TEFE";-;58;55;48;63;67;84;73;27;48;43;42;47;50;44;41;50;31;54;45;45;33;18;14;20;17;23;34;25;20;25;20;13;19;9;7;3;8;3;6;7;5;4;9;9;9;17;15;37;20;19;12;15;-;1510
"130423 TONANTINS";-;17;57;49;41;144;100;46;47;15;16;11;-;3;2;4;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;3;-;-;4;8;2;-;-;-;-;-;1;37;16;-;644
"130426 UARINI";-;-;1;-;2;-;-;1;-;-;-;-;-;-;1;-;3;1;-;2;-;1;1;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;20
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;15
"130440 URUCURITUBA";-;2;-;-;5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"140002 AMAJARI";-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;6
"140005 ALTO ALEGRE";-;-;-;1;1;2;1;-;1;1;-;-;-;2;-;1;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"140010 BOA VISTA";-;38;35;31;45;91;108;46;23;16;12;5;2;5;3;2;5;4;2;5;4;4;8;1;-;5;3;4;6;7;3;1;5;2;3;4;3;1;4;7;6;9;3;1;10;3;4;2;2;5;5;4;10;-;617
"140015 BONFIM";-;-;1;-;-;2;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;-;2;2;-;-;1;5;14;11;22;3;14;11;6;-;1;1;-;1;-;-;2;1;-;3;-;-;-;112
"140017 CANTA";-;3;5;6;3;3;2;4;-;3;1;2;-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;3;-;1;1;-;-;-;-;1;-;-;-;1;5;-;54
"140020 CARACARAI";-;4;7;5;5;4;5;2;2;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;2;1;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;-;49
"140023 CAROEBE";-;1;-;2;-;-;1;-;-;-;-;1;-;2;1;1;2;-;1;1;2;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;20
"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;7
"140030 MUCAJAI";-;1;2;2;2;-;-;3;1;2;1;1;2;1;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;-;4;-;1;2;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;34
"140040 NORMANDIA";-;-;1;-;4;10;-;-;-;5;9;5;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"140045 PACARAIMA";-;-;1;3;3;1;3;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;17
"140047 RORAINOPOLIS";-;2;-;2;3;7;6;1;1;1;-;1;1;-;1;2;-;-;2;-;1;2;4;1;2;2;-;1;2;2;1;-;1;3;1;2;-;1;1;-;1;-;-;-;-;-;1;1;2;2;-;-;-;-;64
"140050 SAO JOAO DA BALIZA";-;-;-;-;1;1;-;-;-;-;-;-;2;1;3;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;14
"140060 SAO LUIZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140070 UIRAMUTA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150010 ABAETETUBA";-;1;3;3;4;8;10;5;2;4;3;1;-;-;-;1;1;2;1;1;6;-;1;-;1;2;3;-;-;-;-;2;1;2;-;-;2;-;-;1;-;1;2;4;-;-;-;2;1;3;-;-;1;-;85
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;1;-;3;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;11
"150020 ACARA";-;-;-;-;-;3;3;2;2;4;-;2;3;4;3;1;1;8;7;4;3;3;-;2;1;-;1;2;-;-;1;1;2;1;-;1;-;-;-;2;1;-;1;-;1;2;-;4;1;-;2;1;-;-;80
"150030 AFUA";-;23;51;25;23;29;17;10;8;15;7;6;5;7;5;2;1;8;11;21;17;9;11;5;2;1;1;1;5;1;1;-;-;-;-;-;-;-;-;-;-;1;2;1;3;7;6;8;6;7;8;16;14;-;407
"150034 AGUA AZUL DO NORTE";-;-;4;7;5;16;6;6;3;3;2;3;16;12;5;9;6;3;4;4;4;3;4;5;1;-;-;-;4;-;1;3;3;5;3;1;4;3;2;4;1;2;2;1;-;3;2;-;1;1;1;1;-;-;179
"150040 ALENQUER";-;12;7;3;6;11;1;5;5;7;13;5;8;14;11;18;14;7;5;9;4;4;2;-;2;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;9;2;5;1;-;196
"150050 ALMEIRIM";-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;9
"150060 ALTAMIRA";-;19;34;67;59;92;100;71;33;43;56;49;32;30;30;15;22;15;17;23;14;30;15;12;4;8;9;18;8;9;4;6;9;7;10;3;2;4;4;7;3;2;4;3;-;5;17;20;10;3;8;12;5;1;1083
"150070 ANAJAS";-;2;4;6;5;5;2;1;2;6;10;36;8;-;-;1;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;103
"150080 ANANINDEUA";-;5;10;10;12;11;3;9;7;8;3;4;5;6;5;5;-;5;4;3;1;3;6;6;1;1;1;-;1;5;3;1;1;2;3;3;2;1;2;2;4;3;2;2;5;-;1;1;2;7;-;8;2;-;197
"150085 ANAPU";-;5;7;32;29;21;6;2;2;11;5;1;6;1;2;3;3;2;7;1;5;-;3;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;5;4;-;-;3;1;-;-;3;3;3;-;-;1;-;-;181
"150090 AUGUSTO CORREA";-;-;1;-;-;-;-;1;-;-;3;1;3;3;2;2;1;1;1;-;-;-;-;-;-;1;1;-;1;2;1;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;31
"150095 AURORA DO PARA";-;2;3;11;13;12;10;3;1;2;3;3;3;9;3;1;-;-;1;-;1;1;11;12;8;-;-;-;-;1;-;1;1;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;120
"150110 BAGRE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;1;-;-;4;-;-;-;1;-;-;-;-;-;-;19
"150120 BAIAO";-;-;-;1;1;1;2;1;-;1;-;-;-;2;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"150125 BANNACH";-;1;2;3;7;3;4;3;5;8;5;9;1;-;2;1;5;6;3;2;-;3;-;1;-;-;2;1;2;5;1;1;-;1;1;1;-;-;1;2;-;-;-;-;-;2;-;-;1;5;4;6;-;-;110
"150130 BARCARENA";-;-;-;2;4;3;2;-;1;-;1;-;-;2;1;2;1;-;1;-;2;-;-;-;-;1;2;1;-;-;-;-;-;-;2;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;32
"150140 BELEM";-;61;77;99;116;114;67;61;37;63;47;57;42;45;40;39;47;36;51;48;46;50;33;48;35;32;24;31;19;19;20;23;25;26;24;20;13;20;11;17;11;6;22;10;15;12;16;32;28;26;24;21;18;-;1924
"150145 BELTERRA";-;1;1;2;-;3;4;-;2;1;1;-;-;-;-;-;2;-;3;12;1;1;-;-;1;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;5;12;3;1;-;-;64
"150150 BENEVIDES";-;7;11;13;19;11;10;5;1;4;8;3;5;-;3;2;3;2;3;1;-;-;1;2;3;1;3;-;4;-;3;-;-;1;2;2;1;1;1;1;3;3;-;-;2;7;3;2;1;-;1;1;-;-;160
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;2;-;1;3;-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;1;-;2;-;-;-;-;20
"150160 BONITO";-;-;1;-;2;1;2;-;-;1;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"150170 BRAGANCA";-;2;-;1;-;5;5;6;1;6;1;1;5;4;2;1;-;1;-;1;-;1;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;50
"150172 BRASIL NOVO";-;1;3;-;2;5;2;3;1;1;4;3;8;2;4;2;1;2;1;2;6;2;1;1;-;1;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;1;1;-;-;2;-;-;-;-;-;-;66
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;2;2;-;2;3;-;-;1;2;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"150178 BREU BRANCO";-;2;-;-;1;2;5;3;-;-;2;2;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;22
"150180 BREVES";-;-;-;-;1;3;5;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;4;-;5;15;3;4;3;4;3;2;2;3;-;-;1;1;-;2;1;-;67
"150190 BUJARU";-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;20;18;26;56;52;8;5;8;17;18;15;10;5;7;7;4;5;9;8;4;7;6;14;8;3;14;9;4;8;2;3;4;3;2;3;3;3;3;3;-;-;5;4;1;3;6;4;6;1;12;13;7;-;466
"150215 CANAA DOS CARAJAS";-;10;22;29;41;36;49;31;21;17;35;27;21;10;12;14;14;13;14;10;7;7;11;13;4;12;14;6;3;3;4;2;2;3;4;1;5;1;-;-;-;2;-;-;1;4;1;1;4;6;13;6;2;-;568
"150220 CAPANEMA";-;-;3;4;3;2;5;2;4;6;6;7;5;2;-;2;2;1;4;4;3;2;-;-;-;3;-;-;1;1;1;1;1;-;1;1;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;80
"150230 CAPITAO POCO";-;1;5;4;1;1;-;2;-;1;-;3;-;-;-;-;5;1;1;-;1;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;1;-;35
"150240 CASTANHAL";-;13;10;17;20;21;3;3;2;1;3;6;2;7;6;6;3;5;3;3;6;4;3;6;3;2;5;4;3;4;1;3;7;8;8;5;3;1;3;5;1;6;4;4;5;8;5;3;4;7;1;3;1;-;270
"150250 CHAVES";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150260 COLARES";-;-;-;-;3;3;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150270 CONCEICAO DO ARAGUAIA";-;78;81;91;73;92;49;16;23;10;15;17;20;10;1;10;7;21;5;9;4;3;5;1;2;7;11;8;3;2;4;8;3;11;8;6;2;6;5;1;2;8;13;9;30;33;83;91;175;158;161;83;68;1;1643
"150275 CONCORDIA DO PARA";-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;13
"150276 CUMARU DO NORTE";-;5;3;3;6;4;11;1;1;9;11;8;5;10;3;7;-;2;8;4;3;-;2;2;2;3;-;2;1;-;-;2;2;2;5;3;5;5;4;8;11;6;6;5;3;6;4;3;4;-;5;-;2;-;207
"150277 CURIONOPOLIS";-;-;-;-;-;1;-;-;-;2;1;-;1;1;1;-;-;-;1;-;1;2;1;2;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"150280 CURRALINHO";-;-;-;-;-;1;3;1;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;11
"150285 CURUA";-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150290 CURUCA";-;-;1;4;1;1;1;-;2;-;-;2;-;1;3;-;1;1;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;1;-;28
"150293 DOM ELISEU";-;3;2;1;1;2;2;1;3;2;2;5;1;2;2;2;5;7;6;8;2;-;1;1;3;1;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;70
"150295 ELDORADO DOS CARAJAS";-;-;-;4;1;4;5;-;2;1;1;2;1;-;-;-;-;1;3;-;-;-;-;-;3;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;2;-;-;37
"150300 FARO";-;-;-;-;-;5;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"150304 FLORESTA DO ARAGUAIA";-;32;36;23;17;14;13;10;3;15;14;9;3;5;1;6;4;-;7;1;2;3;4;6;6;5;3;1;2;-;-;1;-;-;-;-;1;2;-;1;1;1;-;-;2;1;3;3;22;23;25;12;15;-;358
"150307 GARRAFAO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150309 GOIANESIA DO PARA";-;1;4;-;5;7;10;5;10;5;7;13;13;7;10;5;4;3;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;119
"150310 GURUPA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150320 IGARAPE-ACU";-;9;7;8;16;27;10;5;-;-;1;-;-;1;7;4;1;1;1;-;-;-;-;-;-;1;1;3;-;2;3;1;1;1;2;-;1;1;-;-;2;6;-;1;2;6;15;6;-;1;4;2;1;-;161
"150330 IGARAPE-MIRI";-;5;4;2;6;6;3;5;1;3;3;2;1;2;-;2;-;1;2;2;3;1;1;-;2;-;3;-;2;1;-;-;2;-;2;1;1;2;-;3;3;-;1;8;1;1;3;2;1;5;3;1;-;-;103
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;9
"150345 IPIXUNA DO PARA";-;1;5;7;11;8;5;4;-;1;6;5;1;1;1;1;1;3;1;1;1;1;2;3;1;1;-;1;1;-;-;1;-;-;-;-;5;2;2;-;-;-;2;-;-;-;-;2;3;6;2;-;-;-;99
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;1;3;-;-;1;-;1;-;-;1;1;-;1;-;-;-;1;1;-;-;-;-;20
"150360 ITAITUBA";-;29;42;45;52;32;32;39;38;35;42;60;35;32;25;17;14;12;15;17;11;13;8;6;3;5;9;3;3;5;1;1;6;4;1;2;1;3;3;1;3;3;3;4;3;3;2;3;10;8;2;7;12;2;767
"150370 ITUPIRANGA";-;10;9;15;23;28;23;11;2;4;3;2;39;4;3;3;5;3;3;2;2;2;1;2;-;1;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2;1;-;1;3;4;3;-;1;-;220
"150375 JACAREACANGA";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
"150380 JACUNDA";-;-;4;3;3;5;12;7;7;13;16;23;25;12;9;9;6;10;13;11;8;11;14;3;7;2;4;1;3;3;3;3;2;4;5;2;1;3;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;271
"150390 JURUTI";-;3;-;-;7;2;1;-;3;1;-;1;1;-;-;1;-;1;3;1;1;1;-;2;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;32
"150400 LIMOEIRO DO AJURU";-;-;-;-;-;2;-;-;1;-;2;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"150405 MAE DO RIO";-;-;-;-;1;-;1;2;-;-;1;-;2;-;-;1;2;2;-;-;2;4;-;-;2;-;1;-;1;2;-;3;1;-;2;-;2;1;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;37
"150410 MAGALHAES BARATA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;1;-;-;-;1;-;1;-;1;7;-;3;4;6;-;-;-;1;-;-;-;-;-;-;-;-;30
