2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"130240 LABREA";-;78;74;115;79;75;44;7;1;2;2;-;-;2;4;1;5;2;-;2;-;3;-;1;2;3;4;13;4;4;1;-;3;9;8;5;10;24;17;21;10;16;36;27;21;21;19;19;22;54;66;97;41;-;1074
"130250 MANACAPURU";-;1;5;5;12;26;87;16;-;1;-;-;-;-;-;-;-;-;1;-;4;-;-;2;1;-;-;1;-;1;1;-;2;2;1;-;1;-;1;-;-;-;-;-;1;-;-;4;2;-;1;3;-;-;182
"130255 MANAQUIRI";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
"130260 MANAUS";-;717;692;737;426;440;372;188;8;25;31;32;28;33;24;18;29;37;24;27;27;16;21;31;23;24;22;19;23;23;25;20;13;15;14;29;33;32;24;8;13;5;5;5;4;5;12;3;12;27;68;145;106;-;4740
"130270 MANICORE";-;5;8;7;4;17;17;11;5;8;7;4;4;2;1;1;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;109
"130280 MARAA";-;-;1;2;3;7;5;5;5;15;6;7;8;5;3;6;2;4;3;1;3;-;1;-;1;2;5;3;4;5;4;2;6;9;-;-;-;-;-;1;3;2;-;-;1;3;1;1;2;-;1;1;2;-;151
"130290 MAUES";-;48;40;12;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;2;-;5;21;79;50;-;270
"130310 NOVA OLINDA DO NORTE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"130320 NOVO AIRAO";-;2;6;29;36;40;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;139
"130330 NOVO ARIPUANA";-;-;2;1;2;6;11;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"130340 PARINTINS";-;1;9;43;53;12;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;125
"130350 PAUINI";-;9;4;10;11;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;6;4;4;-;55
"130353 PRESIDENTE FIGUEIREDO";-;2;2;11;8;19;8;-;-;-;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;61
"130356 RIO PRETO DA EVA";-;4;9;25;16;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;8;-;-;-;5;-;-;-;73
"130360 SANTA ISABEL DO RIO NEGRO";-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"130370 SANTO ANTONIO DO ICA";-;3;4;7;14;16;6;2;1;-;-;-;-;-;-;3;5;6;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4
"130390 SAO PAULO DE OLIVENCA";-;16;25;12;20;9;19;14;7;11;8;3;2;1;1;3;-;-;1;-;1;-;1;1;-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;162
"130395 SAO SEBASTIAO DO UATUMA";-;1;1;3;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"130400 SILVES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"130406 TABATINGA";-;22;11;17;17;28;33;9;6;4;6;3;6;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;1;-;1;-;-;-;1;-;-;1;-;1;2;-;178
"130410 TAPAUA";-;1;8;2;3;2;8;11;1;3;8;5;3;3;2;1;1;11;3;1;3;5;5;-;4;3;7;3;2;-;1;2;-;4;7;5;9;2;7;6;7;1;3;2;-;2;-;-;-;-;-;-;-;-;167
"130420 TEFE";-;32;34;34;45;52;75;58;16;23;34;28;35;42;38;30;41;26;48;37;37;29;16;11;13;15;21;29;22;18;25;18;12;16;8;7;3;2;2;3;3;3;2;6;4;3;9;11;23;19;14;6;15;-;1153
"130423 TONANTINS";-;17;57;48;41;142;94;40;42;15;15;10;-;-;1;3;12;-;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;545
"130426 UARINI";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;2;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;13
"130430 URUCARA";-;-;-;-;1;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;15
"130440 URUCURITUBA";-;2;-;-;5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"140005 ALTO ALEGRE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140010 BOA VISTA";-;3;5;5;13;36;41;14;-;-;-;-;-;2;-;-;1;2;1;3;1;2;2;-;-;3;-;-;2;-;1;-;2;-;-;1;1;-;1;6;1;6;-;1;2;-;-;-;1;2;2;2;4;-;169
"140015 BONFIM";-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;3;13;11;19;3;14;9;5;-;1;1;-;1;-;-;2;1;-;3;-;-;-;94
"140017 CANTA";-;-;1;-;-;-;-;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;19
"140020 CARACARAI";-;1;2;2;4;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"140023 CAROEBE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"140028 IRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"140030 MUCAJAI";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"140040 NORMANDIA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"140045 PACARAIMA";-;-;1;3;3;1;3;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;17
"140047 RORAINOPOLIS";-;-;-;1;2;5;5;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;1;-;1;3;-;2;-;1;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;29
"140050 SAO JOAO DA BALIZA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150010 ABAETETUBA";-;1;2;3;4;7;8;3;-;1;-;1;-;-;-;1;-;1;1;-;3;-;1;-;-;-;2;-;-;-;-;1;1;2;-;-;1;-;-;-;-;-;1;4;-;-;-;1;1;2;-;-;1;-;54
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;1;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
"150020 ACARA";-;-;-;-;-;2;3;2;2;3;-;2;1;2;2;1;1;2;1;1;1;2;-;-;-;-;-;1;-;-;1;1;2;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;36
"150030 AFUA";-;22;51;25;23;29;17;9;8;15;6;5;5;6;5;2;-;1;1;-;-;-;1;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;2;9;-;249
"150034 AGUA AZUL DO NORTE";-;-;-;-;5;11;6;4;1;2;2;2;15;12;5;8;3;2;1;1;1;1;4;4;1;-;-;-;3;-;1;1;2;2;2;1;4;3;2;4;1;2;1;1;-;2;-;-;-;-;-;-;-;-;123
"150040 ALENQUER";-;-;-;1;4;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150050 ALMEIRIM";-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"150060 ALTAMIRA";-;4;9;21;24;50;52;33;12;18;16;20;16;12;13;10;9;4;9;13;4;9;3;3;2;5;8;5;5;3;3;5;5;5;5;2;-;-;2;4;2;2;-;-;-;1;1;1;1;-;1;-;1;-;433
"150070 ANAJAS";-;2;4;6;5;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"150080 ANANINDEUA";-;3;5;8;8;8;1;2;3;3;1;2;2;3;3;1;-;3;1;3;1;3;2;1;-;-;-;-;-;3;2;-;-;1;-;1;2;-;2;-;1;1;1;1;-;-;1;1;1;2;-;5;2;-;94
"150085 ANAPU";-;3;1;31;26;20;5;-;-;-;-;-;-;1;1;-;2;-;2;1;3;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;102
"150090 AUGUSTO CORREA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150095 AURORA DO PARA";-;2;3;11;13;11;10;1;1;2;2;3;3;9;3;1;-;-;1;-;-;1;11;12;8;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;111
"150110 BAGRE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;5;1;-;-;4;-;-;-;-;-;-;-;-;-;-;18
"150120 BAIAO";-;-;-;1;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"150125 BANNACH";-;-;-;-;1;1;-;-;1;-;2;1;1;-;2;1;2;1;-;2;-;3;-;1;-;-;1;1;2;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"150130 BARCARENA";-;-;-;2;4;3;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"150140 BELEM";-;30;47;62;79;69;36;16;7;21;17;25;24;23;11;14;15;11;14;10;18;16;4;13;11;9;4;6;5;11;12;11;4;16;10;12;5;5;6;1;4;1;11;5;6;3;7;10;14;2;8;4;6;-;791
"150145 BELTERRA";-;1;1;2;-;3;4;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"150150 BENEVIDES";-;7;9;12;18;9;8;3;1;1;-;-;3;-;1;2;2;1;2;-;-;-;-;1;2;-;3;-;2;-;3;-;-;1;2;1;1;1;-;1;1;3;-;-;1;4;3;2;1;-;1;1;-;-;114
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150170 BRAGANCA";-;1;-;1;-;5;5;2;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"150172 BRASIL NOVO";-;1;3;-;1;3;2;2;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;18
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;2;1;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150178 BREU BRANCO";-;1;-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150180 BREVES";-;-;-;-;-;3;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;4;-;4;15;3;4;3;3;3;2;2;3;-;-;1;1;-;2;-;-;60
"150190 BUJARU";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;16;14;22;46;46;5;-;2;-;2;6;5;1;3;1;3;-;6;5;3;4;6;11;8;3;11;8;3;6;2;3;4;3;1;2;1;2;3;-;-;-;4;-;1;1;3;2;5;1;10;8;4;-;306
"150215 CANAA DOS CARAJAS";-;8;13;22;25;19;21;7;5;4;8;9;9;3;1;4;3;5;9;7;4;3;2;7;1;5;4;3;1;1;1;2;2;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;8;1;-;-;231
"150220 CAPANEMA";-;-;2;3;3;1;4;-;2;5;2;2;3;1;-;-;2;-;3;1;2;-;-;-;-;2;-;-;1;1;1;1;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;45
"150230 CAPITAO POCO";-;1;5;4;1;-;-;1;-;1;-;3;-;-;-;-;5;1;1;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;30
"150240 CASTANHAL";-;12;10;12;15;16;3;2;-;1;-;2;1;5;3;3;3;3;2;2;4;3;2;4;3;1;4;4;3;3;1;1;7;7;7;5;3;1;3;4;1;6;3;3;5;8;4;3;4;5;1;3;1;-;212
"150260 COLARES";-;-;-;-;3;3;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"150270 CONCEICAO DO ARAGUAIA";-;11;10;9;3;16;13;2;1;1;6;5;5;1;1;7;4;8;2;6;2;2;1;-;-;-;-;1;1;-;1;2;-;2;2;3;1;1;1;1;2;5;7;1;1;2;3;1;3;-;2;7;3;1;170
"150275 CONCORDIA DO PARA";-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150276 CUMARU DO NORTE";-;3;1;-;2;2;10;-;-;1;1;5;3;-;-;3;-;-;1;1;1;-;-;-;1;3;-;2;1;-;-;2;2;2;5;3;5;5;4;7;10;6;6;5;3;5;4;2;4;-;-;-;2;-;123
"150277 CURIONOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150285 CURUA";-;1;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"150290 CURUCA";-;-;1;4;1;-;1;-;2;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;16
"150293 DOM ELISEU";-;-;2;-;1;1;1;1;-;-;1;3;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"150295 ELDORADO DOS CARAJAS";-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;8
"150300 FARO";-;-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"150304 FLORESTA DO ARAGUAIA";-;20;21;15;12;8;6;8;2;7;4;4;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;-;117
"150307 GARRAFAO DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"150309 GOIANESIA DO PARA";-;1;2;-;2;1;4;-;1;1;3;3;8;5;2;2;3;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"150310 GURUPA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"150320 IGARAPE-ACU";-;9;6;8;16;27;10;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;1;4;-;1;2;6;15;6;-;1;4;2;1;-;128
"150330 IGARAPE-MIRI";-;2;3;2;6;6;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;30
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;5
"150345 IPIXUNA DO PARA";-;-;4;6;10;6;3;4;-;-;2;-;1;-;1;1;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5;2;2;-;-;-;2;-;-;-;-;2;3;5;1;-;-;-;64
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;10
"150360 ITAITUBA";-;8;6;9;6;3;-;1;-;1;-;-;-;1;-;2;1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;47
"150370 ITUPIRANGA";-;10;8;15;21;28;20;10;1;2;-;1;32;1;2;2;4;2;1;1;1;-;1;2;-;1;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;169
"150375 JACAREACANGA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"150380 JACUNDA";-;-;2;2;3;4;10;3;5;10;14;22;22;11;9;6;2;7;4;4;6;8;9;1;4;-;1;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;174
"150390 JURUTI";-;1;-;-;7;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"150400 LIMOEIRO DO AJURU";-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150405 MAE DO RIO";-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;1;2;2;-;-;2;4;-;-;2;-;1;-;1;2;-;3;1;-;2;-;2;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;31
"150410 MAGALHAES BARATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;-;1;7;-;3;4;6;-;-;-;1;-;-;-;-;-;-;-;-;27
"150420 MARABA";-;2;1;1;1;2;1;3;1;2;1;1;-;1;2;1;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;29
"150430 MARACANA";-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150440 MARAPANIM";-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"150442 MARITUBA";-;4;6;9;6;6;13;-;-;1;-;1;1;-;1;-;1;3;-;-;3;-;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;-;-;-;-;1;-;3;-;1;1;-;-;-;-;67
"150445 MEDICILANDIA";-;-;1;6;3;11;2;-;-;-;-;-;-;-;-;-;2;-;1;2;2;2;2;-;-;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"150450 MELGACO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"150460 MOCAJUBA";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5
"150470 MOJU";-;-;1;1;2;1;-;1;-;2;1;-;-;1;2;1;1;1;-;-;-;-;2;2;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;24
